id,remote_uid,legacy_id,code,chapter,description,is_service,tax_percentage,is_pre_gst,legacy_metadata,created_at,updated_at,is_active
25407,18310,,5507090,5507,"ARTIFICIAL STAPLE FIBRES, CARDED, COMBED OR OTHERWISE PROCESSED FOR SPINNING - ARTIFICIAL STAPLE FIBRES, CARDED, COMBED",FALSE,0,FALSE,,,,TRUE
25408,18315,,5509110,5509,"YARN (OTHER THAN SEWING THREAD) OF SYNTHETIC STAPLE FIBRES, NOT PUT UP FOR RETAIL SALE - CONTAINING 85% OR MORE BY WEIG",FALSE,0,FALSE,,,,TRUE
25409,18555,,5603110,5603,"NONWOVENS, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATED - OF MAN-MADE FILAMENTS : WEIGHING NOT MORE THAN 25",FALSE,0,FALSE,,,,TRUE
25410,18722,,5705011,5705,"OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP - OTHER CARPETS AND OTHER TEXTILE FLOOR COVERIN",FALSE,0,FALSE,,,,TRUE
25411,18723,,5705019,5705,"OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP - OTHER CARPETS AND OTHER TEXTILE FLOOR COVERIN",FALSE,0,FALSE,,,,TRUE
25412,18724,,5705021,5705,"OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP - OTHER CARPETS AND OTHER TEXTILE FLOOR COVERIN",FALSE,0,FALSE,,,,TRUE
25413,18725,,5705022,5705,"OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP - OTHER CARPETS AND OTHER TEXTILE FLOOR COVERIN",FALSE,0,FALSE,,,,TRUE
25414,18726,,5705023,5705,"OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP - OTHER CARPETS AND OTHER TEXTILE FLOOR COVERIN",FALSE,0,FALSE,,,,TRUE
25415,18727,,5705024,5705,"COTTON DURRIES OF HANDLOOM (INCLUDING CHINDI DURRIES, COTTON CHENILLE DURRIES, RAG RUG DURRIE, PRINTED DURRIES, DRUGGET",FALSE,0,FALSE,,,,TRUE
25416,18728,,5705029,5705,"OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP - OTHER CARPETS AND OTHER TEXTILE FLOOR COVERIN",FALSE,0,FALSE,,,,TRUE
25417,18729,,5705031,5705,"OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP - OTHER CARPETS AND OTHER TEXTILE FLOOR COVERIN",FALSE,0,FALSE,,,,TRUE
25418,18730,,5705032,5705,"OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP - OTHER CARPETS AND OTHER TEXTILE FLOOR COVERIN",FALSE,0,FALSE,,,,TRUE
25419,18731,,5705039,5705,"OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP - OTHER CARPETS AND OTHER TEXTILE FLOOR COVERIN",FALSE,0,FALSE,,,,TRUE
25420,18732,,5705041,5705,"OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP - OTHER CARPETS AND OTHER TEXTILE FLOOR COVERIN",FALSE,0,FALSE,,,,TRUE
25421,18733,,5705042,5705,"MATS AND MATTINGS INCLUDING BATH MATS, WHERE COTTON PREDOMINATES BY WEIGHT, OF HANDLOOM, COTTON RUGS OF HANDLOOM",FALSE,0,FALSE,,,,TRUE
25422,18734,,5705049,5705,"OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP - OTHER CARPETS AND OTHER TEXTILE FLOOR COVERIN",FALSE,0,FALSE,,,,TRUE
25423,18735,,5705090,5705,"OTHER CARPETS AND OTHER TEXTILE FLOOR COVERINGS, WHETHER OR NOT MADE UP - OTHER CARPETS AND OTHER TEXTILE FLOOR COVERIN",FALSE,0,FALSE,,,,TRUE
25424,18763,,5802110,5802,"TERRY TOWELLING AND SIMILAR WOVEN TERRY FABRICS, OTHER THAN NARROW FABRICS OF HEADING 5806; TUFTED TEXTILE FABRICS, OTH",FALSE,0,FALSE,,,,TRUE
25425,18775,,5803011,5803,"GAUZE,OTHER THAN NARROW FABRICS OF HEADING 5806 - GAUZE, OTHER THAN NARROW FABRICS OF HEADING 5806 --- OF COTTON:---- U",FALSE,0,FALSE,,,,TRUE
25426,18776,,5803012,5803,"GAUZE,OTHER THAN NARROW FABRICS OF HEADING 5806 - GAUZE, OTHER THAN NARROW FABRICS OF HEADING 5806 --- OF COTTON: ----",FALSE,0,FALSE,,,,TRUE
25427,18777,,5803013,5803,"GAUZE,OTHER THAN NARROW FABRICS OF HEADING 5806 - GAUZE, OTHER THAN NARROW FABRICS OF HEADING 5806 --- OF COTTON: ----",FALSE,0,FALSE,,,,TRUE
25428,18778,,5803014,5803,"GAUZE,OTHER THAN NARROW FABRICS OF HEADING 5806 - GAUZE, OTHER THAN NARROW FABRICS OF HEADING 5806 --- OF COTTON: ----",FALSE,0,FALSE,,,,TRUE
25429,18779,,5803015,5803,"GAUZE,OTHER THAN NARROW FABRICS OF HEADING 5806 - GAUZE, OTHER THAN NARROW FABRICS OF HEADING 5806 --- OF COTTON: ----",FALSE,0,FALSE,,,,TRUE
25430,18780,,5803019,5803,"GAUZE,OTHER THAN NARROW FABRICS OF HEADING 5806 - GAUZE, OTHER THAN NARROW FABRICS OF HEADING 5806 --- OF COTTON: ----",FALSE,0,FALSE,,,,TRUE
25431,18781,,5803091,5803,"GAUZE,OTHER THAN NARROW FABRICS OF HEADING 5806 - GAUZE, OTHER THAN NARROW FABRICS OF HEADING 5806 --- OF OTHER TEXTILE",FALSE,0,FALSE,,,,TRUE
25432,18782,,5803092,5803,"GAUZE,OTHER THAN NARROW FABRICS OF HEADING 5806 - GAUZE, OTHER THAN NARROW FABRICS OF HEADING 5806 --- OF OTHER TEXTILE",FALSE,0,FALSE,,,,TRUE
25433,18783,,5803093,5803,"GAUZE,OTHER THAN NARROW FABRICS OF HEADING 5806 - GAUZE, OTHER THAN NARROW FABRICS OF HEADING 5806 --- OF OTHER TEXTILE",FALSE,0,FALSE,,,,TRUE
25434,18784,,5803099,5803,"GAUZE,OTHER THAN NARROW FABRICS OF HEADING 5806 - GAUZE, OTHER THAN NARROW FABRICS OF HEADING 5806 --- OF OTHER TEXTILE",FALSE,0,FALSE,,,,TRUE
25435,18932,,5910010,5910,"TRANSMISSION OR CONVEYOR BELTS OR BELTING, OF TEXTILE MATERIAL, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATE",FALSE,0,FALSE,,,,TRUE
25436,18933,,5910020,5910,"TRANSMISSION OR CONVEYOR BELTS OR BELTING, OF TEXTILE MATERIAL, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATE",FALSE,0,FALSE,,,,TRUE
25437,18934,,5910030,5910,"TRANSMISSION OR CONVEYOR BELTS OR BELTING, OF TEXTILE MATERIAL, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATE",FALSE,0,FALSE,,,,TRUE
25438,18935,,5910040,5910,"TRANSMISSION OR CONVEYOR BELTS OR BELTING, OF TEXTILE MATERIAL, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATE",FALSE,0,FALSE,,,,TRUE
25439,18936,,5910050,5910,"TRANSMISSION OR CONVEYOR BELTS OR BELTING, OF TEXTILE MATERIAL, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATE",FALSE,0,FALSE,,,,TRUE
25440,18937,,5910060,5910,"TRANSMISSION OR CONVEYOR BELTS OR BELTING, OF TEXTILE MATERIAL, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATE",FALSE,0,FALSE,,,,TRUE
25441,18938,,5910090,5910,"TRANSMISSION OR CONVEYOR BELTS OR BELTING, OF TEXTILE MATERIAL, WHETHER OR NOT IMPREGNATED, COATED, COVERED OR LAMINATE",FALSE,0,FALSE,,,,TRUE
25442,19077,,6103110,6103,"MENS OR BOYS SUITS, ENSEMBLES, JACKETS, BLAZERS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM",FALSE,0,FALSE,,,,TRUE
25443,19105,,6104110,6104,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS,",FALSE,0,FALSE,,,,TRUE
25444,19166,,6107110,6107,"MENS OR BOYS UNDERPANTS, BRIEFS, NIGHTSHIRTS, PYJAMAS, BATHROBES, DRESSING GOWNS AND SIMILAR ARTICLES, KNITTED OR CROCH",FALSE,0,FALSE,,,,TRUE
25445,19234,,6110190,6110,"JERSEYS, PULLOVERS, CARDIGANS, WAISTCOATS AND SIMILAR ARTICLES, KNITTED OR CROCHETED - OF WOOL OR FINE ANIMAL HAIR : OT",FALSE,0,FALSE,,,,TRUE
25446,19283,,6115110,6115,"PANTY HOSE, TIGHTS, STOCKINGS, SOCKS AND OTHER HOSIERY, INCLUDING STOCKINGS FOR VARICOSE VEINS AND FOOTWEAR WITHOUT APP",FALSE,0,FALSE,,,,TRUE
25447,19336,,6201110,6201,"MENS OR BOYS OVERCOATS, CAR-COATS, CLOAKS, ANORAKS (INCLUDING SKI-JACKETS), WINDCHEATERS, WIND-JACKETS AND SIMILAR ARTI",FALSE,0,FALSE,,,,TRUE
25448,19376,,6203110,6203,"MENS OR BOYS SUITS, ENSEMBLES, JACKETS, BLAZERS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM",FALSE,0,FALSE,,,,TRUE
25449,19408,,6204110,6204,"WOMENS OR GIRLS SUITS, ENSEMBLES, JACKETS, BLAZERS, DRESSES, SKIRTS, DIVIDED SKIRTS, TROUSERS, BIB AND BRACE OVERALLS,",FALSE,0,FALSE,,,,TRUE
25450,19494,,6207110,6207,"MENS OR BOYS SINGLETS AND OTHER VESTS, UNDERPANTS, BRIEFS, NIGHTSHIRTS, PYJAMAS, BATHROBES, DRESSING GOWNS AND SIMILAR",FALSE,0,FALSE,,,,TRUE
25451,19517,,6208110,6208,"WOMENS OR GIRLS SINGLETS AND OTHER VESTS, SLIPS, PETTICOATS, BRIEFS, PANTIES, NIGHTDRESSES, PYJAMAS, NEGLIGES, BATHROBE",FALSE,0,FALSE,,,,TRUE
25452,19565,,6211110,6211,"TRACK SUITS, SKI SUITS AND SWIMWEAR; OTHER GARMENTS - SWIMWEAR : MENS OR BOYS",FALSE,0,FALSE,,,,TRUE
25453,19689,,6303110,6303,CURTAINS (INCLUDING DRAPES) AND INTERIOR BLINDS; CURTAIN OR BED VALANCES KNITTED OR CROCHETED: OF COTTON,FALSE,0,FALSE,,,,TRUE
25454,19691,,6303190,6303,CURTAINS (INCLUDING DRAPES) AND INTERIOR BLINDS; CURTAIN OR BED VALANCES KNITTED OR CROCHETED: OF OTHER TEXTILE MATERIA,FALSE,0,FALSE,,,,TRUE
25455,19698,,6304110,6304,"OTHER FURNISHING ARTICLES, EXCLUDING THOSE OF HEADING 9404 BEDSPREADS: KNITTED OR CROCHETED",FALSE,0,FALSE,,,,TRUE
25456,19747,,6306110,6306,"TARPAULINS, AWNINGS AND SUNBLINDS; TENTS; SAILS FOR BOATS, SAILBOARDS OR LANDCRAFT; CAMPING GOODS TARPAULINS, AWNINGS A",FALSE,0,FALSE,,,,TRUE
25457,19786,,630900,6309,WORN CLOTHING AND OTHER WORN ARTICLES,FALSE,0,FALSE,,,,TRUE
25458,19952,,6704110,6704,"WIGS, FALSE BEARDS, EYEBROWS AND EYELASHES,SWITCHES AND THE LIKE, OF HUMAN OR ANIMAL HAIR OR OF TEXTILE MATERIALS; ARTI",FALSE,0,FALSE,,,,TRUE
25459,20017,,6809110,6809,"ARTICLES OF PLASTER OR OF COMPOSITIONS BASED ON PLASTER - BOARDS, SHEETS, PANELS, TILES AND SIMILAR ARTICLES, NOT ORNAM",FALSE,0,FALSE,,,,TRUE
25460,20018,,6809190,6809,"ARTICLES OF PLASTER OR OF COMPOSITIONS BASED ON PLASTER - BOARDS, SHEETS, PANELS, TILES AND SIMILAR ARTICLES, NOT ORNAM",FALSE,0,FALSE,,,,TRUE
25461,20175,,6909110,6909,"CERAMIC WARES FOR LABORATORY, CHEMICAL OR OTHER TECHNICAL USES; CERAMIC TROUGHS, TUBS AND SIMILAR RECEPTACLES OF A KIND",FALSE,0,FALSE,,,,TRUE
25462,20260,,7007110,7007,"SAFETY GLASS, CONSISTING OF TOUGHENED (TEMPERED) OR LAMINATED GLASS - TOUGHENED (TEMPERED) SAFETY GLASS : OF SIZE AND S",FALSE,0,FALSE,,,,TRUE
25463,20261,,7007190,7007,"SAFETY GLASS, CONSISTING OF TOUGHENED (TEMPERED) OR LAMINATED GLASS - TOUGHENED (TEMPERED) SAFETY GLASS : OTHER",FALSE,0,FALSE,,,,TRUE
25464,20346,,7019110,7019,"GLASS FIBRES (INCLUDING GLASS WOOL) AND ARTICLES THEREOF (FOR EXAMPLE, YARN, WOVEN FABRICS) - SLIVERS, ROVINGS, YARN AN",FALSE,0,FALSE,,,,TRUE
25465,20483,,7108110,7108,"GOLD (INCLUDING GOLD PLATED WITH PLATINUM) UNWROUGHT OR IN SEMI-MANUFACTURED FORMS, OR IN POWDER FORM - NON-MONETARY :",FALSE,0,FALSE,,,,TRUE
25466,20512,,711300,7113,"VEGETABLES PROVISIONALLY PRESERVED(FOR EXAMPLE, BY SULPHUR DIOXIDE GAS,IN BRINE, IN SULPHUR WATER OR IN OTHERPRESERVATI",FALSE,0,FALSE,,,,TRUE
25467,20549,,7117110,7117,"IMITATION JEWELLERY - OF BASE METAL, WHETHER OR NOT PLATED WITH PRECIOUS METAL : CUFF-LINKS AND STUDS",FALSE,0,FALSE,,,,TRUE
25468,20573,,7202110,7202,FERRO-ALLOYS - FERRO-MANGANESE : CONTAINING BY WEIGHT MORE THAN 2% OF CARBON,FALSE,0,FALSE,,,,TRUE
25469,21076,,7225110,7225,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OF SILICON-ELECTRICAL STEEL : GRAIN-ORIENTED",FALSE,0,FALSE,,,,TRUE
25470,21103,,7226110,7226,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM - OF SILICON-ELECTRICAL STEEL : GRAIN-ORIENTE",FALSE,0,FALSE,,,,TRUE
25471,21310,,7306110,7306,"OTHER TUBES, PIPES AND HOLLOW PROFILES (FOR EXAMPLE, OPEN SEAM OR WELDED, RIVETED OR SIMILARLY CLOSED), OF IRON OR STEE",FALSE,0,FALSE,,,,TRUE
25472,21426,,7315110,7315,ROLLER CHAIN,FALSE,0,FALSE,,,,TRUE
25473,21441,,7317011,7317,"NAILS, TACKS, DRAWING PINS, CORRUGATED NAILS, STAPLES (OTHER THAN THOSE OF HEADING 8305) AND SIMILAR ARTICLES, OF IRON",FALSE,0,FALSE,,,,TRUE
25474,21442,,7317012,7317,"NAILS, TACKS, DRAWING PINS, CORRUGATED NAILS, STAPLES (OTHER THAN THOSE OF HEADING 8305) AND SIMILAR ARTICLES, OF IRON",FALSE,0,FALSE,,,,TRUE
25475,21443,,7317013,7317,"NAILS, TACKS, DRAWING PINS, CORRUGATED NAILS, STAPLES (OTHER THAN THOSE OF HEADING 8305) AND SIMILAR ARTICLES, OF IRON",FALSE,0,FALSE,,,,TRUE
25476,21444,,7317019,7317,"NAILS, TACKS, DRAWING PINS, CORRUGATED NAILS, STAPLES (OTHER THAN THOSE OF HEADING 8305) AND SIMILAR ARTICLES, OF IRON",FALSE,0,FALSE,,,,TRUE
25477,21445,,7317021,7317,"NAILS, TACKS, DRAWING PINS, CORRUGATED NAILS, STAPLES (OTHER THAN THOSE OF HEADING 8305) AND SIMILAR ARTICLES, OF IRON",FALSE,0,FALSE,,,,TRUE
25478,21446,,7317029,7317,"NAILS, TACKS, DRAWING PINS, CORRUGATED NAILS, STAPLES (OTHER THAN THOSE OF HEADING 8305) AND SIMILAR ARTICLES, OF IRON",FALSE,0,FALSE,,,,TRUE
25479,21447,,7317030,7317,"NAILS, TACKS, DRAWING PINS, CORRUGATED NAILS, STAPLES (OTHER THAN THOSE OF HEADING 8305) AND SIMILAR ARTICLES, OF IRON",FALSE,0,FALSE,,,,TRUE
25480,21448,,7317091,7317,"NAILS, TACKS, DRAWING PINS, CORRUGATED NAILS, STAPLES (OTHER THAN THOSE OF HEADING 8305) AND SIMILAR ARTICLES, OF IRON",FALSE,0,FALSE,,,,TRUE
25481,21449,,7317099,7317,"NAILS, TACKS, DRAWING PINS, CORRUGATED NAILS, STAPLES (OTHER THAN THOSE OF HEADING 8305) AND SIMILAR ARTICLES, OF IRON",FALSE,0,FALSE,,,,TRUE
25482,21505,,7322110,7322,"RADIATORS FOR CENTRAL HEATING, NOT ELECTRICALLY HEATED, AND PARTS THEREOF, OF IRON OR STEEL; AIR HEATERS AND HOT AIR DI",FALSE,0,FALSE,,,,TRUE
25483,21506,,7322190,7322,"RADIATORS FOR CENTRAL HEATING, NOT ELECTRICALLY HEATED, AND PARTS THEREOF, OF IRON OR STEEL; AIR HEATERS AND HOT AIR DI",FALSE,0,FALSE,,,,TRUE
25484,21543,,7326110,7326,"OTHER ARTICLES OF IRON OR STEEL - FORGED OR STAMPED, BUT NOT FURTHER WORKED : GRINDING BALLS AND SIMILAR ARTICLES FOR M",FALSE,0,FALSE,,,,TRUE
25485,21572,,7403110,7403,"REFINED COPPER AND COPPER ALLOYS, UNWROUGHT - REFINED COPPER : CATHODES AND SECTIONS OF CATHODES",FALSE,0,FALSE,,,,TRUE
25486,21585,,7404011,7404,COPPER WASTE AND SCRAP - COPPER WASTE AND SCRAP: OF COPPER : EMPTY OR DISCHARGED CARTRIDGES OF ALL BORES AND SIZES,FALSE,0,FALSE,,,,TRUE
25487,21586,,7404012,7404,"COPPER WASTE AND SCRAP - COPPER WASTE AND SCRAP: OF COPPER :COPPER SCRAP, NAMELY THE FOLLOWING : COPPER WIRE SCRAP COVE",FALSE,0,FALSE,,,,TRUE
25488,21587,,7404019,7404,COPPER WASTE AND SCRAP - COPPER WASTE AND SCRAP: OF COPPER :OTHER,FALSE,0,FALSE,,,,TRUE
25489,21588,,7404021,7404,COPPER WASTE AND SCRAP - COPPER WASTE AND SCRAP: OF COPPER ALLOYS : EMPTY OR DISCHARGED CARTRIDGES OF ALL BORES AND SIZ,FALSE,0,FALSE,,,,TRUE
25490,21589,,7404022,7404,"COPPER WASTE AND SCRAP - COPPER WASTE AND SCRAP: OF COPPER ALLOYS : BRASS SCRAP, NAMELY THE FOLLOWING : REFINERY BRASS",FALSE,0,FALSE,,,,TRUE
25491,21590,,7404023,7404,COPPER WASTE AND SCRAP - COPPER WASTE AND SCRAP--- OF COPPER ALLOYS ----NICKEL SILVER SCRAP NAMELY THE FOLLOWING: MIXED,FALSE,0,FALSE,,,,TRUE
25492,21591,,7404024,7404,"BRONZE SCRAP, INCLUDING THE FOLLOWING:MANGANESE BRONZE SOILDS COVERED ISRI CODE WORD 'PARCH';HIGH LEAD BRONZE SOLIDS AN",FALSE,0,FALSE,,,,TRUE
25493,21592,,7404025,7404,"COPPER NICKEL SCRAP, INCLUDING THE FOLLOWING: NEW CUPRO NICKEL CLIPS AND SOLIDS COVERED BY ISRI CODE WORD 'DANDY'; CUPR",FALSE,0,FALSE,,,,TRUE
25494,21593,,7404029,7404,COPPER WASTE AND SCRAP - COPPER WASTE AND SCRAP: OF COPPER ALLOYS : OTHER,FALSE,0,FALSE,,,,TRUE
25495,21639,,7409110,7409,"COPPER PLATES, SHEETS AND STRIP, OF A THICKNESS EXCEEDING 0.15 MM - OF REFINED COPPER IN COILS",FALSE,0,FALSE,,,,TRUE
25496,21648,,7410110,7410,"COPPER FOIL (WHETHER OR NOT PRINTED OR BACKED WITH PAPER, PAPERBOARD, PLASTICS OR SIMILAR BACKING MATERIALS) OF A THICK",FALSE,0,FALSE,,,,TRUE
25497,21701,,7418110,7418,"TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF, OF COPPER; POT SCOURERS AND SCOURING OR POLISHING PADS, G",FALSE,0,FALSE,,,,TRUE
25498,21748,,7507110,7507,"NICKEL TUBES, PIPES AND TUBE OR PIPE FITTINGS (FOR EXAMPLE, COUPLINGS, ELBOWS, SLEEVES) - TUBES AND PIPES : OF NICKEL,",FALSE,0,FALSE,,,,TRUE
25499,21793,,7605110,7605,"ALUMINIUM WIRE - OF ALUMINIUM, NOT ALLOYED : OF WHICH THE MAXIMUM CROSS-SECTIONAL DIMENSION EXCEEDS 7 MM",FALSE,0,FALSE,,,,TRUE
25500,21854,,7613011,7613,ALUMINIUM CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS - ALUMINIUM CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS : LOW PRESS,FALSE,0,FALSE,,,,TRUE
25501,21855,,7613012,7613,ALUMINIUM CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS - ALUMINIUM CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS : LOW PRESS,FALSE,0,FALSE,,,,TRUE
25502,21856,,7613013,7613,ALUMINIUM CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS - ALUMINIUM CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS : LOW PRESS,FALSE,0,FALSE,,,,TRUE
25503,21857,,7613019,7613,ALUMINIUM CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS - ALUMINIUM CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS : LOW PRESS,FALSE,0,FALSE,,,,TRUE
25504,21858,,7613021,7613,ALUMINIUM CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS - ALUMINIUM CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS : HIGH PRES,FALSE,0,FALSE,,,,TRUE
25505,21859,,7613022,7613,ALUMINIUM CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS - ALUMINIUM CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS : HIGH PRES,FALSE,0,FALSE,,,,TRUE
25506,21860,,7613023,7613,ALUMINIUM CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS - ALUMINIUM CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS : HIGH PRES,FALSE,0,FALSE,,,,TRUE
25507,21861,,7613029,7613,ALUMINIUM CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS - ALUMINIUM CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS : HIGH PRES,FALSE,0,FALSE,,,,TRUE
25508,21862,,7613091,7613,ALUMINIUM CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS - ALUMINIUM CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS : OTHER : P,FALSE,0,FALSE,,,,TRUE
25509,21863,,7613092,7613,ALUMINIUM CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS - ALUMINIUM CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS : OTHER : L,FALSE,0,FALSE,,,,TRUE
25510,21864,,7613093,7613,ALUMINIUM CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS - ALUMINIUM CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS : OTHER : P,FALSE,0,FALSE,,,,TRUE
25511,21865,,7613099,7613,ALUMINIUM CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS - ALUMINIUM CONTAINERS FOR COMPRESSED OR LIQUEFIED GAS : OTHER : O,FALSE,0,FALSE,,,,TRUE
25512,21878,,7615110,7615,"TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF, OF ALUMINIUM; POT SCOURERS AND SCOURING OR POLISHING PADS",FALSE,0,FALSE,,,,TRUE
25513,21928,,7901110,7901,"UNWROUGHT ZINC - ZINC, NOT ALLOYED : CONTAINING BY WEIGHT 99.99% OR MORE OF ZINC",FALSE,0,FALSE,,,,TRUE
25514,22033,,8104110,8104,"MAGNESIUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP - UNWROUGHT MAGNESIUM:CONTAINING AT LEAST 99.8% BY WEIGHT OF",FALSE,0,FALSE,,,,TRUE
25515,22321,,8402110,8402,STEAM OR OTHER VAPOUR GENERATING BOILERS (OTHER THAN CENTRAL HEATING HOT WATER BOILERS CAPABLE ALSO OF PRODUCING LOW PR,FALSE,0,FALSE,,,,TRUE
25516,22405,,8410110,8410,"HYDRAULIC TURBINES, WATER WHEELS, AND REGULATORS THEREFOR - HYDRAULIC TURBINES AND WATER WHEELS : OF A POWER NOT EXCEED",FALSE,0,FALSE,,,,TRUE
25517,22415,,8411110,8411,"TURBO-JETS, TURBO-PROPELLERS AND OTHER GAS TURBINES - TURBO-JETS: OF A THRUST NOT EXCEEDING 25KN",FALSE,0,FALSE,,,,TRUE
25518,22687,,8426110,8426,"SHIPRRICKS;CRANESINCLUDINGCABLECRANES;MOBILELIFTINGFRAMES,STRADDLECARRIERSANDWORKSTRUCKSFITTEDWITHACRANE-OVERHEADTRAVEL",FALSE,0,FALSE,,,,TRUE
25519,22910,,8443110,8443,"PRINTING MACHINERY USED FOR PRINTING BY MEANS OF PLATES, CYLINDERS AND OTHERPRINTING COMPONENTS OF HEADING 8442; OTHER",FALSE,0,FALSE,,,,TRUE
25520,23107,,8450110,8450,"HOUSEHOLD OR LAUNDRY-TYPE WASHING MACHINES, INCLUDING MACHINES WHICH BOTH WASH AND DRY - MACHINES, EACH OF A DRY LINEN",FALSE,0,FALSE,,,,TRUE
25521,23187,,8456110,8456,OPERATED BY LASER,FALSE,0,FALSE,,,,TRUE
25522,23213,,8458110,8458,LATHES (INCLUDING TURNING CENTRES) FOR REMOVING METAL - HORIZONTAL LATHES:NUMERICALLY CONTROLLED,FALSE,0,FALSE,,,,TRUE
25523,23289,,8460110,8460,"MACHINE-TOOLS FOR DEBURRING, SHARPENING, GRINDING, HONING, LAPPING, POLISHING OR OTHERWISE FINISHING METAL, OR CERMETS",FALSE,0,FALSE,,,,TRUE
25524,23458,,8469010,8469,TYPEWRITERS OTHER THAN PRINTERS OF HEADING 8443; WORD-PROCESSING MACHINES -- TYPEWRITERS OTHER THAN PRINTERS OF HEADING,FALSE,0,FALSE,,,,TRUE
25525,23459,,8469020,8469,TYPEWRITERS OTHER THAN PRINTERS OF HEADING 8471; WORD-PROCESSING MACHINES --TYPEWRITERS OTHER THAN PRINTERS OF HEADING,FALSE,0,FALSE,,,,TRUE
25526,23460,,8469030,8469,TYPEWRITERS OTHER THAN PRINTERS OF HEADING 8471; WORD-PROCESSING MACHINES --TYPEWRITERS OTHER THAN PRINTERS OF HEADING,FALSE,0,FALSE,,,,TRUE
25527,23461,,8469040,8469,TYPEWRITERS OTHER THAN PRINTERS OF HEADING 8471; WORD-PROCESSING MACHINES --TYPEWRITERS OTHER THAN PRINTERS OF HEADING,FALSE,0,FALSE,,,,TRUE
25528,23462,,8469090,8469,TYPEWRITERS OTHER THAN PRINTERS OF HEADING 8471; WORD-PROCESSING MACHINES --TYPEWRITERS OTHER THAN PRINTERS OF HEADING,FALSE,0,FALSE,,,,TRUE
25529,23463,,8469110,8469,TYPEWRITERS OTHER THAN PRINTERS OF HEADING 8471; WORD-PROCESSING MACHINES - AUTOMATIC TYPEWRITERS AND WORD-PROCESSING M,FALSE,0,FALSE,,,,TRUE
