cmp_id,cmp_name,gst_num,gst_file,address,city,state,state_name,country,pincode,telephone,cst_num,cst_file,vat_num,vat_file,ed_num,ed_file,sap_row_num,gst_type,tan_num
1991,"Remexo Fasteners","No GST Number",NULL,"E-391, Focal Point, Phase - Vi ","Ludhiana ",512,Punjab,IN,141010,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
1992,"Leighton Contractors India Pvt. Ltd.","No GST Number",NULL,"302-303 3/F Windsor Building Cst Road Vidyanagari Marg Kalina Santacruz (East) ",Mumbai,505,Maharashtra,IN,400098,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
1993,"MFalzullabhoy and Co.","No GST Number",NULL,"37/ 39, Sk. M. Allahbux Marg, (Bhajipala Street), Near B.M.C. Bank H.O. Mohammedali Road. ",Mumbai,505,Maharashtra,IN,400003,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
1994,"Must Have Crockery","No GST Number",NULL,"Shop No. 399, Shaikh Memon Street, Near Mangaldas Market, ",Mumbai,505,Maharashtra,IN,400002,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
1995,"Mewar Export","No GST Number",NULL,"Shop No.25, Karimjee Bldg., M Narayanrao Koli Marg, Nr Masjid Post Office, ",Mumbai,505,Maharashtra,IN,400003,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
1996,"Nmtg Mechtrans Techniques Pvt. Ltd.","No GST Number",NULL,"A2, Gidc Naroda,?Phase-1, Nr. Systronics ","Ahmedabad ",496,Gujarat,IN,382330,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
1997,"Marine and Mills Agencies","No GST Number",NULL,"197, Nagdevi Street, ",Mumbai,505,Maharashtra,IN,400003,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
1998,"Powertex Tools Co. Pvt. Ltd.","No GST Number",NULL,"19 - 2-239/1/3, Chandulal Baradari, Bahadurpura ","Hyderabad ",486,"Andhra Pradesh",IN,500064,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
1999,"Marine Supply Corporation","No GST Number",NULL,"Unit No. 305, Mangal Bhavana. Plot No. 614/615, Junction Of 14Th Road & Khar Pali Road, Khar (West), ",Mumbai,505,Maharashtra,IN,400052,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2000,"Maharashtra Safety Suppliers","No GST Number",NULL,"245, Nagdevi Street, Grd. Floor, Masjid Stn. (W), ",Mumbai,505,Maharashtra,IN,400003,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2001,"Machinist Technologies Pvt. Ltd.","No GST Number",NULL,"Plot No. 195, Sector No. 7. Pcntda. Midc. Bhosari ",Pune,505,Maharashtra,IN,411026,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2002,"NHimatlal Jain","No GST Number",NULL,"128 /130, Sarang Street, Crawford Market ",Mumbai,505,Maharashtra,IN,400003,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2003,"Narayan and Co.","No GST Number",NULL,"1, Mangalam, P.M.Road, Kankuwadi, Vile Parle East, ",Mumbai,505,Maharashtra,IN,400057,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2005,"Oscar Plus","No GST Number",NULL,"B-11, Lalsingh Mansingh Building, 410A, Sheikh Memon, St., Opp. Crawford Mkt., ",Mumbai,505,Maharashtra,IN,400002,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2006,"Pyramid Engineering","No GST Number",NULL,"72 /6 S Block, Midc, Bhosari, ",Pune,505,Maharashtra,IN,411026,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2007,"Piolax India Pvt. Ltd.","No GST Number",NULL,"200, North Belerica Road Post Box No.1, Sriaty Dtz, Chinoor District ","Nellore ",486,"Andhra Pradesh",IN,517588,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2008,"Reshamwala Group","No GST Number",NULL,"#220, Nagdevi Street, ",Mumbai,505,Maharashtra,IN,400003,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2009,R.DTraders,"No GST Number",NULL,"101, Yashodeep Building, Nehru Nagar, Pimpri, ",Pune,505,Maharashtra,IN,411018,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2010,"Rotex Automation Ltd","No GST Number",NULL,"703, Western Edge-Ll. Off Western Express Highway. Borivali (East), ",Mumbai,505,Maharashtra,IN,400066,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2011,"Rathod Traders","No GST Number",NULL,"A. K. Chambers, 344-346, Samuel Street Opp. State Bank Of India, Vadgadi, Masjid Bunder, ",Mumbai,505,Maharashtra,IN,400003,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2012,"Raj Tools","No GST Number",NULL,"9-A, Sarang Street. Khokha Bazar, ",Mumbai,505,Maharashtra,IN,400003,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2013,"Royal Collection","No GST Number",NULL,"Shop No. 186, Fashion Street, M.G. Road ",Mumbai,505,Maharashtra,IN,400020,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2014,"Ramdev Tools and Hardware","No GST Number",NULL,"13-A, Sarang Street, Khokha Bazar ",Mumbai,505,Maharashtra,IN,400003,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2015,"R D Weld Products Pvt. Ltd.","No GST Number",NULL,"24, Majithia Indl Estate, Wt Patil Marg, Deonar, ",Mumbai,505,Maharashtra,IN,400088,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2016,"Survival Systems India",27AAACL5309G1ZP,NULL,"Sterling Centre, 4Th Floor Dr. Annie Besant Road Worli, ",Mumbai,505,Maharashtra,IN,400018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
2017,"S.Kant and Co.","No GST Number",NULL,"19/21, Picket Cross Road, 205-206, Kapol Bank Bldg, Lohar Chowl,  ",Mumbai,505,Maharashtra,IN,400002,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2018,"M K Laboratories","No GST Number",NULL,"E-112 A, 1st Floor, Kailash Industrial Complex, Hiranandani Link Road, Park Site, Vikhroli-West ",Mumbai,505,Maharashtra,IN,400079,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2019,"Star International",27AAAPT4149D1ZS,NULL,"168/170, Abdul Rehman Street, ",Mumbai,505,Maharashtra,IN,400003,9322335375,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
2020,"Falguni Enterprises","No GST Number",NULL,"16, jansukh Niwas, Kasturba Road, kandivali (W) ",Mumbai,505,Maharashtra,IN,400067,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2021,S.B.Electricals,"No GST Number",NULL,"Datir Patil Colony, Ramnagar, Chinchwad ",Pune,505,Maharashtra,IN,411019,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2022,"Western Switches And Systems","No GST Number",NULL,"175/15 amzara apartment, jawahar nagar, goregaon west ",Mumbai,505,Maharashtra,IN,400062,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2023,"Sgsl Shipping and Logistics Pvt. Ltd.","No GST Number",NULL,"103 Madhav Apartment, Plot No 135 Sector-50 (New), Seawoods ",Mumbai,505,Maharashtra,IN,400706,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2024,"Swastik Industrial Works","No GST Number",NULL,"152, Narayan Dhuru Street, Nagdevi Area, Masjid Bandar (W) ",Mumbai,505,Maharashtra,IN,400003,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2025,"Sharp Human Resources","No GST Number",NULL," 75, 1St Floor, Swapnalok Complex, S.D. Road, Sec-Bad-3. ",Secunderabad,870,Telangana,IN,,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2026,"Shashi India Pvt. Ltd.","No GST Number",NULL,"Plot No. 131, Vinod Complex Achattnahalll Village, Narasapum Post, Kolar Taluk, Kolar Dist.,-563133 ","New Delhi ",869,"New Delhi",IN,110020,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2027,"Saurabh Textiles","No GST Number",NULL,"415, Gokul Nagar, Shivpujan Bldg., 3Rd Flr., Mahesh Park, B. No 13 Bhiwandi ",Mumbai,505,Maharashtra,IN,,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2028,"Seamec Ltd.","No GST Number",NULL,"A-901-905, 9Th Floor, 215 Atrium. Andheri Kurla Road Andheri (East), ",Mumbai,505,Maharashtra,IN,400093,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2030,"Sudan Electricals Works","No GST Number",NULL,"Room No. D/104, Chawl No. 1, Nr, Panchayati Gurudwara, G.T.B. Nagar, Sion Koliwada, ",Mumbai,505,Maharashtra,IN,400037,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2031,"Oaykay Tools","No GST Number",NULL,"G.T Road Bye Pass ","Jalandhar ",512,Punjab,IN,144012,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2032,"The Maharashtra Shoe Mfg Co.","No GST Number",NULL,"101-A, Ismail Trust Building, Shop No.8, Byculla St. Road (W), Near Gafoor Bldg., ",Mumbai,505,Maharashtra,IN,400011,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2033,"H.Tayebally Rangwala and Co.","No GST Number",NULL,"136, Nagdevi St, Chippi Chawl, Kalbadevi,  ",Mumbai,505,Maharashtra,IN,400003,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2034,"Third Eye Security Systems","No GST Number",NULL,"T/4-5, James Plaza Square, Asian Paints Crossing, G.I.D.C., ","Ankleshwar ",496,Gujarat,IN,393002,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2035,"UcCo-Mech Filters Pvt. Ltd.","No GST Number",NULL,"72/2. S Block. M.I.D.C. Bhosari. ",Pune,505,Maharashtra,IN,411026,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2036,"Sapson Machine Tools","No GST Number",NULL,"Gala  No 4, Pomal Estate, Opp Everest World, Kolshet Rd Thane ",Mumbai,505,Maharashtra,IN,400607,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2037,"United Cooling Solution","No GST Number",NULL,"Shop No. 32, Bldg No. 25, Purna Nagar, Behind Rto Office, Chinchwad. ",Pune,505,Maharashtra,IN,411019,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2038,"M.N.Rubber Industries","No GST Number",NULL,"Plot.No.1815,4 th Phase, Wadhwan G.I.D.C., Surendranagar ","Surendranagar ",496,Gujarat,IN,363002,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2039,"V and V Trading","No GST Number",NULL,"Haidery Manzil Co-Op. Housing Society, Shop No. 169, Janjikar Street ",Mumbai,505,Maharashtra,IN,400003,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2040,"Yahyabhai Gulamali Baldiwala",27AAAFY5964D1ZZ,NULL,"166, Janjikar Street, Near Crawford Market ",Mumbai,505,Maharashtra,IN,400003,66355622/9819761920,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
2041,"Sherali Khanmohammed Manekia Enterprise","No GST Number",NULL,"102/104 Narayan Rao Kali Marg,  ",Mumbai,505,Maharashtra,IN,400003,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2042,"Chem Verse Consultants India Pvt. Ltd.","No GST Number",NULL,"P.O Box No 6791  Plot No 120/5, Sion ",Mumbai,505,Maharashtra,IN,400022,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2043,"Mahavir Oil Corporation","No GST Number",NULL,"503, Parbhat Apartment, 2Nd Gun Powder Road, Mazgaon ",Mumbai,505,Maharashtra,IN,400010,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2044,"Mahavir Mill Store","No GST Number",NULL,"168, Nagdevi St, Masjid Bandar West, Kalbadevi",Mumbai,505,Maharashtra,IN,400003,"022-23426672, 23436811",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
2045,"Sagar Techno Cast","No GST Number",NULL,"Atika Industrial Area, Dheber Road (South) Opp. Kanta Gas Godwan, Nr. Die Cast Industries,Opp. Rail Way Nalu","Rajkot ",496,Gujarat,IN,360002,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2046,"Mahavir Trading Corporation","No GST Number",NULL,"A/2, Parmeshwar Bldg.,353/20, R.B.Mehtamarg, (60' Road),Ghatkopar (East) ",Mumbai,505,Maharashtra,IN,400077,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2047,"Triveni Control Gears","No GST Number",NULL,"119, Lohar Chawl, Maskati Mahal ",Mumbai,505,Maharashtra,IN,400002,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2048,"Bimpex Machines Pvt. Ltd.",27AAACB5774H1ZK,NULL,"No. 6, Machine House, Oak Lane, Fort, Hutatma Chowk, ",Mumbai,505,Maharashtra,IN,400023,022-22671839,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
2049,Kistler,"No GST Number",NULL,"Sales Center India 4B-15, 4Th Floor, Crown Plaza Sector-15 A, ","Faridabad ",497,Haryana,IN,121007,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2050,"Automotive Test Systems","No GST Number",NULL,"205, 2Nd Floor, Lakshmi Plaza, Opp. Alfa Level, Kasarwadi ",Pune,505,Maharashtra,IN,411012,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2051,"Bright Medi-Weld Appliances","No GST Number",NULL,"Bright medi-weld appliances, Rubberex Compound,Old Anjirwad-B  Opp. Hasnabad,Near Dhobi Ghat,Mazagoan,010.India",Mumbai,505,Maharashtra,IN,400010,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2053,"Prime Equipments And Supplies India Pvt. Ltd.","No GST Number",NULL,"2Nd Floor, Annapurna, B Wing, 201/202,  Oshiwara Link Road, Andheri West",Mumbai,505,Maharashtra,IN,400053,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2054,"Ars Display Systems","No GST Number",NULL,"Himmatpur, Bakuchia  ","Bhadohi ",517,"Uttar Pradesh",IN,221401,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2055,"Oil Equip Zone","No GST Number",NULL,"P.O. Box 667306 Houston, ","Houston ",57,Texas,US,667306,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2056,"Kanchan Electricals","No GST Number",NULL,"No. 72, A. M, Lane, M G D Complex, B V K, Lyengar Road, ","Bengaluru ",501,Karnataka,IN,560053,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2057,"Oriental Enterprises","No GST Number",NULL,"Bape House, Behind Kokan Merchantile Co Operative Bank Dr. Ansari Road, 2nd Rabodi","Thane ",505,Maharashtra,IN,400601,9821878693,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
2058,"Pack Seals Industries","No GST Number",NULL,"102, 1St Floor, Utkarsh Cooperative Housing Society Limited Anandroa Pawar High School, Ram Mandir Road, Vazira Naka, Borivali West, ",Mumbai,505,Maharashtra,IN,,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2059,"Keshar Electricals","No GST Number",NULL,"F/2, Rudrax Complex, Odhav Road, Near Quick Metal, Nr. Raghuvir Complex, Odhav, ","Ahmedabad ",496,Gujarat,IN,382415,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2060,"Excel Metal and Engg Industries","No GST Number",NULL,"No. 177/181, Jt Building, Dr. M. G. Mahimtura Marg 3Rd Kumbharwada Lane, ",Mumbai,505,Maharashtra,IN,400004,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2061,"Shiva Industries",07AJNPK6879K1ZB,NULL,"B-7, Vardhman City-Ii Plaza, Asaf Ali Road","New Delhi",494,Delhi,IN,110002,23210034,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL
2062,"Radha Associates","No GST Number",NULL,"No. 2003/5, Katra Lachhu Singh, Bhagirath Palace ","Delhi ",869,"New Delhi",IN,110006,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2063,"Deepika Enterprises",07AABPN9044Q1Z4,NULL,"No. 1815, First Floor Bhagirath Place, Chandni Chowk, ","Delhi ",869,"New Delhi",IN,110006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
2064,"Apex Industrial Electronics","No GST Number",NULL,"5375, Cross Road No. 1, Ambala Cantt, Haryana ",Ambala,497,Haryana,IN,,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2065,"Pravin Electronics And Electrical","No GST Number",NULL,"Survey No 311 Flat No 101 & 102 1St Floor Nath Murli Building, Nana Peth ",Pune,505,Maharashtra,IN,411002,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2066,"Swastik Systems and Services","No GST Number",NULL,"A-12, Gali No. 3, Hardev Puri, 100 Feet Road, Shahdara ","Delhi ",869,"New Delhi",IN,110093,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2067,"Labsol Enterprises","No GST Number",NULL,"A-38, Wz-34, Shardapuri, Ramesh Nagar ","Delhi ",869,"New Delhi",IN,110015,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2069,"Aress Industries","No GST Number",NULL,"4, Super Gas Industrial Estate, S. V. Road,?Dahisar (East) ",Mumbai,505,Maharashtra,IN,400068,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2070,"Jet India","No GST Number",NULL,"213, Allied Industrial Estate Off M. M. C. Road, Mahim (West)",Mumbai,505,Maharashtra,IN,400016,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2071,"Wires and Fabriks (Sa) Ltd","No GST Number",NULL,"7, Chittaranjan Avenue, ","Kolkata ",519,"West Bengal",IN,700072,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2072,"NSheshmal Jain","No GST Number",NULL,"83 Sarang Street, ",Mumbai,505,Maharashtra,IN,400003,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2074,"AOSmith India Water Products Pvt. Ltd.","No GST Number",NULL,"A-283, 2Nd Floor, Phase ? I,Okhla Industrial Area ","Delhi ",869,"New Delhi",IN,110020,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2075,"Truworth Impex Pvt. Ltd.",08AAACT7136R1ZP,NULL,"10-B, Truworth House, Dhuleshwar Garden, Ajmer Road ","Jaipur ",513,Rajasthan,IN,302001,01415164444,08332104010,NULL,08332104010,NULL,NULL,NULL,"0,1",NULL,NULL
2076,"Mangalam Metal Corporationﾋ?","No GST Number",NULL,"House Of High?Nickel Based?Alloy Metals,?107 , C.P.Tank Road, ",Mumbai,505,Maharashtra,IN,400004,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2078,"Trilok Steel Industries",27AABPM5259N1Z8,NULL," 2nd floor, 84/86, Jaidev Building, 4th Kumbharwada, 1st Pathan Street, ",Mumbai,505,Maharashtra,IN,400004,02223895892,27030239279C,NULL,27030239279V,NULL,AABPM5259NED001,NULL,"0,1",NULL,NULL
2079,"Nilkamal Brass Industries Pvt. Ltd.","No GST Number",NULL,"Plot No. 3695/96, Road No.6/2,G.I.D.C., Phase Iii, Dared ","Jamnagar ",496,Gujarat,IN,361004,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2080,"Ravi Transmission Products",27AGKPJ9581H1ZU,NULL,"52/54, Bibijaan Street, Ground Floor, Masjid Bunder ",Mumbai,505,Maharashtra,IN,400003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
2081,"Jaineek Enterprise","No GST Number",NULL,"G- 1, Giri Vihar Chs Limited, Extension?Shankar Lane, Marve Road, Malad West ",Mumbai,505,Maharashtra,IN,400064,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2082,"Genesis Energy","No GST Number",NULL,"C- 202, Radha Govind, Sidhart Nagar,?Borevali East ",Mumbai,505,Maharashtra,IN,400066,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2083,"Vithya Engineering,?? Chennai","No GST Number",NULL,"Chennai ","Chennai ",515,"Tamil Nadu",IN,,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2084,"Techknow Engineering Enterpriseﾋ?",27AAHFT5040N1ZT,NULL,"B - 406, Silver Arch, Bhakti Park, Anik-Wadala Link Road, Wadala East ",Mumbai,505,Maharashtra,IN,400037,9820442852,27470900674,NULL,27470900674,NULL,AAHFT5040NED002,NULL,"0,1",NULL,NULL
2085,"Brilliant Engineering Works","No GST Number",NULL,"Gala No. D- 6, Sai Kripa Society, Netaji?Nagar, Hill No. 3, Opposite Sharma Vidyalay, Sakinaka ",Mumbai,505,Maharashtra,IN,400072,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2086,"Petece Enviro Engineers","No GST Number",NULL,"No. 1, Head Quarters Road,?Uppilipalayam, Opposite Cls Book Shop ","Coimbatore ",515,"Tamil Nadu",IN,641018,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2087,"Ashok Electro- Mech Industries","No GST Number",NULL,"Unit No. 9 & 11, Hariya Industrial Estate,?Behind The Paper Products Limited, L. B. S. Road, Majiwada ","Thane ",505,Maharashtra,IN,400601,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2089,"Swastik Metals","No GST Number",NULL,"6, vijay park ","Gurgaon ",497,Haryana,IN,122001,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2090,"Greenwood Heights Pvt. Ltd.","No GST Number",NULL,"A- Wing, No. 1, Ground Floor, Noorie?Apartment, Shalimar Lane, Yari Road, Versova, Andheri West ",Mumbai,505,Maharashtra,IN,400061,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2091,"Prudent Devices","No GST Number",NULL,"110, Csc 2, First Floor, Vardhaman?Appenzell Plaza, Mayur Vihar, Phase - Iii ","Delhi ",869,"New Delhi",IN,110096,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2092,"A. S. Engineering","No GST Number",NULL,"56/C/3, Nilgiri, Nnp-2, A. K. Vaidya Marg,?Hanuman Nagar, Dindoshi, Goregaon East ",Mumbai,505,Maharashtra,IN,400065,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2101,"Shivam Safety Products","No GST Number",NULL," 1st Floor, Opposite Yadav Tvs Agency, Kasan Road, Main Bus Stand, Manesar, Gurugram",Haryana,517,"Uttar Pradesh",IN,122050,"099998 38977",NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
2108,JKInternational,09ADNPV5000D1ZL,NULL," Shop No.27, 1st Floor, Sarv Complex, Hing Ki Mandi, Near Meera Hussaini X-ing,",Agra,517,"Uttar Pradesh",IN,282003,7055203601,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
2111,"H.Guru Industries","No GST Number",NULL,"603, Crystal Paradise Besides Janki Center, Jeevan Nagar,Opp. Veera Desai Road, Ballard Estate, Fort",Mumbai,505,Maharashtra,IN,,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2112,"Kane Instruments Ltd.","No GST Number",NULL,"2109 - 84 Avenue Edmonton, Alberta T6P 1K1 ","Kane ",73,Nunavut,CA,,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2113,Nrs,"No GST Number",NULL,"Nrs, 2009 South Main Street, Moscow, Id 83843, United States ","Moscow ",1630,Moscow,RU,83843,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2114,"Hydroquip Hydraulics Pvt. Ltd.","No GST Number",NULL,"Casa Capitol, S1, 2Nd Floor,No.17, Wood Street, ","Bengaluru ",501,Karnataka,IN,560025,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2115,"Cosmos Abrasives",27AMYPS1101J1ZP,NULL,"24 Nagdevi Cross Lane, 1st Floor,  Above C. P. Valves",Mumbai,505,Maharashtra,IN,400003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
2116,"Srrl Export","No GST Number",NULL,"Sector-9, Building No. C-72/003, Shantinagar Mira Road, East ",Mumbai,505,Maharashtra,IN,401107,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2117,"Trade Link","No GST Number",NULL,"No. 94/96, Nagdevi Cross Lane, 1St Floor, Room No. 26  ",Mumbai,505,Maharashtra,IN,400003,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2119,"Dpm Instruments Pvt. Ltd.","No GST Number",NULL,"Gala No. 8, Hasti Industrial Premises Society, Mahape ",Mumbai,505,Maharashtra,IN,400709,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2120,"Vintech Air Control Engineers and Consultants","No GST Number",NULL,"?Sai Raghavendra? 207, Radhakrishna Salai,Ramakrishna Nagar,Valsaravakkam ","Chennai ",515,"Tamil Nadu",IN,600087,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2121,"Pressurejet Systems Pvt. Ltd. ","No GST Number",NULL,"2/13, Phase-I, G.I.D.C.,Vatva ","Ahmedabad ",496,Gujarat,IN,382445,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL
2122,"Remi Elektrotechnik Ltd.","No GST Number",NULL,"Building B, Survey No. 65/1, Village-Valiv, Vasai East ",Mumbai,505,Maharashtra,IN,401208,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2123,"Labtop Instruments Pvt. Ltd.","No GST Number",NULL,"Labtop House, Plot No. 59 Opposite Amarson, Near Ipol, Waliv Phata Sativali Road, Vasai (E), Dist. Thane,",Mumbai,505,Maharashtra,IN,401208,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2124,"Pee Aar Exim (P) Ltd.","No GST Number",NULL,"38, W.M.D.C, Kharabwadi, Ambethan Road, Chakan ","Hyderabad ",505,Maharashtra,IN,410501,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2125,"Parker Hannifin India Pvt. Ltd.","No GST Number",NULL,"26-29,18-19,16A, I.D.A. Phase - Iv Patancheru, Hyderabad ","Chennai ",515,"Tamil Nadu",IN,,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2126,"Redington (India) Ltd.",33AABCR0347P1ZA,NULL,"Plot No. 33-A, Thiru.Vi.Ka Industrial Estate, Guindy",Chennai,515,"Tamil Nadu",IN,600032,7604869292,33536220701,NULL,33536220701,NULL,NULL,NULL,"0,1",NULL,NULL
2128,"GrafiCord India Pvt. Ltd.","No GST Number",NULL,"A - 102, Tulsinath Apartment, Pandurang Wadi, Dombivli East ",Mumbai,505,Maharashtra,IN,421201,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
2129,"Anadig Systems","No GST Number",NULL,"B - 214, Shreyas Industrial Estate, Near Jay Coach, Goregaon East ",Mumbai,505,Maharashtra,IN,400063,,NULL,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL
