idcompany_gstinfo,cmp_id,cmp_name,gst_num,gst_file,address,city,state_code,state_name,country,pincode,telephone,cst_num,cst_file,vat_num,vat_file,ed_num,ed_file,shippingfirstname,shippinglastname,sap_row_num,gst_type,tan_num,sap_row_num
1626,149,"Gruppe Littlesilver",27AAEFG3162F1ZN,NULL,"Sterling Centre, 4th Floor, Dr. Annie Besant Road
 Worli",Mumbai,505,Maharashtra,IN,400018,NULL,,NULL,,NULL,,NULL,NULL,NULL,"4,5",NULL,NULL,"4,5"
1627,149,"Gruppe Littlesilver","No GST Number",NULL,"11-Gokul Ashish Society, Near Pramukh Prasad Cross Road, Manjalpur",Vadodara,496,Gujarat,IN,390011,NULL,,NULL,27230716118V,NULL,,NULL,NULL,NULL,"6,7",NULL,NULL,"6,7"
1628,140,"GL and V India Pvt. Ltd.",27AACCG4425A1Z5,NULL,"GlandV House, Plot No. 2C S. No. 162 / 4A-5A, Aundh",Pune,505,Maharashtra,IN,411007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
1629,482,"Godrej Agrovet Ltd.","No GST Number",NULL,"B-2, Miraj MIDC, 
Industrial Area, Miraj",Sangli,505,Maharashtra,IN,416410,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1630,386,"GOL Offshore Ltd.","No GST Number",NULL,"Energy House,81, Dr. D. N. Road",Mumbai,505,Maharashtra,IN,400001,NULL,27820523685V,NULL,27820523685V,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1631,144,"Grand Prix Engineering Pvt. Ltd.","No GST Number",NULL,"Plot number 82, Sector 25",Faridabad,497,Haryana,IN,121004,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1632,145,"Grasim Industries Ltd.","No GST Number",NULL,"3rd Floor, Century Bhavan, Marketing Head Office, Staple Fibre Division, Dr Annie Besant Road, Worli",Mumbai,505,Maharashtra,IN,400025,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1633,146,"Great Eastern Energy Corporation Ltd.","No GST Number",NULL,"Signature Towers - 'A', 14th Floor, South City,National Highway No.8, Delhi - Jaipur Expy, Saini Khera Village, Sector 30",Gurugram,497,Haryana,IN,122001,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1634,147,"Greatship India Ltd.","No GST Number",NULL,"Indiabulls Finance Centre, Tower 3, 23rd Floor, Elphinstone Road (West), Senapati Bapat Marg",Mumbai,505,Maharashtra,IN,400013,NULL,27620668325V,NULL,27620668325V,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1635,387,"Greenko Group","No GST Number",NULL,"Ratnagiri Wind Power Projects Pvt.Ltd., J. Arcade Final Plot No. 480, Intps No. 1 , Near Pankaj Hotel, Shaniwarpeth",Karad,505,Maharashtra,IN,415110,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1636,148,"Grover Sales Corporation",07AEGPG7956R1ZN,NULL,"1432, Singhian Street, Fountain",Delhi,494,Delhi,IN,110006,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1637,148,"Grover Sales Corporation",07AEGPG7956R1ZN,NULL,"10,Shanti Vihar Near Karkardooma Court","New Delhi",494,Delhi,IN,110092,NULL,,NULL,,NULL,,NULL,NULL,NULL,"2,3",NULL,NULL,"2,3"
1638,476,"GlaxoSmithKline Consumer Healthcare Ltd.",03AACCS0144E1Z3,NULL,"Patiala Road",Nabha,512,Punjab,IN,147201,9718553544,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
1639,141,"GlaxoSmithKline Pharmaceuticals Ltd.","No GST Number",NULL,"A-10 M I D C Area, Ambad",Nashik,505,Maharashtra,IN,422001,NULL,27220000021V,NULL,27220000021V,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1640,150,"Gujrat Lathe Manufacturer Pvt. Ltd.","No GST Number",NULL,"Plot No. 423, Survey No. 17/A NH8 B, Opp Field Marshal School, Shapar, Dist Rajkot",Rajkot,496,Gujarat,IN,360024,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1641,151,"H-D Motor Co. India Pvt. Ltd.",06AAACW8754A1ZF,NULL,"Plot No. 8 - 10, 19 – 21, Sector 7, Phase 2, Industrial Growth Centre Bawal",Rewari,497,Haryana,IN,123501,7027771664,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1642,152,"HAL Offshore Ltd.",27AAACH3144B1Z6,NULL,"32 Corporate Avenue,4th Floor,B Wing, Off Mahakali Caves Road, Near Paper Box Industries, Andheri East",Mumbai,505,Maharashtra,IN,400093,NULL,27130594729V,NULL,27130594729V,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1643,153,"Hanuman Paints Co.","No GST Number",NULL,"Arundelpet 2/13 Guntur,Patnam Bazar",Guntur,486,"Andhra Pradesh",IN,522601,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1644,155,"Henkel Adhesive Technologies India Pvt. Ltd.","No GST Number",NULL,"No.14 and 16, Raman Street, North Boag Road, T.Nagar",Chennai,520,Chennai,IN,600017,9842192424,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
1645,155,"Henkel Adhesive Technologies India Pvt. Ltd.","No GST Number",NULL,"Plot No 64, Industrial Development Colony, Mehrauli Road",Gurugram,497,Haryana,IN,122001,NULL,,NULL,,NULL,,NULL,NULL,NULL,"2,3",NULL,NULL,"2,3"
1646,155,"Henkel Adhesive Technologies India Pvt. Ltd.","No GST Number",NULL,"Ghanshyam Tower,Near Borivali Railway Station,M.G.Rd,
 Borivali (E)",Mumbai,505,Maharashtra,IN,400066,NULL,27610396682V,NULL,27610396682V,NULL,,NULL,NULL,NULL,"4,5",NULL,NULL,"4,5"
1647,155,"Henkel Adhesive Technologies India Pvt. Ltd.","No GST Number",NULL,"Opp. ITI, Mumbai Pune Highway,Panvel
 Landmark- Near Gandhi Hospital",Mumbai,505,Maharashtra,IN,410206,NULL,27610396682V,NULL,27610396682V,NULL,,NULL,NULL,NULL,"6,7",NULL,NULL,"6,7"
1648,155,"Henkel Adhesive Technologies India Pvt. Ltd.","27AAACL1954B2ZV ",NULL,"10th & 11th Floor,Kesar Solitaire, Plot # 5,Sector 19, Sanpada","Navi Mumbai",505,Maharashtra,IN,400705,8291925611,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"8,9",1,NULL,"8,9"
1649,155,"Henkel Adhesive Technologies India Pvt. Ltd.",27AAACL1954B1ZW,NULL,"10th Floor, Kesar Solitaire, Sanpada","Navi Mumbai",505,Maharashtra,IN,400705,022-39296600,27610396682V,NULL,27610396682V,NULL,NULL,NULL,NULL,NULL,"10,11",1,NULL,"10,11"
1650,155,"Henkel Adhesive Technologies India Pvt. Ltd.","No GST Number",NULL,"1st Floor, El-111, TTC Industrial Area, Electronic Zone, MIDC Mahape","Navi Mumbai",505,Maharashtra,IN,400710,NULL,27610396682V,NULL,27610396682V,NULL,,NULL,NULL,NULL,"12,13",NULL,NULL,"12,13"
1651,155,"Henkel Adhesive Technologies India Pvt. Ltd.","No GST Number",NULL,"Chembond Centre, El-71, MIDC Mahape","Navi Mumbai",505,Maharashtra,IN,400705,NULL,27610396682V,NULL,27610396682V,NULL,,NULL,NULL,NULL,"14,15",NULL,NULL,"14,15"
1652,155,"Henkel Adhesive Technologies India Pvt. Ltd.",27AAACL1954B1ZW,NULL,"D-73/2 D-74/2 D-74/6 & D-73/3, TTC Ind. area, Turbhe Naka","Navi Mumbai",505,Maharashtra,IN,400705,022-39296600,27610396682V,NULL,27610396682V,NULL,NULL,NULL,NULL,NULL,"16,17",1,NULL,"16,17"
1653,155,"Henkel Adhesive Technologies India Pvt. Ltd.",27AAACL1954B1ZW,NULL,"Plot No.1/1, Part 2, TTC Industrial Area Thane Belapur Road, Koparkhairne","Navi Mumbai",505,Maharashtra,IN,400710,9011560553,27610396682V,NULL,27610396682V,NULL,NULL,NULL,NULL,NULL,"18,19",1,NULL,"18,19"
1654,155,"Henkel Adhesive Technologies India Pvt. Ltd.",27AAACL1954B1ZW,NULL,"D3/D4 MIDC Industrial Area,Tal Purandar  Jejuri",Pune,505,Maharashtra,IN,412303,7506519823,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"20,21",1,NULL,"20,21"
1655,155,"Henkel Adhesive Technologies India Pvt. Ltd.",27AAACL1954B1ZW,NULL,"D-4/1, Kurkumbh, MIDC,  Daund",Pune,505,Maharashtra,IN,413802,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"22,23",1,NULL,"22,23"
1656,155,"Henkel Adhesive Technologies India Pvt. Ltd.",27AAACL1954B1ZW,NULL,"Survey No 234, 235 And 245,Phase-1, Hinjewadi",Pune,505,Maharashtra,IN,411057,7391083821,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"24,25",NULL,NULL,"24,25"
1657,155,"Henkel Adhesive Technologies India Pvt. Ltd.",27AAACL1954B1ZW,NULL,"Office 502-503, 
 Pentagon Tower P-1",Pune,505,Maharashtra,IN,411013,NULL,,NULL,,NULL,,NULL,NULL,NULL,"26,27",NULL,NULL,"26,27"
1658,155,"Henkel Adhesive Technologies India Pvt. Ltd.",27AAACL1954B1ZW,NULL,"Survey No 234, 235 And 245,Phase-1 Hinjewadi",Pune,505,Maharashtra,IN,411057,8291925611,27610396682V,NULL,27610396682V,NULL,NULL,NULL,NULL,NULL,"28,29",NULL,NULL,"28,29"
1659,155,"Henkel Adhesive Technologies India Pvt. Ltd.",05AAACL1954B1Z2,NULL,"Plot No. 71 and 72, Sector - 3 I.I.E Pantnagar,  Sidcul",Rudrapur,518,Uttarakhand,IN,263153,"5948 256104",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"30,31",1,NULL,"30,31"
1660,155,"Henkel Adhesive Technologies India Pvt. Ltd.",05AAACL1954B1Z2,NULL,"Plot No 71 and 72, Sector-3, IIe Pantnagar","Udham Singh Nagar",518,Uttarakhand,IN,263153,"8392937242 ",05007343798V,NULL,05007343798V,NULL,NULL,NULL,NULL,NULL,"32,33",1,NULL,"32,33"
1661,156,"Henkel Anand India Pvt. Ltd.",33AAACH5216Q1ZH,NULL,"C-22, Sipcot Industrial Park, Irrugattukottai,  Sriperumbudur, Kancheepuram, Tk",Chennai,515,"Tamil Nadu",IN,602117," 22 39296725",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
1662,156,"Henkel Anand India Pvt. Ltd.",06AAACH5216Q1ZE,NULL,"77,Industrial Development Colony Mehrauli Road",Gurugram,497,Haryana,IN,122001,NULL,,NULL,,NULL,,NULL,NULL,NULL,"2,3",NULL,NULL,"2,3"
1663,156,"Henkel Anand India Pvt. Ltd.",06AAACH5216Q1ZE,NULL,"Centrum Plaza, 4Th Floor, No. - 407 Golf Course Road, Sector- 53",Gurugram,497,Haryana,IN,122002,NULL,,NULL,,NULL,,NULL,NULL,NULL,"4,5",NULL,NULL,"4,5"
1664,156,"Henkel Anand India Pvt. Ltd.",06AAACH5216Q1ZE,NULL,"Plot No. 74, Industrial Development Colony Mehrauli Gurgaon Road",Gurugram,497,Haryana,IN,122001,9899398658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"6,7",NULL,NULL,"6,7"
1665,156,"Henkel Anand India Pvt. Ltd.",02AAACH5216Q1ZM,NULL,"19-E, Sector 2, Ind Area Parwanoo",Parwanoo,498,"Himachal Pradesh",IN,173220,9736037178,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"8,9",NULL,NULL,"8,9"
1666,158,"Hi-Con Technocast Pvt. Ltd.","No GST Number",NULL,"G-1321, Behind Kadvani Forge, Kishan Gate, GIDC Metoda, Kalavad Road ",Rajkot,496,Gujarat,IN,360021,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1667,159,"Hicotronics Devices Pvt. Ltd.",29AAACH7166D1ZK,NULL,"39/1, 1st Main Road, New Timber Yard Layout, Mysore Cross Road",Mysore,501,Karnataka,IN,560026,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1668,162,"Hindustan Colas Pvt. Ltd.","No GST Number",NULL,"D-500 TTC Industrial Area,
 Near HPCL RandD, Turbhe","Navi Mumbai",505,Maharashtra,IN,400703,NULL,27900000000,NULL,27870267335V,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1669,390,"Hind Offshore Pvt. Ltd.","No GST Number",NULL,"No. 1- C, Wakefield House, Narottam Morarji Road, Ballard Estate",Mumbai,505,Maharashtra,IN,400001,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1670,160,"Hind Rectifiers Ltd.","No GST Number",NULL,"Lake Rd, Sonapur, Bhandup West",Mumbai,505,Maharashtra,IN,400078,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1671,161,"Hindalco Industries Ltd.","No GST Number",NULL,"P.O.Renukoot,Distt.",Sonbhadra,517,"Uttar Pradesh",IN,231221,NULL,,NULL,9420000000,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1672,222,"Hitanshi Metal","No GST Number",NULL,"25/C, Sonarika Bldg., 1-B, Ground Floor, Chanda Wadi, C.P.Tank",Mumbai,505,Maharashtra,IN,400004,NULL,27400000000,NULL,27351124519V,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1673,391,"Hitech Survey System","No GST Number",NULL,"A-9 Pratik Nagar, Tapodham Colony, Talegaon,
 Dabhade",Pune,505,Maharashtra,IN,410507,NULL,28000000000,NULL,27950819124V,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1674,392,"HMT Machine Tools Ltd.","No GST Number",NULL,"Machine Tools Division
 Hmt Machine Tools Ltd, Hmt Township Po , Narsapur Road",Hyderabad,486,"Andhra Pradesh",IN,500054,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1675,164,"Hoerbiger India Serial Technology Pvt. Ltd.","No GST Number",NULL,"Gat No 312 and 313, Village Kondhapuri, Taluka - Shirur",Pune,505,Maharashtra,IN,412209,NULL,27575298308V,NULL,27575298308V,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1676,448,"HP International","No GST Number",NULL,"No 13, 5th B Cross, RMV 2nd Stage, Bhoopasandra",Bangalore,501,Karnataka,IN,560094,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1677,448,"HP International","No GST Number",NULL,"A Unit Of Kanodia Group Of Comp.
 128 Peekay Bhavan, The Mall",Kanpur,517,"Uttar Pradesh",IN,208001,NULL,,NULL,,NULL,,NULL,NULL,NULL,"2,3",NULL,NULL,"2,3"
1678,448,"HP International","No GST Number",NULL,"E-212 Kitchlu Nagar",Ludhiana,512,Punjab,IN,141001,NULL,,NULL,,NULL,,NULL,NULL,NULL,"4,5",NULL,NULL,"4,5"
1679,448,"HP International","No GST Number",NULL,"B-2, Miraj MIDC, Industrial Area, 
 Dist. Sangli",Miraj,505,Maharashtra,IN,416410,NULL,,NULL,,NULL,,NULL,NULL,NULL,"6,7",NULL,NULL,"6,7"
1680,448,"HP International","No GST Number",NULL,"502, Natraj, 5th Floor, Andheri Kurla Road Andheri East",Mumbai,505,Maharashtra,IN,400069,NULL,,NULL,,NULL,,NULL,NULL,NULL,"8,9",NULL,NULL,"8,9"
1681,448,"HP International","No GST Number",NULL,"61/62, Kalpataru Square, 
 Off Andheri-Kurla Road, Andheri ( E)",Mumbai,505,Maharashtra,IN,400059,NULL,,NULL,,NULL,,NULL,NULL,NULL,"10,11",NULL,NULL,"10,11"
1682,448,"HP International","No GST Number",NULL,"Chhatrapati Shivaji International Airport ( Domestic Terminal)
 Off Western Express Highway, Santacruz (East)",Mumbai,505,Maharashtra,IN,400099,NULL,,NULL,,NULL,,NULL,NULL,NULL,"12,13",NULL,NULL,"12,13"
1683,448,"HP International","No GST Number",NULL,"Gala 16, Nigos Industrial Estate,
 Walbhat Road, Kama Estate, Goregaon ( East)",Mumbai,505,Maharashtra,IN,400063,NULL,,NULL,,NULL,,NULL,NULL,NULL,"14,15",NULL,NULL,"14,15"
1684,448,"HP International","No GST Number",NULL,"Gala No. 10 and 11 , Syndicate Industrial Complex, Golani Naka , 
 Waliv , Vasai East",Mumbai,505,Maharashtra,IN,401208,NULL,,NULL,,NULL,,NULL,NULL,NULL,"16,17",NULL,NULL,"16,17"
1685,448,"HP International",27AAAFH0809C1Z0,NULL,"213, Unique House, 
 Chakala Cross Road, Andheri (E)",Mumbai,505,Maharashtra,IN,400099,NULL,,NULL,,NULL,,NULL,NULL,NULL,"18,19",NULL,NULL,"18,19"
1686,448,"HP International","No GST Number",NULL,"39/2, Bhilgaon, Kamptee Road, Post- Khairi",Nagpur,505,Maharashtra,IN,440026,NULL,,NULL,,NULL,,NULL,NULL,NULL,"20,21",NULL,NULL,"20,21"
1687,448,"HP International","No GST Number",NULL,"Plot No.El-36, Electronics Zone, TTC Industrial Area, MIDC - Mahape","Navi Mumbai",505,Maharashtra,IN,400710,NULL,,NULL,,NULL,,NULL,NULL,NULL,"22,23",NULL,NULL,"22,23"
1688,448,"HP International","No GST Number",NULL,"Unit No 2, Serene Properties, Building No 7, Mindspace(Sez), Plot No 3, TTC Industrial Area, Opp. Airoli Railway Station, Thane Belapur Road","Navi Mumbai",505,Maharashtra,IN,400708,NULL,,NULL,,NULL,,NULL,NULL,NULL,"24,25",NULL,NULL,"24,25"
1689,448,"HP International","No GST Number",NULL,"Bldg. No. 64, HDIL Industrial Park,
 Chandansar, Vasai East",Thane,505,Maharashtra,IN,401303,NULL,,NULL,,NULL,,NULL,NULL,NULL,"26,27",NULL,NULL,"26,27"
1690,448,"HP International","No GST Number",NULL,"Govt. Of India,Department of Space, Thumba",Thiruvananthapuram,502,Kerala,IN,695011,NULL,,NULL,,NULL,,NULL,NULL,NULL,"28,29",NULL,NULL,"28,29"
1691,163,"Hindustan Unilever Ltd.","No GST Number",NULL,"Gandhigram Bus-Stop,  Survey Number 907",Amli,492,"Dadar and Nagar Haveli",IN,396230,NULL,NULL,NULL,26000000000,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1692,163,"Hindustan Unilever Ltd.",27AAACU0791P1ZT,NULL,"C-9 Part, MIDC Khamgaon ",Buldhana,505,Maharashtra,IN,444303,9823905679,27640370524V,NULL,27640370524V,NULL,NULL,NULL,NULL,NULL,"2,3",NULL,NULL,"2,3"
1693,163,"Hindustan Unilever Ltd.","No GST Number",NULL,"SDF # C-5, Noida Special Economic Zone",Noida,517,"Uttar Pradesh",IN,201305,NULL,,NULL,26000000000,NULL,,NULL,NULL,NULL,"4,5",NULL,NULL,"4,5"
1694,165,"HVD Distributors Pvt. Ltd.",27AACCH3859F1ZI,NULL,"Sujeer House, 3Rd Floor, 74/76, Kazi Sayed Street, Masjid Bunder (W)",Mumbai,505,Maharashtra,IN,400003,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1695,166,"Hyosung T and D India Pvt. Ltd.",27AADCH6005J1ZO,NULL,"IP-11 Khed City, Village Nimgaon, Khed Taluka, Pune-Nashik Road",Pune,505,Maharashtra,IN,410505,9823872510,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
1696,235,"Max Hypermarket India Pvt. Ltd.","No GST Number",NULL,"No. 39/3 and 44, Bannerghatta Road",Bangalore,501,Karnataka,IN,560029,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1697,393,"Hyphen Exports","No GST Number",NULL,"302 B, Bhagtani Enclave, Sonapur Lane, Off L.B.S Marg, Behind Asian Paints, Bhandup (West)",Mumbai,505,Maharashtra,IN,400078,NULL,27960387226V,NULL,27960387226V,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1698,167,"Hytech Educational Equipment Pvt. Ltd.","No GST Number",NULL,"202 A, Umashankar, 
 Paud Road",Pune,505,Maharashtra,IN,411038,NULL,27020010704V,NULL,27020010704V,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1699,394,"Indian Agricultural Research Institute","No GST Number",NULL,"Hill Side Road, Pusa","New Delhi",494,Delhi,IN,110012,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1700,395,"The Indian Agricultural Research Institute","No GST Number",NULL,"ICAR- Indian Agricultural Research Institute","New Delhi",494,Delhi,IN,110012,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1701,454,"Indira Gandhi Centre for Atomic Research","No GST Number",NULL,"Department of Atomic Energy Directorate of Purchase And Stores
Madras Regional Purchase Unit Shastri Bhavan, 6th Floor 4, Haddows Road",Chennai,515,"Tamil Nadu",IN,600006,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1702,169,"Indian Institute of Technology Bombay",27AAATI1446A1Z7,NULL,"IC Engineer Lab, Mechanical Engg. Dept.Main Gate Road, Powai",Mumbai,505,Maharashtra,IN,400076,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1703,169,"Indian Institute of Technology Bombay",27AAATI1446A1Z7,NULL,"Main Gate Road, Powai",Mumbai,505,Maharashtra,IN,400076,NULL,,NULL,,NULL,,NULL,NULL,NULL,"2,3",NULL,NULL,"2,3"
1704,169,"Indian Institute of Technology Bombay",27AAATI1446A1Z7,NULL,"Dept. Of Chemistry,Main Gate Road, Powai",Mumbai,505,Maharashtra,IN,400076,NULL,,NULL,,NULL,,NULL,NULL,NULL,"4,5",NULL,NULL,"4,5"
1705,170,"Indian Institute of Technology Delhi","No GST Number",NULL,"Hauz Khas","New Delhi",494,Delhi,IN,110016,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1706,396,"Department of Mechanical Engineering","No GST Number",NULL,"IIT Delhi Main Rd, Hauz Khas","New Delhi",494,Delhi,IN,110016,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1707,397,"Indian Navy","No GST Number",NULL,"Naval Base",Karwar,501,Karnataka,IN,581308,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1708,397,"Indian Navy","No GST Number",NULL,"Shahid Bhagat Singh Road",Mumbai,505,Maharashtra,IN,400001,NULL,,NULL,,NULL,,NULL,NULL,NULL,"2,3",NULL,NULL,"2,3"
1709,398,"INS Abhimanyu, Indian Navy","No GST Number",NULL,"INS Abhimanyu, Karanja Uran Raigad",Mumbai,505,Maharashtra,IN,400704,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1710,173,"INS Dega, Indian Navy","No GST Number",NULL,"INS Dega, Nad Post
 Visakhapatnam",Vizag,486,"Andhra Pradesh",IN,530009,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1711,184,"INS Garuda, Indian Navy","No GST Number",NULL,"Wstf, Naval Base",Kochi,502,Kerala,IN,682004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1712,171,"INS Hansa, Indian Navy","No GST Number",NULL,Dabolim,Vasco-Da-Gama,495,Goa,IN,403801,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1713,399,"INS Rana, Indian Navy","No GST Number",NULL,"C/O Fleet Mail Office, Vishakapatnam",Vishakapatnam,486,"Andhra Pradesh",IN,530014,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1714,400,"INS Tanaji, Indian Navy","No GST Number",NULL,"Naval Pension Office 
 Sion Trombay Road Mankhurd",Mumbai,505,Maharashtra,IN,400088,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1715,174,"Integrated Headquarters of Ministry of Defense (Navy)","No GST Number",NULL,"Integrated Headquarters Of Ministry Of Defence (Navy) 7 Th Floor, Chanakya Bhawan Chanakya Puri","New Delhi",494,Delhi,IN,110021,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1716,172,"Material Organization Karwar, Indian Navy","No GST Number",NULL,"Naval Base",Karwar,501,Karnataka,IN,581308,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1717,401,"Ministry of Defence, WESEE","No GST Number",NULL,"WESEE, Wing 1,
 Wb- 5, Sec-1, RK Puram","New Delhi",494,Delhi,IN,110066,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1718,402,"Naval Armament Depot","No GST Number",NULL,"Naval Armament Depot, Nad (Po), Visakhapatnam",Visakhapatnam,486,"Andhra Pradesh",IN,530009,0891-2578000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0,1",1,NULL,"0,1"
1719,402,"Naval Armament Depot","No GST Number",NULL,"Naval Armament Depot, NAD (PO)",Vishakapatnam,486,"Andhra Pradesh",IN,530009,0891-2578000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2,3",1,NULL,"2,3"
1720,256,"Naval Dockyard, Lion Gate","No GST Number",NULL,"Naval Dockyard, Lion Gate",Mumbai,505,Maharashtra,IN,400005,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1722,403,"Naval Dockyard, Visakhapatnam","No GST Number",NULL,"[For MMAT(LP)] 
 Naval Dockyard",Visakhapatnam,517,"Uttar Pradesh",IN,530014,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1724,176,"Indian Rayon","No GST Number",NULL,"A Unit Of Aditya Birla Nuvo Ltd.Rayon Division, Junagarh",Veraval,496,Gujarat,IN,362266,NULL,,NULL,,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1725,177,Indobox,"No GST Number",NULL,"C-727, Shiddhi Vinayak Towers, Makarba, Sharkhej",Ahmedabad,496,Gujarat,IN,380051,NULL,24600000000,NULL,24600000000,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1726,168,"Indraprastha Gas Ltd.","No GST Number",NULL,"IGL Bhawan Plot No. 4,  Community Centre Sector 9, R K Puram","New Delhi",494,Delhi,IN,110022,NULL,7200000000,NULL,7200000000,NULL,NULL,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1727,178,"IndySoft eCommerce Pvt. Ltd.","No GST Number",NULL,"Plot No.628 Opposite Of Bosch Service Centre 100 Feet Road",Chhatarpur,494,Delhi,IN,110074,NULL,7490000000,NULL,7490000000,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
1728,179,"Infinity Enterprises","No GST Number",NULL,"C -238, Bhavik Nagar, Adinathnagar, Odhav",Ahmedabad,496,Gujarat,IN,382415,NULL,24600000000,NULL,24600000000,NULL,,NULL,NULL,NULL,"0,1",NULL,NULL,"0,1"
