SKU,Old Discription,New Discription,Brand,Mfr,IS Duplicate
BMB1C1Y,PROTO C-Clamp 8 In 12 500 lb. Black - J108GS,"PROTO Heavy Service Standard Screw C-Clamp, Max Opening 8"", Clamping Pressure 12500 lb. - J108GS",PROTO,J108GS,
BMB1C1S,PROTO C-Clamp 10-3/8 In 35 000 lb. Black - J10-HDL,"PROTO C-Clamp, Max Opening 10-3/8"", Clamping Pressure 35 000 lb. - J10-HDL",PROTO,J10-HDL,
BMB1C1Z,PROTO C-Clamp 10-1/4 In 13 750 lb. Black - J110GS,"PROTO C-Clamp, Max Opening 10-1/4"", Clamping Pressure 13 750 lb. - J110GS",PROTO,J110GS,
BMA9X1R,PROTO Box End Wrench 5/16 x 3/8 in. 4-1/4 L - J1120,"PROTO Box End Wrench, Head Size 5/16 X 3/8"", Overall Length 4.1/4"" - J1120",PROTO,J1120,
BMA9X2F,PROTO Box End Wrench 5/16x3/8in Black 6-15/16L - J1120LB,"PROTO Box End Wrench, Head Size 5/16 X 3/8"", Overall Length 6.15/16L - J1120LB",PROTO,J1120LB,
BMA9X1S,PROTO Box End Wrench 3/8 x 7/16 in. 4-5/8 L - J1122,"PROTO Box End Wrench, Head Size 3/8 X 7/16"", Overall Length 4-5/8"" - J1122",PROTO,J1122,
BMA9X1T,PROTO Box End Wrench 7/16 x 1/2 in. 5 in L - J1125,"PROTO Box End Wrench, Head Size 7/16 X 1/2"", Overall Length 5"" - J1125",PROTO,J1125,
BMA9X1I,PROTO Box End Wrench 7/16x1/2 in Black 8-1/16L - J1125LB,"PROTO Box End Wrench, Head Size 7/16 X 1/2"", Overall Length 8.1/16L - J1125LB",PROTO,J1125LB,
BMA9X1U,PROTO Box End Wrench 1/2 x 9/16 in. 5-3/8 L - J1126,"PROTO Box End Wrench, Head Size 1/2 X 9/16"", Overall Length 5.3/8 L - J1126",PROTO,J1126,
BMA9X0W,PROTO Box End Wrench 1/2 x 9/16 8-3/8 L - J1126L,"PROTO Box End Wrench, Head Size 1/2 X 9/16"", Overall Length 8.3/8 L - J1126L",PROTO,J1126L,
BMA9X1J,PROTO Box End Wrench 1/2x9/16 in Black 8-7/16L - J1126LB,"PROTO Box End Wrench, Head Size 1/2 X 9/16"", Overall Length 8.7/16L - J1126LB",PROTO,J1126LB,
BMB1C2A,PROTO C-Clamp 12 In 15 000 lb. Black - J112GS,"PROTO Heavy Service Standard Screw C-Clamp, Max Opening 12"", Clamping Pressure 15 000 lb. - J112GS",PROTO,J112GS,
BMA9X1K,PROTO Box End Wrench 9/16x5/8 in Black 9-7/16L - J1130LB,"PROTO Box End Wrench, Head Size 9/16 X 5/8"", Overall Length 9.7/16"" - J1130LB",PROTO,J1130LB,
BMA9X1V,PROTO Box End Wrench 5/8 x 3/4 in. 6-1/8 in L - J1131,"PROTO Box End Wrench, Head Size 5/8 X 3/4"", Overall Length 6.1/8"" - J1131",PROTO,J1131,
BMA9X1L,PROTO Box End Wrench 11/16x3/4 in. 11-1/4 L - J1135B,"PROTO Box End Wrench, Head Size 11/16 X 3/4"", Overall Length 11.1/4 L - J1135B",PROTO,J1135B,
BMA9X0Z,PROTO Box End Wrench 3/4 x 7/8 in. 13-1/8 L - J1139,"PROTO Box End Wrench, Head Size 3/4 X 7/8"", Overall Length 13.1/8"" - J1139",PROTO,J1139,
BMA9X1M,PROTO Box End Wrench 3/4 x 7/8 In. 8-3/8 L - J1139B,"PROTO Box End Wrench, Head Size 3/4 X 7/8"", Overall Length 8.3/8"" - J1139B",PROTO,J1139B,
BMA9X1N,PROTO Box End Wrench 13/16X7/8in Black 13-7/8L - J1140B,"PROTO Box End Wrench, Head Size 13/16 X 7/8"", Overall Length 13.7/8L - J1140B",PROTO,J1140B,
BMA9X1O,PROTO Box End Wrench 15/16 x 1 in. 15-1/2 L - J1145B,"PROTO Box End Wrench, Head Size 15/16 X 1"", Overall Length 15.1/2"" - J1145B",PROTO,J1145B,
BMA9X1P,PROTO Box End Wrench 1-1/16x1-1/8 in. 17-1/4L - J1150B,"PROTO Box End Wrench, Head Size 1.1/16 X 1.1/8"", Overall Length 17.1/4L - J1150B",PROTO,J1150B,
BMA9X1D,PROTO Box End Wrench 1-1/4x1-1/16 in. 18-1/4 L - J1151,"PROTO Box End Wrench, Head Size 1.1/4 X 1.1/16"", Overall Length 18.1/4 L - J1151",PROTO,J1151,
BMA9X1Q,PROTO Box End Wrench 1-1/16x1-1/4in. 18-1/4 L - J1151B,"PROTO Box End Wrench, Head Size 1.1/16 X 1.1/4"", Overall Length 18.1/4"" - J1151B",PROTO,J1151B,
BMA9X1E,PROTO Box End Wrench 1-1/4 x 1-5/16 in 8-3/8 L - J1155,"PROTO Box End Wrench, Head Size 1.1/4 X 1-5/16"", Overall Length 8.3/8"" - J1155",PROTO,J1155,
BMB1C2B,PROTO C-Clamp 15 In 16 250 lb. Black - J115GS,"PROTO Heavy Service Standard Screw C-Clamp, Max Opening 15"", Clamping Pressure 16 250 lb. - J115GS",PROTO,J115GS,
BMA9X1F,PROTO Box End Wrench 1-1/4x1-3/8 8-3/8 L - J1160,"PROTO Box End Wrench, Head Size 1.1/4 X 1.3/8"", Overall Length 8.3/8"" - J1160",PROTO,J1160,
BMA9X1G,PROTO Box End Wrench 1-7/16x1-1/2 in. 8-3/8 L - J1162,"PROTO Box End Wrench, Head Size 1.7/16 X 1.1/2"", Overall Length 8.3/8"" - J1162",PROTO,J1162,
BMA9X1H,PROTO Box End Wrench 1-5/8 x 1-11/16 in. - J1164,"PROTO Box End Wrench, Head Size 1-5/8 X 1.11/16"" - J1164",PROTO,J1164,
BMA9X0U,PROTO Box End Wrench 5/16x3/8in 6-15/16L - J1170,"PROTO Box End Wrench, Head Size 5/16 X 3/8"", Overall Length 6.15/16"" - J1170",PROTO,J1170,
BMA9X0V,PROTO Box End Wrench 1/2 x 7/16 in. 8-3/8 L - J1171,"PROTO Box End Wrench, Head Size 1/2 X 7/16"", Overall Length 8.3/8 L - J1171",PROTO,J1171,
BMA9X0X,PROTO Box End Wrench 9/16 x 5/8 In 8-3/8 L - J1172,"PROTO Box End Wrench, Head Size 9/16 X 5/8"", Overall Length 8.3/8"" - J1172",PROTO,J1172,
BMA9X0Y,PROTO Box End Wrench 11/16 x 3/4 in. 11-1/8 L - J1173,"PROTO Box End Wrench, Head Size 11/16 X 3/4"", Overall Length 11.1/8 L - J1173",PROTO,J1173,
BMA9X1A,PROTO Box End Wrench 13/16x7/8. 13-1/8 L - J1174,"PROTO Box End Wrench, Head Size 13/16 X 7/8"", Overall Length 13.1/8"" - J1174",PROTO,J1174,
BMA9X1B,PROTO Box End Wrench 15/16 x 1 In 8-3/8 L - J1175,"PROTO Box End Wrench, Head Size 15/16 X 1"", Overall Length 8.3/8"" - J1175",PROTO,J1175,
BMA9X1C,PROTO Box End Wrench 1-1/16x1-1/8 in. - J1176,"PROTO Box End Wrench, Head Size 1.1/16 X 1.1/8"" - J1176",PROTO,J1176,
BMB1C2C,PROTO C-Clamp 18 In 17 500 lb. Black - J118GS,"PROTO Heavy Service Standard Screw C-Clamp, Max Opening 18"", Clamping Pressure 17 500 lb. - J118GS",PROTO,J118GS,
BMB9Z5Z,PROTO Combo Wrench Set Antislip 1/4-2 in 26 Piece - J1200-80ASD,"PROTO Satin Combination ASD Wrench Set, 26 Piece - J1200-80ASD",PROTO,J1200-80ASD,
BMB9Z6A,PROTO Combo Wrench Set 5/16-2-1/2 in. 31 Piece - J1200-90ASD,"PROTO Combination Wrench Set, 31 Piece - J1200-90ASD",PROTO,J1200-90ASD,
BMB9Z8D,PROTO Combo Wrench Set SAE/Metric 12 Pt 18 Piece - J1200CS,"PROTO Satin Combination ASD Wrench Set, 18 Piece - J1200CS",PROTO,J1200CS,
BMB9Z7R,PROTO Combo Wrench Set Short SAE 6 Pt 8 Piece - J1200EFS,"PROTO Short Combination Wrench Set, 8 Piece - J1200EFS",PROTO,J1200EFS,
BMB9Z7V,PROTO Combo Wrench Set Short SAE 12 Pt 11 Piece - J1200ES-11,"PROTO Short Combination Wrench Set, 11 Piece - J1200ES-11",PROTO,J1200ES-11,
BMB9Z8G,PROTO Combo Wrench Set Short SAE 12 Pt 11 Piece - J1200ESB-11,"PROTO Short Combination Wrench Set, 11 Piece - J1200ESB-11",PROTO,J1200ESB-11,
BMB9Z5X,PROTO Combo Wrench Set Black 3/8-1-1/4 in 14 Piece - J1200FBASD,"PROTO Black Oxide Combination ASD Wrench Set, 14 Piece - J1200FBASD",PROTO,J1200FBASD,
BMB9Z6G,PROTO Combo Wrench Set Antislip 7-21mm 15 Piece - J1200F-MASD,"PROTO Metric Combination ASD Wrench Set, 15 Piece - J1200F-MASD",PROTO,J1200F-MASD,
BMB9Z6O,PROTO Combo Wrench Set Black 7-21mm 15 Piece - J1200F-MBASD,"PROTO Metric Combination ASD Wrench Set, 15 Piece - J1200F-MBASD",PROTO,J1200F-MBASD,
BMB9Z5W,PROTO Combo Wrench Set Antislip 7/16-1 in 10 Piece - J1200GASD,"PROTO Combination ASD Wrench Set, 10 Piece - J1200GASD",PROTO,J1200GASD,
BMB9Z7X,PROTO Combo Wrench Set Antislip SAE 12Pt 11 Piece - J1200GASD11,"PROTO Combination ASD Wrench Set, 11 Piece - J1200GASD11",PROTO,J1200GASD11,
BMB9Z6N,PROTO Combo Wrench Set Antislip 7/16-1 in 10 Piece - J1200GHASD,"PROTO Combination ASD Wrench Set, 10 Piece - J1200GHASD",PROTO,J1200GHASD,
BMB9Z7S,PROTO Combo Wrench Set Antislip SAE 6 Pt 10 Piece - J1200GHASDT500,"PROTO Combination ASD Wrench Set, 10 Piece - J1200GHASDT500",PROTO,J1200GHASDT500,
BMB9Z7Y,PROTO Combo Wrench Set Std SAE 12 Pt 11 Piece - J1200H11T5,"PROTO Combination ASD Wrench Set, 11 Piece - J1200H11T5",PROTO,J1200H11T5,
BMC0A1B,PROTO Combo Wrench Set Antislip 3/8-3/4 in 7 Piece - J1200HASD,"PROTO Combination ASD Wrench Set, 7 Piece - J1200HASD",PROTO,J1200HASD,
BMB9Z8E,PROTO Combo Wrench Set Std Metric 12 Pt 11 Piece - J1200HM11T5,"PROTO Full Polish Metric Combination Wrench Set, 11 Piece - J1200HM11T5",PROTO,J1200HM11T5,
BMB9Z7Z,PROTO Combo Wrench Set Std Metric 12 Pt 14 Piece - J1200HM14T5,"PROTO Full Polish Metric Combination Wrench Set, 14 Piece - J1200HM14T5",PROTO,J1200HM14T5,
BMB9Z6E,PROTO Combo Wrench Set Antislip 7-15mm 9 Piece - J1200H-MASD,"PROTO Metric Combination ASD Wrench Set, 9 Piece - J1200H-MASD",PROTO,J1200H-MASD,
BMC0A0X,PROTO Combo Wrench Set Antislip 7-15mm 9 Piece - J1200HM-T500,"PROTO Metric Combination ASD Wrench Set, 9 Piece - J1200HM-T500",PROTO,J1200HM-T500,
BMC0A0W,PROTO Combo Wrench Set Antislip 3/8-3/4 in 7 Piece - J1200H-T500,"PROTO Combination ASD Wrench Set, 7 Piece - J1200H-T500",PROTO,J1200H-T500,
BMB9Z6D,PROTO Combo Wrench Set Antislip 10-19mm 10 Piece - J1200K-MASD,"PROTO Metric Combination ASD Wrench Set, 10 Piece - J1200K-MASD",PROTO,J1200K-MASD,
BMB9Z8B,PROTO Combo Wrench Set Std Metric 12 Pt 9 Piece - J1200M9T5,"PROTO Metric Combination Wrench Set, 9 Piece - J1200M9T5",PROTO,J1200M9T5,
BMB9Z8F,PROTO Combo Wrench Set Std Metric 12 Pt 6 Piece - J1200MB6,"PROTO Black Oxide Metric Combination Wrench Set, 6 Piece - J1200MB6",PROTO,J1200MB6,
BMB9Z8C,PROTO Combo Wrench Set Std Metric 12 Pt 9 Piece - J1200MB9,"PROTO Metric Combination Wrench Set, 9 Piece - J1200MB9",PROTO,J1200MB9,
BMB9Z7W,PROTO Combo Wrench Set Short Metric 12Pt 14 Piece - J1200MES-14,"PROTO Metric Short Combination Wrench Set, 14 Piece - J1200MES-14",PROTO,J1200MES-14,
BMB9Z8H,PROTO Combo Wrench Set Short Metric 14 Piece - J1200MESB-14,"PROTO Metric Short Combination Wrench Set, 14 Piece - J1200MESB-14",PROTO,J1200MESB-14,
BMB9Z6F,PROTO Combo Wrench Set Antislip 10-19mm 9 Piece - J1200MHASD,"PROTO Metric Combination ASD Wrench Set, 10 Piece - J1200MHASD",PROTO,J1200MHASD,
BMB9Z8A,PROTO Combo Wrench Set Metric 12 Pt 8 Piece - J1200MHASD8,"PROTO Satin Metric Combination ASD Wrench Set, 7 Piece - J1200MHASD8",PROTO,J1200MHASD8,
BMB9Z7T,PROTO Combo Wrench Set Metric 6 Pt 10 Piece - J1200MHASDT500,"PROTO Metric Combination ASD Wrench Set, 10 Piece - J1200MHASDT500",PROTO,J1200MHASDT500,
BMB9Z6H,PROTO Combo Wrench Set Antislip 7-32mm 15 Piece - J1200P-MASD,"PROTO Satin Metric Combination ASD Wrench Set, 15 Piece - J1200P-MASD",PROTO,J1200P-MASD,
BMC0A1A,PROTO Combo Wrench Set Antislip 7-24mm 18 Piece - J1200R-MASD,"PROTO Satin Metric Combination ASD Wrench Set, 18 Piece - J1200R-MASD",PROTO,J1200R-MASD,
BMC0A0Y,PROTO Combo Wrench Set Antislip 7-24mm 17 Piece - J1200RM-T500,"PROTO Full Polish Metric Combination Wrench Set, 17 Piece - J1200RM-T500",PROTO,J1200RM-T500,
BMB9Z7U,PROTO Combo Wrench Set Spline SAE 12 Pt 15 Piece - J1200SPL,"PROTO Full Polish Combination Wrench Set, 15 Piece - J1200SPL",PROTO,J1200SPL,
BMC0B1J,PROTO Combination Wrench 1/8In. 2-49/64In. OAL - J1204EF,"PROTO Combination Wrench, Head Size 1/8"", Overall Length 2.49/64"" - J1204EF",PROTO,J1204EF,
BMC0A4Y,PROTO Combination Wrench SAE 1/8In 6 pt - J1204EFS,"PROTO Combination Wrench, Head Size 1/8"", No of Point 6 - J1204EFS",PROTO,J1204EFS,
BMC0A4W,PROTO Combination Wrench SAE 5/32In 6 pt - J1205EFS,"PROTO Combination Wrench, Head Size 5/32"", No of Point 6 - J1205EFS",PROTO,J1205EFS,
BMC0A4U,PROTO Combination Wrench SAE 3/16In 6 pt - J1206EFS,"PROTO Combination Wrench, Head Size 3/16"", No of Point 6 - J1206EFS",PROTO,J1206EFS,
BMC0D2C,PROTO Combination Wrench Metric 6mm 12 Points - J1206MBA,"PROTO Metric Bi-Hex Combination Wrench, Size 6 mm - J1206MBA",PROTO,J1206MBA,
BMC0C0N,PROTO Combination Wrench 12 Pt Black Oxide 6mm - J1206MESB,"PROTO Combination Wrench, Head Size 6 mm, Finish Black Oxide - J1206MESB",PROTO,J1206MESB,
BMC0D1R,PROTO Combination Wrench Metric 6mm 12 Points - J1206M-T500,"PROTO Metric Bi-Hex Combination Wrench, Size 6 mm - J1206M-T500",PROTO,J1206M-T500,
BMC0A4Z,PROTO Combination Wrench SAE 7/32In 6 pt - J1207EFS,"PROTO Combination Wrench, Head Size 7/32"", No of Point 6 - J1207EFS",PROTO,J1207EFS,
BMC0A8E,PROTO Combination Wrench 7mm 5In. OAL - J1207MA,"PROTO Combination Wrench, Head Size 7 mm, Overall Length 5"" - J1207MA",PROTO,J1207MA,
BMC0A4C,PROTO Combination Wrench 7mm 131.1mm - J1207MBA,"PROTO Combination Wrench, Head Size 7 mm, Overall Length 131.1 mm - J1207MBA",PROTO,J1207MBA,
BMC0C0O,PROTO Combination Wrench 12 Pt Black Oxide 7mm - J1207MESB,"PROTO Combination Wrench, Head Size 7 mm, Finish Black Oxide - J1207MESB",PROTO,J1207MESB,
BMC0A4D,PROTO Combination Wrench 7mm 122.6mm - J1207MHA,"PROTO Combination Wrench, Head Size 7 mm, Overall Length 122.6 mm - J1207MHA",PROTO,J1207MHA,
BMC0D4O,PROTO Combination Wrench 7mm 5In. OAL - J1207M-T500,"PROTO Combination Wrench, Head Size 7 mm, Overall Length 5"" - J1207M-T500",PROTO,J1207M-T500,
BMC0D1Z,PROTO Combination Wrench SAE 1/4In 12 Points - J1208BA,"PROTO SAE Combination Wrench, Size 1/4"" - J1208BA",PROTO,J1208BA,
BMC0B1L,PROTO Combination Wrench 1/4In. 3-17/64In. OAL - J1208EF,"PROTO Combination Wrench, Head Size 1/4"", Overall Length 3.17/64"" - J1208EF",PROTO,J1208EF,
BMC0A4S,PROTO Combination Wrench SAE 1/4In 6 pt - J1208EFS,"PROTO Combination Wrench, Head Size 1/4"", No of Point 6 - J1208EFS",PROTO,J1208EFS,
BMC0B9D,PROTO Combo Wrench 12 Pt Full Polish 1/4 in - J1208ES,"PROTO Combo Wrench, Head Size 1/4"", No of Point 12, Finish Full Polish - J1208ES",PROTO,J1208ES,
BMC0C0C,PROTO Combo Wrench 1/4 in 12 Pt Black Oxide - J1208ESB,"PROTO Combination Wrench, Head Size 1/4"", Finish Black Oxide - J1208ESB",PROTO,J1208ESB,
BMC0B8L,PROTO Combo Wrench 6 Pt Full Polish 1/4 in - J1208H-T500,"PROTO Combination Wrench, Head Size 1/4"", No of Point 6, Finish Full Polish - J1208H-T500",PROTO,J1208H-T500,
BMC0A5O,PROTO Combination Wrench 8mm 5In. OAL - J1208MA,"PROTO Combination Wrench, Head Size 8 mm, Overall Length 5"" - J1208MA",PROTO,J1208MA,
BMC0A4E,PROTO Combination Wrench 8mm 137.4mm - J1208MBA,"PROTO Combination Wrench, Head Size 8 mm, Overall Length 137.4 mm - J1208MBA",PROTO,J1208MBA,
BMC0C0P,PROTO Combination Wrench 12 Pt Black Oxide 8mm - J1208MESB,"PROTO Combination Wrench, Head Size 8 mm, Finish Black Oxide - J1208MESB",PROTO,J1208MESB,
BMC0B1G,PROTO Combination Wrench 8mm 5In. OAL - J1208MHA,"PROTO Combination Wrench, Head Size 8 mm, Overall Length 5"" - J1208MHA",PROTO,J1208MHA,
BMC0D4P,PROTO Combination Wrench 8mm 5In. OAL - J1208M-T500,"PROTO Combination Wrench, Head Size 8 mm, Overall Length 5"" - J1208M-T500",PROTO,J1208M-T500,
BMC0C3S,PROTO Combination Wrench 1/4In. 4-29/32In. OAL - J1208SPL,"PROTO Combination Wrench, Head Size 1/4"", Overall Length 4.29/32"" - J1208SPL",PROTO,J1208SPL,
BMC0A3S,PROTO Combination Wrench 1/4In. 5-3/8In. OAL - J1208-T500,"PROTO Combination Wrench, Head Size 1/4"", Overall Length 5.3/8"" - J1208-T500",PROTO,J1208-T500,
BMC0B1M,PROTO Combination Wrench 9/32In. 3-7/16In. OAL - J1209EF,"PROTO Combination Wrench, Head Size 9/32"", Overall Length 3.7/16"" - J1209EF",PROTO,J1209EF,
BMC0A4X,PROTO Combination Wrench SAE 9/32In 6 pt - J1209EFS,"PROTO Combination Wrench, Head Size 9/32"", No of Point 6 - J1209EFS",PROTO,J1209EFS,
BMC0B9E,PROTO Combo Wrench 12 Pt Full Polish 9/32 in - J1209ES,"PROTO Combo Wrench, Head Size 9/32"", No of Point 12, Finish Full Polish - J1209ES",PROTO,J1209ES,
BMC0C0D,PROTO Combo Wrench 12 Pt Black Oxide 9/32 in - J1209ESB,"PROTO Combination Wrench, Head Size 9/32"", Finish Black Oxide - J1209ESB",PROTO,J1209ESB,
BMC0A4F,PROTO Combination Wrench 9mm 143.8mm - J1209MA,"PROTO Combination Wrench, Head Size 9 mm, Overalll Length 143.8 mm - J1209MA",PROTO,J1209MA,
BMC0A4G,PROTO Combination Wrench 9mm 143.8mm - J1209MBA,"PROTO Combination Wrench, Head Size 9 mm, Overalll Length 143.8 mm - J1209MBA",PROTO,J1209MBA,
BMC0C0Q,PROTO Combination Wrench 12 Pt Black Oxide 9mm - J1209MESB,"PROTO Combination Wrench, Head Size 9 mm, Finish Black Oxide - J1209MESB",PROTO,J1209MESB,
BMC0B1F,PROTO Combination Wrench 9mm 5In. OAL - J1209MHA,"PROTO Combination Wrench, Head Size 9 mm, Overalll Length 5"" - J1209MHA",PROTO,J1209MHA,
BMC0D4Q,PROTO Combination Wrench 9mm 5In. OAL - J1209M-T500,"PROTO Combination Wrench, Head Size 9 mm, Overalll Length 5"" - J1209M-T500",PROTO,J1209M-T500,
BMC0C3T,PROTO Combination Wrench 9/32In. 5-5/32In. OAL - J1209SPL,"PROTO Combination Wrench, Head Size 9/32"", Overall Length 5.5/32"" - J1209SPL",PROTO,J1209SPL,
BMC0A3U,PROTO Combination Wrench 9/32In. 5-3/8In. OAL - J1209-T500,"PROTO Combination Wrench, Head Size 9/32"", Overall Length 5.3/8"" - J1209-T500",PROTO,J1209-T500,
BMC0D2A,PROTO Combination Wrench SAE 5/16In 12 Points - J1210BA,"PROTO SAE Combination Wrench, Size 5/16"" - J1210BA",PROTO,J1210BA,
BMC0B9F,PROTO Combo Wrench 12 Pt Full Polish 5/16 in - J1210ES,"PROTO Combo Wrench, Head Size 5/16"", No of Point 12, Finish Full Polish - J1210ES",PROTO,J1210ES,
BMC0C0E,PROTO Combo Wrench 12 Pt Black Oxide 5/16 in - J1210ESB,"PROTO Combination Wrench, Head Size 5/16"", Finish Black Oxide - J1210ESB",PROTO,J1210ESB,
BMC0A4R,PROTO Combination Wrench SAE 5/16In 6 pt - J1210HA,"PROTO Combination Wrench, Head Size 5/16"", No of Point 6 - J1210HA",PROTO,J1210HA,
BMC0B8M,PROTO Combo Wrench 6 Pt Full Polish 5/16 in - J1210H-T500,"PROTO Combination Wrench, Head Size 5/16"", No of Point 6, Finish Full Polish - J1210H-T500",PROTO,J1210H-T500,
BMC0A5P,PROTO Combination Wrench 10mm 5In. OAL - J1210MASD,"PROTO Combination Wrench, Head Size 10 mm, Overall Length 5"" - J1210MASD",PROTO,J1210MASD,
BMC0B1E,PROTO Combination Wrench 10mm 5In. OAL - J1210MBASD,"PROTO Combination Wrench, Head Size 10 mm, Overall Length 5"" - J1210MBASD",PROTO,J1210MBASD,
BMC0B9S,PROTO Combination Wrench 12Pt Full Polish 10mm - J1210MES,"PROTO Combination Wrench, Head Size 10 mm, No of Point 12, Finish Full Polish - J1210MES",PROTO,J1210MES,
BMC0A8F,PROTO Combination Wrench 10mm 5In. OAL - J1210MHASD,"PROTO Combination Wrench, Head Size 10 mm, Overall Length 5"" - J1210MHASD",PROTO,J1210MHASD,
BMC0D4S,PROTO Combination Wrench 10mm 5In. OAL - J1210M-T500,"PROTO Combination Wrench, Head Size 10 mm, Overall Length 5"" - J1210M-T500",PROTO,J1210M-T500,
BMC0C3U,PROTO Combination Wrench 5/16In 5-27/64In OAL - J1210SPL,"PROTO Combination Wrench, Head Size 5/16"", Overall Length 5.27/64"" - J1210SPL",PROTO,J1210SPL,
BMC0D2B,PROTO Combination Wrench SAE 11/32In 12 Points - J1211BA,"PROTO SAE Combination Wrench, Size 11/32"" - J1211BA",PROTO,J1211BA,
BMC0A4T,PROTO Combination Wrench SAE 11/32In 6 pt - J1211EFS,"PROTO Combination Wrench, Head Size 11/32"", No of Point 6 - J1211EFS",PROTO,J1211EFS,
BMC0B9G,PROTO Combo Wrench 12 Pt Full Polish 11/32 in - J1211ES,"PROTO Combo Wrench, Head Size 11/32"", No of Point 12, Finish Full Polish - J1211ES",PROTO,J1211ES,
BMC0C0F,PROTO Combo Wrench 12 Pt Black Oxide 11/32 in - J1211ESB,"PROTO Combination Wrench, Head Size 11/32"", Finish Black Oxide - J1211ESB",PROTO,J1211ESB,
BMC0B8N,PROTO Combo Wrench 6 Pt Full Polish 11/32 in - J1211H-T500,"PROTO Combination Wrench, Head Size 11/32"", No of Point 6, Finish Full Polish - J1211H-T500",PROTO,J1211H-T500,
BMC0B9T,PROTO Combination Wrench 12Pt Full Polish 11mm - J1211MES,"PROTO Combination Wrench, Head Size 11 mm, No of Point 12, Finish Full Polish - J1211MES",PROTO,J1211MES,
BMC0B9H,PROTO Combo Wrench 12 Pt Full Polish 3/8 in - J1212ES,"PROTO Combo Wrench, Head Size 3/8"", No of Point 12, Finish Full Polish - J1212ES",PROTO,J1212ES,
BMC0C0G,PROTO Combo Wrench 12 Pt Black Oxide 3/8 in - J1212ESB,"PROTO Combination Wrench, Head Size 3/8"", Finish Black Oxide - J1212ESB",PROTO,J1212ESB,
BMC0B8O,PROTO Combo Wrench 6 Pt Full Polish 3/8 in - J1212H-T500,"PROTO Combination Wrench, Head Size 3/8"", No of Point 6, Finish Full Polish - J1212H-T500",PROTO,J1212H-T500,
BMC0B9U,PROTO Combination Wrench 12Pt Full Polish 12mm - J1212MES,"PROTO Combination Wrench, Head Size 12 mm, No of Point 12, Finish Full Polish - J1212MES",PROTO,J1212MES,
BMC0B9V,PROTO Combination Wrench 12Pt Full Polish 13mm - J1213MES,"PROTO Combination Wrench, Head Size 13 mm, No of Point 12, Finish Full Polish - J1213MES",PROTO,J1213MES,
BMC0A5C,PROTO Combination Wrench 7/16In. 7In. OAL - J1214ASD,"PROTO Combination Wrench, Head Size 7/16"", Overall Length 7"" - J1214ASD",PROTO,J1214ASD,
BMC0A6O,PROTO Combination Wrench 7/16In. 7In. OAL - J1214BASD,"PROTO Combination Wrench, Head Size 7/16"", Overall Length 7"" - J1214BASD",PROTO,J1214BASD,
BMC0B9I,PROTO Combo Wrench 12 Pt Full Polish 7/16 in - J1214ES,"PROTO Combo Wrench, Head Size 7/16"", No of Point 12, Finish Full Polish - J1214ES",PROTO,J1214ES,
BMC0C0H,PROTO Combo Wrench 12 Pt Black Oxide 7/16 in - J1214ESB,"PROTO Combination Wrench, Head Size 7/16"", Finish Black Oxide - J1214ESB",PROTO,J1214ESB,
BMC0A7W,PROTO Combination Wrench 7/16In. 7In. OAL - J1214HASD,"PROTO Combination Wrench, Head Size 7/16"", Overall Length 7"" - J1214HASD",PROTO,J1214HASD,
BMC0B8P,PROTO Combo Wrench 6 Pt Full Polish 7/16 in - J1214H-T500,"PROTO Combination Wrench, Head Size 7/16"", No of Point 6, Finish Full Polish - J1214H-T500",PROTO,J1214H-T500,
BMC0A3Y,PROTO Combination Wrench 14mm 8-13/16 in OAL - J1214MBASD,"PROTO Combination Wrench, Head Size 14 mm, Overall Length 8.13/16 "" - J1214MBASD",PROTO,J1214MBASD,
BMC0B9W,PROTO Combination Wrench 12Pt Full Polish 14mm - J1214MES,"PROTO Combination Wrench, Head Size 14 mm, No of Point 12, Finish Full Polish - J1214MES",PROTO,J1214MES,
BMC0C3W,PROTO Combination Wrench 7/16In 6-57/64In OAL - J1214SPL,"PROTO Combination Wrench, Head Size 7/16"", Overall Length 6.57/64"" - J1214SPL",PROTO,J1214SPL,
BMC0D4X,PROTO Combination Wrench 7/16In. 7In. OAL - J1214-T500,"PROTO Combination Wrench, Head Size 7/16"", Overall Length 7"" - J1214-T500",PROTO,J1214-T500,
BMC0A5U,PROTO Combination Wrench 15mm 9In. OAL - J1215MASD,"PROTO Combination Wrench, Head Size 15 mm, Overall Length 9"" - J1215MASD",PROTO,J1215MASD,
BMC0B1A,PROTO Combination Wrench 15mm 9In. OAL - J1215MBASD,"PROTO Combination Wrench, Head Size 15 mm, Overall Length 9"" - J1215MBASD",PROTO,J1215MBASD,
BMC0B9X,PROTO Combination Wrench 12Pt Full Polish 15mm - J1215MES,"PROTO Combination Wrench, Head Size 15 mm, No of Point 12, Finish Full Polish - J1215MES",PROTO,J1215MES,
BMC0A8K,PROTO Combination Wrench 15mm 9In. OAL - J1215MHASD,"PROTO Combination Wrench, Head Size 15 mm, Overall Length 9"" - J1215MHASD",PROTO,J1215MHASD,
BMC0D4Z,PROTO Combination Wrench 15mm 9In. OAL - J1215M-T500,"PROTO Combination Wrench, Head Size 15 mm, Overall Length 9"" - J1215M-T500",PROTO,J1215M-T500,
