Document Number,Canceled,Payment Date,BP Code,BP Name,Reference Number,Remarks,Document Currency,Non-Calculated Payment,Non-Calculated Amount
70201825,N,29/11/18,87,Cummins Technologies India Pvt. Ltd.,,NEFT SIN05451Q0182685 M S CUMMINS TECHNOLO◘,INR,N,0
70201828,N,29/11/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,NEFT 181129476GN00001 HENKEL ADHESIVES TECHNO LOG,INR,N,0
70201833,N,29/11/18,129,GE Diesel Locomotive Pvt. Ltd.,,RTGS HSBCR22018112905962733 GE DIESEL LOCOMOTIV Invoice 20211184 and 20211159,INR,N,0
70201830,N,29/11/18,773,Piramal Enterprises Ltd.,,NEFT N333180689529840 PIRAMAL ENTERPRISES LIMITED,INR,Y,0
70201835,N,21/11/18,488,GE India Industrial Pvt. Ltd. (Division: Wind Energy) (Wind India BID code 285005),,NEFT HSBCN18325489300 GE INDIA INDUSTRIAL PRIVATE,INR,N,0
70201836,N,29/11/18,773,Piramal Enterprises Ltd.,,,INR,N,0
70201834,N,29/11/18,580,GE T and D India Ltd.,,NEFT CITIN18955069439 GE T D INDIA LIMITED FSSC 20610620 & 20610614,INR,N,0
70201831,N,28/11/18,463,Cargill India Pvt. Ltd.,,NEFT N333180689529840 PIRAMAL ENTERPRISES LIMITED,INR,N,0
70201829,N,29/11/18,580,GE T and D India Ltd.,,Blank,INR,N,0
70200491,N,30/07/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being Amount received from Henkel throuGH FRN NO    796GFC1818377,INR,Y,48952.49
70200502,N,30/07/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being Amount received from Henkel throuGH FRN NO  796GFC1818383,INR,Y,10360.58
70200508,N,26/07/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being Amount received from HENKEL Through FRN NO 796GFC1817852,INR,Y,9267.42
70200509,N,26/07/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being Amount received from HENKEL Through FRN NO 796GFC1817860,INR,Y,38508.58
70200512,N,30/07/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being Amount received from Henkel throuGH FRN NO   796GFC1818378,INR,Y,12196.55
70200613,N,11/07/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL Through FRN NO 796GFC1816793,INR,Y,15466.32
70200614,N,26/07/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being Amount received from HENKEL Through FRN NO 796GFC1817861,INR,Y,49928.97
70200615,N,26/07/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being Amount received from HENKEL Through FRN NO 796GFC1817847,INR,Y,74893.46
70200616,N,30/07/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being Amount received from Henkel throuGH FRN NO 796GFC1818385,INR,Y,8802.72
70200617,N,30/07/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being Amount received from Henkel throuGH FRN NO    796GFC1818379,INR,Y,47783.29
70200618,N,30/07/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being Amount received from Henkel throuGH FRN NO     796GFC1818363,INR,Y,37450.29
70201839,N,04/07/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being Amount received from HENKEL Through FRN NO 796GFC1815754,INR,N,0
70201840,N,30/11/18,4,Applied Materials India Pvt. Ltd.,,inv no 20211084 is cancelled new invoice # 20211441,INR,N,0
70201841,N,30/11/18,87,Cummins Technologies India Pvt. Ltd.,,NEFT SIN05451Q0182834 M S CUMMINS TECHNOLO,INR,N,0
70201843,N,30/11/18,106,Nhava Sheva International Container Terminal Pvt. Ltd.,,NEFT SIN07520Q0133333 NHAVA SHEVA INTL CON○,INR,N,0
70201844,N,30/11/18,85,Cummins Generator Technologies India Pvt. Ltd.,,NEFT N334180690911450 CUMMINS GENERATOR TECHN IND,INR,N,0
70201845,N,30/11/18,1590,Graziano Trasmissioni India Pvt. Ltd.,,NEFT 181129633GN00195 GRAZIANO TRASMISSIONIINDIA♦,INR,N,0
70200619,N,30/07/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being Amount received from Henkel throuGH FRN NO    796GFC1818380,INR,Y,110566.14
70200627,N,24/07/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being Amount received from HENKEL Through FRN NO  796GFC1817518,INR,Y,2766.7
70200655,N,11/07/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL Through FRN NO 796GFC1816878,INR,Y,81574.29
70200656,N,11/07/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL Through FRN NO 796GFC1816790,INR,Y,174775.62
70200657,N,11/07/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL Through FRN NO 796GFC1816874,INR,Y,394340.79
70200658,N,24/07/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being Amount received from HENKEL Through FRN NO  796GFC1817517,INR,Y,2101.52
70200659,N,24/07/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being Amount received from HENKEL Through FRN NO   796GFC1817541,INR,Y,100690.79
70201846,N,24/07/18,1716,GE Power Systems India Pvt. Ltd.,,"Being amount received from GE POWER Through UTR  NO UTIB-AXTB182059875953♥ inv no 20610120,20610121",INR,N,0
70201848,N,22/11/18,773,Piramal Enterprises Ltd.,,NEFT N326180685365671 PIRAMAL ENTERPRISES LIMITED☺,INR,N,0
70201860,N,13/06/18,488,GE India Industrial Pvt. Ltd. (Division: Wind Energy) (Wind India BID code 285005),,Being amount received from GE through UTR NO  HSBCN18164664358,INR,N,0
70201861,N,28/06/18,488,GE India Industrial Pvt. Ltd. (Division: Wind Energy) (Wind India BID code 285005),,RTGS HSBCR22018062805065497 GE INDIA INDUSTRIAL,INR,N,0
70201862,N,29/11/18,129,GE Diesel Locomotive Pvt. Ltd.,,NEFT HSBCN18333161127 GE DIESEL LOCOMOTIVE PRIVAT♣,INR,N,0
70201863,N,18/06/18,102,DHL Supply Chain India Pvt. Ltd.,,being amount received from DHL Through UTR NO  180618A5PGN00002,INR,N,0
70200638,N,08/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL FRN NO 796GFC1812791,INR,Y,4368.23
70200639,N,08/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL FRN NO 796GFC1812822,INR,Y,4229.98
70200640,N,08/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL FRN NO 796GFC1812789,INR,Y,3819.45
70200588,N,08/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL FRN NO  796GFC1812843,INR,Y,7551.74
70200622,N,08/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL UTR NO 180608320GN00001 3,INR,Y,17399.79
70200641,N,08/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL FRN NO 796GFC1812803,INR,Y,8275.7
70200589,N,08/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL FRN NO 796GFC1812815,INR,Y,2930.97
70200590,N,08/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL UTR NO 180608278GN00001,INR,Y,18642.63
70200591,N,08/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL UTR NO 180608288GN00001,INR,Y,19550.08
70200592,N,08/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL UTR NO 180608328GN00001,INR,Y,70343.31
70200593,N,08/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL UTR NO 180608281GN00001 ,INR,Y,50074.9
70201865,N,03/12/18,998,Godrej and Boyce Manufacturing Co. Ltd.,,NEFT CITIN18958584404 G B M C L PAYMENT TO SUPPLI,INR,N,0
70201870,N,03/12/18,476,GlaxoSmithKline Consumer Healthcare Ltd.,,NEFT 181203315GN00200 GLAXOSMITHKLINE CONSUMERHEA,INR,N,0
70201872,N,28/11/18,1512,Covestro India Pvt. Ltd.,,NEFT 181128442GN00001 COVESTRO INDIA PRIVATELIM,INR,N,0
70201873,N,01/11/18,180,Ingersoll Rand (India) Ltd.,,NEFT 000055119364 MSWIPETECHNOLOGIES☻,INR,N,0
70201874,N,03/11/18,232,Maschio Gaspardo India Pvt. Ltd.,,RTGS HDFCR52018110351123668 MASCHIOGASPARDOINDI◘,INR,N,0
70201875,N,05/11/18,998,Godrej and Boyce Manufacturing Co. Ltd.,,NEFT CITIN18944532450 G B M C L PAYMENT TO SUPPLI,INR,N,0
70201876,N,07/11/18,4,Applied Materials India Pvt. Ltd.,,NEFT CITIN18945512883 APPLIED MATERIALS INDIA PVT,INR,N,0
70201877,N,08/11/18,530,Bharti Airtel Ltd.,,NEFT N312180675911909  Bharti airtel ltd 14 NE,INR,N,0
70201878,N,13/11/18,1008,Reliance Industries Ltd.,,NEFT N317180678560550 RELIANCE INDUSTRIES LTD 416,INR,N,0
70201879,N,13/11/18,554,Delhivery Pvt. Ltd.,,NEFT N317180679169855 DELHIVERY PRIVATE LIMITED B,INR,N,0
70201880,N,15/11/18,1485,GHCL Ltd.,,,INR,N,0
70201883,N,27/11/18,180,Ingersoll Rand (India) Ltd.,,NEFT 000057907959 MSWIPETECHNOLOGIES,INR,N,0
70201884,N,28/11/18,207836,MRL Lubricants India Ltd.,,INB Payment towards Invoice/Bill  -CTE5049689 TRANSFER FROM 61175465225 MRL LUBRICANTS INDIA L,INR,N,0
70201886,N,26/10/18,517,Myntra Jabong India Pvt. Ltd.,,111803JABONG BULK MRO I,INR,N,0
70201887,N,29/11/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,being Amount received from HENKEL Through FRN NO  796GFC1829599,INR,N,0
70201888,N,29/11/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,being Amount received from HENKEL Through FRN NO  796GFC1829623,INR,N,0
70201889,N,29/11/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,being Amount received from HENKEL Through FRN NO  796GFC1829607,INR,N,0
70201890,N,29/11/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,,INR,N,0
70201891,N,29/11/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,being Amount received from HENKEL Through FRN NO  796GFC1829558,INR,N,0
70201892,N,29/11/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,being Amount received from HENKEL Through FRN NO 796GFC1829605,INR,N,0
70201893,N,29/11/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,being Amount received from HENKEL Through FRN NO 796GFC1829700,INR,N,0
70201894,N,29/11/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,being Amount received from HENKEL Through FRN NO 796GFC1829657,INR,N,0
70201895,N,29/11/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,being Amount received from HENKEL Through FRN NO  796GFC1829601,INR,N,0
70201896,N,29/11/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,being Amount received from HENKEL Through FRN NO 796GFC1829665,INR,N,0
70201897,N,29/11/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,being Amount received from HENKEL Through FRN NO 796GFC1829684,INR,N,0
70201898,N,29/11/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,being Amount received from HENKEL Through FRN NO  796GFC1829589,INR,N,0
70201899,N,29/11/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,being Amount received from HENKEL Through FRN NO  796GFC1829543,INR,N,0
70201900,N,29/11/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,being Amount received from HENKEL Through FRN NO 796GFC1829582,INR,N,0
70201901,N,29/11/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,being Amount received from HENKEL Through FRN NO  796GFC1829653,INR,N,0
70201902,N,29/11/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,being Amount received from HENKEL Through FRN NO  796GFC1829692,INR,N,0
70201903,N,29/11/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,being Amount received from HENKEL Through FRN NO   796GFC1829621,INR,N,0
70200571,N,29/08/18,SC-6735,Aakar Scientific Pvt. Ltd.,,ch no 099230 Being 30 Days PDC 10% Balance amout paid towards Po NO 3300475 inq no 8348 this is for MCNALLY S.P.RS.1600612/- B.P.RS.831516/- MARGIN RS.769096/- (48.05%) -cheque cancelled after 6 month,INR,Y,79732
70201321,N,07/09/18,SC-01380,Nidhi Enterprises,,ch no 561979 Being Cheque stop by Bhargav,INR,Y,107439
70201215,N,03/09/18,SC-9245,Tata AIG General Insurance Co. Ltd.,,,INR,Y,122631
70201904,N,20/11/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,,INR,N,0
70201906,N,14/11/18,349,Trident Computer Resources Inc.,,"Being amount received towards Pendig bill No 20210883,20211193 USD 8361.20@72.07",INR,N,0
70201907,N,01/12/18,180,Ingersoll Rand (India) Ltd.,,NEFT 000058294661 MSWIPETECHNOLOGIES,INR,N,0
70202060,N,20/12/18,773,Piramal Enterprises Ltd.,,NEFT N354180707147726 PIRAMAL ENTERPRISES LIMITED☺,INR,N,0
70201909,N,04/12/18,180,Ingersoll Rand (India) Ltd.,,NEFT 000058647202 MSWIPETECHNOLOGIES,INR,N,0
70201910,N,04/12/18,930,VVF India Ltd.,,FUND TRANSFER-CMS-FROM CSMMUMBAI,INR,N,0
70201911,N,04/12/18,1812,Avi Worldwide Pvt Ltd,,NEFT ON10001812040619 M S AVI WORLDWIDE PRIVATE L○,INR,N,0
70201916,N,05/12/18,463,Cargill India Pvt. Ltd.,,NEFT 181205JEZGN00041 CARGILL INDIA PRIVATELIMITE,INR,N,0
70201918,N,05/12/18,1,GE India Industrial Pvt. Ltd.,,NEFT HSBCN18339926734 GE INDIA INDUSTRIAL PRIVATE,INR,N,0
70201921,N,06/12/18,87,Cummins Technologies India Pvt. Ltd.,,NEFT SIN05451Q0183308 M S CUMMINS TECHNOLO,INR,N,0
70201923,N,06/12/18,3,Cummins India Ltd.,,NEFT N340180696583109 CUMMINS INDIA LTD◘,INR,N,0
70201924,N,06/12/18,85,Cummins Generator Technologies India Pvt. Ltd.,,NEFT N340180696582853 CUMMINS GENERATOR TECHN IND☻,INR,N,0
70201927,N,05/12/18,54,Bennett Coleman and Co. Ltd.,,NEFT N339180695309519 BENNETT COLEMAN AND CO LTD,INR,N,0
70201928,N,07/12/18,85,Cummins Generator Technologies India Pvt. Ltd.,,NEFT N341180697939398 CUMMINS GENERATOR TECHN IND,INR,N,0
70201929,N,07/12/18,207915,Rare Enterprises,,ch no 004149,INR,N,0
70201930,N,07/12/18,4,Applied Materials India Pvt. Ltd.,,Blank,INR,N,0
70201931,N,06/12/18,349,Trident Computer Resources Inc.,,Being amount received towards Pendig bill No 20211362 USD 3682.50@70.54,INR,N,0
70201932,N,05/12/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,being amount received from HENKEL Through PRN NO PFZ100001153247,INR,N,0
70201933,N,05/12/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,being amount received from HENKEL Through PRN NO PFZ100001153242,INR,N,0
70201934,N,05/12/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,being amount received from HENKEL Through PRN NO PFZ100001153263,INR,N,0
70200623,N,08/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL FRN NO 796GFC1812811,INR,Y,5732.61
70200489,N,28/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL Through FRN NO    796GFC1815602,INR,Y,3106162.17
70200624,N,08/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL UTR NO 180608294GN00001,INR,Y,99599.12
70200625,N,28/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL Through FRN NO  796GFC1815640,INR,Y,3918.94
70200626,N,28/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL Through FRN NO   796GFC1815570,INR,Y,6401.86
70200642,N,08/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL UTR NO 180608285GN00001 ,INR,Y,34917.94
70200643,N,08/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received form HENKEL Through UTR NO 180608289GN00001 ,INR,Y,269649.36
70200644,N,20/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,RTGS Being Amount received from Henkel through FRN NO 796GFC1814257,INR,Y,863.07
70200645,N,20/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,RTGS Being Amount received from Henkel through FRN NO  796GFC1814272,INR,Y,1449.36
70200646,N,20/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,RTGS Being Amount received from Henkel through FRN NO   796GFC1814453,INR,Y,5987.8
70200647,N,20/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,RTGS Being Amount received from Henkel through FRN NO   796GFC1814336 RTGS Being Amount received from Henkel through FRN NO   796GFC1814336,INR,Y,87047.31
70200648,N,20/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,RTGS Being Amount received from Henkel through FRN NO   796GFC1814339,INR,Y,36960.45
70200649,N,20/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,RTGS Being Amount received from Henkel through FRN NO   796GFC1814351,INR,Y,89017.28
70200507,N,20/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,RTGS Being Amount received from Henkel through FRN NO   796GFC1814274,INR,Y,474193.42
70200519,N,20/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,RTGS Being Amount received from Henkel through FRN NO   796GFC1814464,INR,Y,2510.59
70200654,N,28/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL Through FRN NO    796GFC1815642,INR,Y,1151669.42
70201935,N,10/12/18,1512,Covestro India Pvt. Ltd.,,NEFT 181210300GN00001 COVESTRO INDIA PRIVATELIM,INR,N,0
70201936,N,10/12/18,1512,Covestro India Pvt. Ltd.,,NEFT 181210297GN00001 COVESTRO INDIA PRIVATELIM,INR,N,0
70201937,N,05/12/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,being amount received from HENKEL Through PRN NO  PFZ100001153295,INR,N,0
70201938,N,05/12/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,being amount received from HENKEL Through PRN NO  PFZ100001153278,INR,N,0
70201939,N,05/12/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,being amount received from HENKEL Through PRN NO  PFZ100001153275,INR,N,0
70201940,N,05/12/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,being amount received from HENKEL Through PRN NO PFZ100001153239,INR,N,0
70201941,N,05/12/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,being amount received from HENKEL Through PRN NO PFZ100001153225,INR,N,0
70201942,N,05/12/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,being amount received from HENKEL Through PRN NO PFZ100001153234,INR,N,0
70201943,N,04/12/18,1201,Duroshox Pvt. Ltd.,,NEFT CITIN18958968788 DURO SHOX PRIVATE LIMITED,INR,N,0
70201947,N,06/12/18,180,Ingersoll Rand (India) Ltd.,,NEFT 000058908673 MSWIPETECHNOLOGIES,INR,N,0
70201948,N,10/12/18,180,Ingersoll Rand (India) Ltd.,,NEFT 000059162219 MSWIPETECHNOLOGIES☻,INR,N,0
70200594,N,08/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL UTR  NO  180608312GN00001 ,INR,Y,25113.36
70200595,N,08/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL UTR NO 180608323GN00001 ,INR,Y,326649.96
70200596,N,08/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL UTR NO 180608311GN00001 ,INR,Y,31071.05
70200597,N,08/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received form HENKEL Through utr no 180608345GN00001 ,INR,Y,26325.95
70200598,N,08/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,being amount received from HENKEL Through utr no  180608293GN00001 ,INR,Y,15071.83
70200599,N,08/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,being amount received from HENKEL Through UTR NO 180608313GN00001 ,INR,Y,43499.47
70200600,N,08/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL FRN NO 796GFC1812813,INR,Y,8792.91
70200601,N,08/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL FRN NO 796GFC1812857,INR,Y,5436.45
70200602,N,08/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL FRN NO 796GFC1812810,INR,Y,9872.73
70200603,N,20/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,RTGS Being Amount received from Henkel through FRN NO 796GFC1814411,INR,Y,554.75
70200604,N,20/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,RTGS Being Amount received from Henkel through FRN NO  796GFC1814467,INR,Y,31176.85
70200605,N,28/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL Through FRN NO 796GFC1815613,INR,Y,22037.21
70200606,N,28/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL Through FRN NO  796GFC1815557,INR,Y,5561.39
70200650,N,28/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL Through FRN NO   796GFC1815645,INR,Y,3809.96
70200651,N,28/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL Through FRN NO   796GFC1815633,INR,Y,15175.11
70200652,N,28/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL Through FRN NO   796GFC1815654,INR,Y,93503.11
70200653,N,28/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL Through FRN NO   796GFC1815552,INR,Y,14573.34
70200488,N,20/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,RTGS Being Amount received from Henkel through FRN NO  796GFC1814471,INR,Y,9366.07
70200499,N,08/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL UTR NO 180608305GN00001 ,INR,Y,22036.42
70200500,N,08/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received form HENKEL Through UTR NO 180608295GN00001,INR,Y,91321.59
70200501,N,20/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,RTGS Being Amount received from Henkel through FRN NO   796GFC1814409,INR,Y,30515.3
70201953,N,11/12/18,207976,Crystal Impex Ltd.,,RTGS ORBCR52018121100086292 CRYSTAL IMPEX LTD,INR,N,0
70201954,N,11/12/18,85,Cummins Generator Technologies India Pvt. Ltd.,,Blank,INR,N,0
70201956,N,11/12/18,87,Cummins Technologies India Pvt. Ltd.,,NEFT SIN05451Q0183720 M S CUMMINS TECHNOLO◘,INR,N,0
70201958,N,11/12/18,3,Cummins India Ltd.,,NEFT N345180700645452 Cummins India Ltd,INR,N,0
70200607,N,28/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL Through FRN NO   796GFC1815562,INR,Y,69836.33
70200608,N,28/06/18,155,Henkel Adhesive Technologies India Pvt. Ltd.,,Being amount received from HENKEL Through FRN NO   796GFC1815555,INR,Y,4057.93
70201961,N,20/09/18,1716,GE Power Systems India Pvt. Ltd.,,Being amount received from GE POWER Through UTR  NO UTIB-AXTB182637940166,INR,N,0
