idcompany_gstinfo,cmp_id,cmp_name,gst_num,gst_file,address,city,state_code,state_name,country,pincode,telephone,cst_num,cst_file,vat_num,vat_file,ed_num,ed_file,shippingfirstname,shippinglastname,sap_row_num,gst_type,tan_num,sap_row_num
3391,371,"Amazon Online Sales","No GST Number",NULL,"At dhondmal At dhondmal",AMBEGAON,505,Maharashtra,IN,412408,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Arvind,NULL,,NULL,NULL,
3392,371,"Amazon Online Sales","No GST Number",NULL,"At dhondmal At dhondmal",AMBEGAON,505,Maharashtra,IN,412408,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Arvind,NULL,,NULL,NULL,
3393,371,"Amazon Online Sales","No GST Number",NULL,"Aorta medic corporation,183, rajarajan street Aorta medic corporation,183, rajarajan street",TIRUCHIRAPPALLI,515,"Tamil Nadu",IN,620017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Elayaraja,NULL,,NULL,NULL,
3401,371,"Amazon Online Sales","No GST Number",NULL,"Tathastu, Nr. Shivanand Apartment, Patwardhan Wada Tathastu, Nr. Shivanand Apartment, Patwardhan Wada","SANGLI MIRAJ KUPWAD",505,Maharashtra,IN,416410,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Prasad P.",Dixit,,NULL,NULL,
3402,371,"Amazon Online Sales","No GST Number",NULL,"Flat no.001, D Block, Renaissance Temple Bells Apartments Flat no.001, D Block, Renaissance Temple Bells Apartments",BENGALURU,501,Karnataka,IN,560086,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Vamsi,NULL,,NULL,NULL,
3403,371,"Amazon Online Sales","No GST Number",NULL,"1005, Krishe Valley, 1005, Krishe Valley",Hyderabad,870,Telangana,IN,500034,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Hamza Abdu",Mateen,,NULL,NULL,
3404,371,"Amazon Online Sales","No GST Number",NULL,"Flat No. 2B, Tower 11, Flat No. 2B, Tower 11",FARIDABAD,497,Haryana,IN,121002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Debojit,Sengupta,,NULL,NULL,
3427,371,"Amazon Online Sales","No GST Number",NULL,"4-1, Co-Operative Colony, Perks School Road, 4-1, Co-Operative Colony, Perks School Road",Coimbatore,515,"Tamil Nadu",IN,641015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ranjith,NULL,,NULL,NULL,
3428,371,"Amazon Online Sales","No GST Number",NULL,"1088, SBI Colony, 1088, SBI Colony",Kanpur,517,"Uttar Pradesh",IN,208022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Somendra S",Chauhan,,NULL,NULL,
3431,371,"Amazon Online Sales","No GST Number",NULL,"A-2/8 Gharkul CHS sector 15 A-2/8 Gharkul CHS sector 15","NAVI MUMBAI",505,Maharashtra,IN,410210,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Mirza Dani",Beg,,NULL,NULL,
3432,371,"Amazon Online Sales","No GST Number",NULL,"s/o m kandasamy 4/50a vedathalangadu thottam segudanthali s/o m kandasamy 4/50a vedathalangadu thottam segudanthali",COIMBATORE,515,"Tamil Nadu",IN,641668,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Elango,NULL,,NULL,NULL,
3433,371,"Amazon Online Sales","No GST Number",NULL,"PRECISION MACHINISTS PRECISION MACHINISTS",MUMBAI,505,Maharashtra,IN,400067,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Govind,Yadav,,NULL,NULL,
3434,371,"Amazon Online Sales","No GST Number",NULL,"MySmartPrice, 4th Floor, GNR's RV Insignia MySmartPrice, 4th Floor, GNR's RV Insignia",HYDERABAD,870,Telangana,IN,500081,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Nachiket,Mhatre,,NULL,NULL,
3435,371,"Amazon Online Sales","No GST Number",NULL,"B12, JAIN'S ANSRUTA B12, JAIN'S ANSRUTA",CHENNAI,515,"Tamil Nadu",IN,600034,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Arun,NULL,,NULL,NULL,
3436,371,"Amazon Online Sales","No GST Number",NULL,"48 Type-2 A.I.I.M.S Campus 48 Type-2 A.I.I.M.S Campus","NEW DELHI",494,Delhi,IN,110049,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Abhinav,Sharma,,NULL,NULL,
3437,371,"Amazon Online Sales","No GST Number",NULL,"Immucor india Immucor india","New delhi",494,Delhi,IN,110020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Akash,NULL,,NULL,NULL,
3438,371,"Amazon Online Sales","No GST Number",NULL,"B1-22 B1-22",GURUGRAM,497,Haryana,IN,122022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Abhishek,NULL,,NULL,NULL,
3439,371,"Amazon Online Sales","No GST Number",NULL,"410, Mahima Trinity Mall 410, Mahima Trinity Mall",JAIPUR,513,Rajasthan,IN,302019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Vishnu,Khandelwal,,NULL,NULL,
3440,371,"Amazon Online Sales","No GST Number",NULL,"Flat no 11 Yashada Square 1 Flat no 11 Yashada Square 1","Pimple Saudagar, Pune 411",505,Maharashtra,IN,411027,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sandip,Wani,,NULL,NULL,
3441,371,"Amazon Online Sales","No GST Number",NULL,"Plot no. 33 belvadi industrial area Plot no. 33 belvadi industrial area",MYSORE,501,Karnataka,IN,570018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Jibran Moh",Shariff,,NULL,NULL,
3442,371,"Amazon Online Sales","No GST Number",NULL,"No 30, 1st main Rd, 2ndcross, R.H.B COLONY mahadevapura No 30, 1st main Rd, 2ndcross, R.H.B COLONY mahadevapura",BENGALURU,501,Karnataka,IN,560048,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Aditya,Raj,,NULL,NULL,
3443,371,"Amazon Online Sales","No GST Number",NULL,"APARTMENT B6 401 4TH FLOOR APARTMENT B6 401 4TH FLOOR",BADDI,498,"Himachal Pradesh",IN,173205,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Kiran,Bala,,NULL,NULL,
3449,371,"Amazon Online Sales","No GST Number",NULL,"Apollo Tyres Ltd Apollo Tyres Ltd",THRISSUR,502,Kerala,IN,680689,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Azeem,Kc,,NULL,NULL,
3450,371,"Amazon Online Sales","No GST Number",NULL,"Kuriyappilly Heather Garden, Muthirapadam Road, Kuriyappilly Heather Garden, Muthirapadam Road",ALUVA,502,Kerala,IN,683106,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Lawrence,Welsh,,NULL,NULL,
3451,371,"Amazon Online Sales","No GST Number",NULL,"Chakkalayil, Njakkanal P.O, Krishnapuram Chakkalayil, Njakkanal P.O, Krishnapuram",KRISHNAPURAM,502,Kerala,IN,690533,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Amal,Hashim,,NULL,NULL,
3452,371,"Amazon Online Sales","No GST Number",NULL,"Flat No. 4, Rathna Villa Flat No. 4, Rathna Villa",BENGALURU,501,Karnataka,IN,560017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Isha,NULL,,NULL,NULL,
3455,371,"Amazon Online Sales","No GST Number",NULL,"1630, basement 1630, basement",GURGAON,497,Haryana,IN,122001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rajat,NULL,,NULL,NULL,
3456,371,"Amazon Online Sales","No GST Number",NULL,"#27, 1st floor, Aani street, #27, 1st floor, Aani street",CHENNAI,515,"Tamil Nadu",IN,600092,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rajkumar,S,,NULL,NULL,
3457,371,"Amazon Online Sales","No GST Number",NULL,"Ishwar chownk akalsa road moga Ishwar chownk akalsa road moga",MOGA,512,Punjab,IN,142001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Muneet,Saggu,,NULL,NULL,
3460,371,"Amazon Online Sales","No GST Number",NULL,"Life insurance corporation of india divisional office Life insurance corporation of india divisional office",THANJAVUR,515,"Tamil Nadu",IN,613001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Narenhalo,NULL,,NULL,NULL,
3461,371,"Amazon Online Sales","No GST Number",NULL,"Verite guest house,Kottakari,Auroville Verite guest house,Kottakari,Auroville",TIRUCHITRAMBALAM,515,"Tamil Nadu",IN,605111,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gopi,NULL,,NULL,NULL,
3462,371,"Amazon Online Sales","No GST Number",NULL,"46/4, Ganesh Apts, B-Block, GB 46/4, Ganesh Apts, B-Block, GB",CHENNAI,515,"Tamil Nadu",IN,600024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Kavin.m.j.,NULL,,NULL,NULL,
3463,371,"Amazon Online Sales","No GST Number",NULL,"No. 13, Sant Savta Cross Rd. No. 3, Next to Khan Mansion, No. 13, Sant Savta Cross Rd. No. 3, Next to Khan Mansion",Mumbai,505,Maharashtra,IN,400027,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sarosh,NULL,,NULL,NULL,
3474,371,"Amazon Online Sales","No GST Number",NULL,"602 thirthdham complex  ,dwarka bulding 602 thirthdham complex  ,dwarka bulding",KALYAN,505,Maharashtra,IN,421301,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rohan,NULL,,NULL,NULL,
3475,371,"Amazon Online Sales","No GST Number",NULL,"Plot no.23,kuriji garden,Ariyapadaiveedu, Plot no.23,kuriji garden,Ariyapadaiveedu",KUMBAKONAM,515,"Tamil Nadu",IN,612703,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Vimal,A,,NULL,NULL,
3476,371,"Amazon Online Sales","No GST Number",NULL,"Monarch Industrial Products (I) Pvt Ltd., Monarch Industrial Products (I) Pvt Ltd.",Theni,515,"Tamil Nadu",IN,625531,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Prabhu,S.m,,NULL,NULL,
3477,371,"Amazon Online Sales","No GST Number",NULL,"Flat No. 102, Sri Vijaya Lakshmi Residency Flat No. 102, Sri Vijaya Lakshmi Residency",HYDERABAD,870,Telangana,IN,500050,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Siva Prasa",Reddy,,NULL,NULL,
3478,371,"Amazon Online Sales","No GST Number",NULL,"139 Sunder Nagar 139 Sunder Nagar","New Delhi",494,Delhi,IN,110003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ajay,Gupta,,NULL,NULL,
3480,371,"Amazon Online Sales","No GST Number",NULL,"LIG-15 LIG-15",HYDERABAD,870,Telangana,IN,502032,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A,Surender,,NULL,NULL,
3481,371,"Amazon Online Sales","No GST Number",NULL,"85 Shiva Krupa Geleyerabalga 85 Shiva Krupa Geleyerabalga",Bangalore,501,Karnataka,IN,560086,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Shivakumar,NULL,,NULL,NULL,
3482,371,"Amazon Online Sales","No GST Number",NULL,"9 9",PALI,513,Rajasthan,IN,306401,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Imran,Ali,,NULL,NULL,
3483,371,"Amazon Online Sales","No GST Number",NULL,"Magnus Solutions Pvt Ltd Magnus Solutions Pvt Ltd",PUNE,505,Maharashtra,IN,411035,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Subramanya,Bhat,,NULL,NULL,
3484,371,"Amazon Online Sales","No GST Number",NULL,"College Road, Vadkun, College Road, Vadkun",DAHANU,505,Maharashtra,IN,401602,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bhavesh,Mestry,,NULL,NULL,
3487,371,"Amazon Online Sales","No GST Number",NULL,"mehra campus mehra campus",DEHRI,489,Bihar,IN,821305,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Narendran,NULL,,NULL,NULL,
3488,371,"Amazon Online Sales","No GST Number",NULL,"Sagar Avenue 2 Wing F Flat 422 Sagar Avenue 2 Wing F Flat 422",MUMBAI,505,Maharashtra,IN,400055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Mittal S",Bhiogade,,NULL,NULL,
3489,371,"Amazon Online Sales","No GST Number",NULL,"SARJEET ELECTRIC WORKS, GSTIN: 06APTPS4810C1ZT SARJEET ELECTRIC WORKS, GSTIN: 06APTPS4810C1ZT",REWARI,497,Haryana,IN,123401,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sarjeet,Yadav,,NULL,NULL,
3490,371,"Amazon Online Sales","No GST Number",NULL,"31-A, Public Park, 31-A, Public Park","SRI GANGANAGAR",513,Rajasthan,IN,335001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Kisan,Traders,,NULL,NULL,
3497,371,"Amazon Online Sales","No GST Number",NULL,"H.No.9 H.No.9",Hubli,501,Karnataka,IN,580024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Irfan,NULL,,NULL,NULL,
3499,371,"Amazon Online Sales","No GST Number",NULL,"202, 2nd Floor, Vmaks Chalet Appartments, Ananthnagar, 202, 2nd Floor, Vmaks Chalet Appartments, Ananthnagar",BANGALORE,501,Karnataka,IN,560100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Varun,NULL,,NULL,NULL,
3500,371,"Amazon Online Sales","No GST Number",NULL,"Flat 603 Block 13 Suncity Aparments Flat 603 Block 13 Suncity Aparments",Bangalore,501,Karnataka,IN,560102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Anirban,Banerjee,,NULL,NULL,
3502,371,"Amazon Online Sales","No GST Number",NULL,"C-205, POWERGRID TOWNSHIP, C-205, POWERGRID TOWNSHIP",GURGAON,497,Haryana,IN,122002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Anil Kumar",Meena,,NULL,NULL,
3503,371,"Amazon Online Sales","No GST Number",NULL,"1296, NEW NO. 1551 1296, NEW NO. 1551",COIMBATORE,515,"Tamil Nadu",IN,641018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Prince,NULL,,NULL,NULL,
3504,371,"Amazon Online Sales","No GST Number",NULL,"7305 Prestige Monte Carlo 7305 Prestige Monte Carlo",BENGALURU,501,Karnataka,IN,560064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Kannan,Nambiar,,NULL,NULL,
3507,371,"Amazon Online Sales","No GST Number",NULL,"Flat 108 block 20 Flat 108 block 20",HYDERABAD,870,Telangana,IN,500072,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Varaprasad,NULL,,NULL,NULL,
3508,371,"Amazon Online Sales","No GST Number",NULL,"C/o Khushroo Driver and company, 8 D Mhatre Nivas, C/o Khushroo Driver and company, 8 D Mhatre Nivas",Mumbai,505,Maharashtra,IN,400007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Burjor D.",Nariman,,NULL,NULL,
3509,371,"Amazon Online Sales","No GST Number",NULL,"69/1 B K Banerjee Marg, New Katra 69/1 B K Banerjee Marg, New Katra",Allahabad,517,"Uttar Pradesh",IN,211002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rajesh,Gandhi,,NULL,NULL,
3510,371,"Amazon Online Sales","No GST Number",NULL,"6-101, Hill Ridge Springs 6-101, Hill Ridge Springs",HYDERABAD,870,Telangana,IN,500032,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Raghuram,NULL,,NULL,NULL,
3511,371,"Amazon Online Sales","No GST Number",NULL,"128/2a k Block 128/2a k Block",kanpur,517,"Uttar Pradesh",IN,208011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rounak,Jain,,NULL,NULL,
3512,371,"Amazon Online Sales","No GST Number",NULL,"15, Harcharan Bagh, Vasant Kunj road 15, Harcharan Bagh, Vasant Kunj road",DELHI,494,Delhi,IN,110074,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ankit,NULL,,NULL,NULL,
3513,371,"Amazon Online Sales","No GST Number",NULL,"EG - 56 EG - 56","New Delhi",494,Delhi,IN,110012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sachin,Arora,,NULL,NULL,
3514,371,"Amazon Online Sales","No GST Number",NULL,"443, GIDC PHASE-2, BARDOLI RD, 443, GIDC PHASE-2, BARDOLI RD",NAVSARI,496,Gujarat,IN,396424,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chirag,Topiwala,,NULL,NULL,
3515,371,"Amazon Online Sales","No GST Number",NULL,"RITESH ENT HOSPITAL RITESH ENT HOSPITAL",BIHARSHARIF,489,Bihar,IN,803101,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Dr Ritesh",Kumar,,NULL,NULL,
3516,371,"Amazon Online Sales","No GST Number",NULL,"KLA Foods India Public Ltd KLA Foods India Public Ltd","UDHAM SINGH NAGAR",518,Uttarakhand,IN,263153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Lakshya,Agarwal,,NULL,NULL,
3517,371,"Amazon Online Sales","No GST Number",NULL,"Ashoka Plaza, Shop # G6, Ashoka Plaza, Shop # G6",BENGALURU,501,Karnataka,IN,560042,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sharan,Nandakumar,,NULL,NULL,
3518,371,"Amazon Online Sales","No GST Number",NULL,"1903 , Tower - H , Great Value Sharanam 1903 , Tower - H , Great Value Sharanam",Noida,517,"Uttar Pradesh",IN,201301,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Vishaal,Kamall,,NULL,NULL,
3519,371,"Amazon Online Sales","No GST Number",NULL,"K-153 K-153","SIDCUL HARIDWAR",518,Uttarakhand,IN,249403,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Caleb,Jorden,,NULL,NULL,
3520,371,"Amazon Online Sales","No GST Number",NULL,"Flat-1102, Platinum Towers, PBEL City Flat-1102, Platinum Towers, PBEL City",Hyderabad,870,Telangana,IN,500008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gourav,NULL,,NULL,NULL,
3521,371,"Amazon Online Sales","No GST Number",NULL,"Fourhum Centre ,opp RMD Sinhgad institute Fourhum Centre ,opp RMD Sinhgad institute",PUNE,505,Maharashtra,IN,411058,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Amol Pandu",Khude,,NULL,NULL,
3522,371,"Amazon Online Sales","No GST Number",NULL,"PLOT 2854, Y-3RD STREET, 12TH MAIN ROAD PLOT 2854, Y-3RD STREET, 12TH MAIN ROAD",CHENNAI,515,"Tamil Nadu",IN,600040,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Srikanth,Krishnamur,,NULL,NULL,
3523,371,"Amazon Online Sales","No GST Number",NULL,"DROGARIA COLVALCAR, OPPOSITE FOMENTO OFFICE, SHETYE WADDO, DROGARIA COLVALCAR, OPPOSITE FOMENTO OFFICE, SHETYE WADDO",MAPUSA,495,Goa,IN,403507,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rajesh,Colvalcar,,NULL,NULL,
3528,371,"Amazon Online Sales","No GST Number",NULL,"C/O Mrs Gita Bhutia,Norbuling Building, Upper Syari, Deorali C/O Mrs Gita Bhutia,Norbuling Building, Upper Syari, Deorali","UPPER TADONG",514,Sikkim,IN,737102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Kennedy,Bhutia,,NULL,NULL,
3529,371,"Amazon Online Sales","No GST Number",NULL,"ap/17/644 anjali pazhakutty ap/17/644 anjali pazhakutty",Nedumangad,502,Kerala,IN,695561,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Krishnanna,NULL,,NULL,NULL,
3530,371,"Amazon Online Sales","No GST Number",NULL,"83/4C, 1st Floor 83/4C, 1st Floor",BENGALURU,501,Karnataka,IN,560020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gurucharan,Kurdikar,,NULL,NULL,
3531,371,"Amazon Online Sales","No GST Number",NULL,"jubilee English School, Vill- Horotola PO-Patkijuli jubilee English School, Vill- Horotola PO-Patkijuli",TAMULPUR,488,Assam,IN,781360,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Vanlalbela,NULL,,NULL,NULL,
3532,371,"Amazon Online Sales","No GST Number",NULL,"C-1004 C-1004",ZIRAKPUR,512,Punjab,IN,140603,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gunjan,NULL,,NULL,NULL,
3537,371,"Amazon Online Sales","No GST Number",NULL,"versova earth, flat 001 kaggadaspura main road versova earth, flat 001 kaggadaspura main road",BANGALORE,501,Karnataka,IN,560093,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Dennygeorg,NULL,,NULL,NULL,
3538,371,"Amazon Online Sales","No GST Number",NULL,"81, FERNS CITY DODDANEKUNDI 81, FERNS CITY DODDANEKUNDI",BANGALORE,501,Karnataka,IN,560037,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"A S",Rajgopal,,NULL,NULL,
3539,371,"Amazon Online Sales","No GST Number",NULL,"708 Block 20, Suncity Apartment 708 Block 20, Suncity Apartment",BANGALORE,501,Karnataka,IN,560102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Preeti,Sharma,,NULL,NULL,
3547,371,"Amazon Online Sales","No GST Number",NULL,"C/19/G mala industrial estate C/19/G mala industrial estate",MUMBAI,505,Maharashtra,IN,400064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Amit,Panchal,,NULL,NULL,
3550,371,"Amazon Online Sales","No GST Number",NULL,"20 Baba sri chand marg 20 Baba sri chand marg",PATIALA,512,Punjab,IN,147001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Amanpreet,Singh,,NULL,NULL,
3551,371,"Amazon Online Sales","No GST Number",NULL,"Yashraj industries Yashraj industries","SUPA MIDC",505,Maharashtra,IN,414301,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Tomas,Khan,,NULL,NULL,
3552,371,"Amazon Online Sales","No GST Number",NULL,"162, 8th A main, 3rd Block, Koramangala 162, 8th A main, 3rd Block, Koramangala",BENGALURU,501,Karnataka,IN,560034,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sunil,Vijendra,,NULL,NULL,
3557,371,"Amazon Online Sales","No GST Number",NULL,"18-8-485/69/A/1 Kumarwadi Colony 18-8-485/69/A/1 Kumarwadi Colony",HYDERABAD,870,Telangana,IN,500023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Syed Dilsh",Ahmed,,NULL,NULL,
3558,371,"Amazon Online Sales","No GST Number",NULL,"second floor second floor","New Delhi",494,Delhi,IN,110048,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ava,Wallington,,NULL,NULL,
3559,371,"Amazon Online Sales","No GST Number",NULL,"Bungalow No. 72/1, First Floor, Bungalow No. 72/1, First Floor",Mumbai,505,Maharashtra,IN,400061,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Sampat Sin",Rathore,,NULL,NULL,
3560,371,"Amazon Online Sales","No GST Number",NULL,"Sector No. 26, Apurva Housing Society, Sector No. 26, Apurva Housing Society","PIMPRI CHINCHWAD",505,Maharashtra,IN,411044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Arun,Gajankush,,NULL,NULL,
3561,371,"Amazon Online Sales","No GST Number",NULL,"9, 2nd floor Mathi Tower 9, 2nd floor Mathi Tower",CHENNAI,515,"Tamil Nadu",IN,600030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Harish,Radhakrish,,NULL,NULL,
3562,371,"Amazon Online Sales","No GST Number",NULL,"B-21, B.C. ROY HOSTEL B-21, B.C. ROY HOSTEL",POTHERI,515,"Tamil Nadu",IN,603203,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Prateep,Sarkar,,NULL,NULL,
3563,371,"Amazon Online Sales","No GST Number",NULL,"H-226/C, lane W-8/B H-226/C, lane W-8/B","new delhi",494,Delhi,IN,110062,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Anubha,Thakkar,,NULL,NULL,
3564,371,"Amazon Online Sales","No GST Number",NULL,"Nike Showroom Nike Showroom",MORADABAD,517,"Uttar Pradesh",IN,244001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rahul,Dwiwedi,,NULL,NULL,
3565,371,"Amazon Online Sales","No GST Number",NULL,"418, Slv lake view apartments,  babanagar 418, Slv lake view apartments,  babanagar",BENGALURU,501,Karnataka,IN,560063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Neha,Adsul,,NULL,NULL,
3573,371,"Amazon Online Sales","No GST Number",NULL,"Number 1, 2nd Cross Street, West C.I.T Nagar Number 1, 2nd Cross Street, West C.I.T Nagar",CHENNAI,515,"Tamil Nadu",IN,600035,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Amrita,Girirj,,NULL,NULL,
3574,371,"Amazon Online Sales","No GST Number",NULL,"432, 2 cross, 2 main, 432, 2 cross, 2 main",Bangalore,501,Karnataka,IN,560098,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Srinath,D,,NULL,NULL,
3575,371,"Amazon Online Sales","No GST Number",NULL,"D-70G AmanPuri Nangloi D-70G AmanPuri Nangloi","NEW DELHI",494,Delhi,IN,110041,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Manish,Sharma,,NULL,NULL,
3576,371,"Amazon Online Sales","No GST Number",NULL,"10/5 10/5",NAGDA,504,"Madhya Pradesh",IN,456331,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sunil,NULL,,NULL,NULL,
3577,371,"Amazon Online Sales","No GST Number",NULL,"No 32,Subramaniam road No 32,Subramaniam road",COIMBATORE,515,"Tamil Nadu",IN,641002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Kumarathy,NULL,,NULL,NULL,
3578,371,"Amazon Online Sales","No GST Number",NULL,"Flat 1A5, Block-1, 5th Floor, Baashyaam Pinnacle Crest, Flat 1A5, Block-1, 5th Floor, Baashyaam Pinnacle Crest",CHENNAI,515,"Tamil Nadu",IN,600119,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sundar,NULL,,NULL,NULL,
3580,371,"Amazon Online Sales","No GST Number",NULL,"No 16 Reddiyar street No 16 Reddiyar street",PUDUCHERRY,515,"Tamil Nadu",IN,605106,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Surendar,NULL,,NULL,NULL,
3581,371,"Amazon Online Sales","No GST Number",NULL,"Qtr no:228, Sector B Qtr no:228, Sector B","CHANDI MANDIR",497,Haryana,IN,134107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mathews,NULL,,NULL,NULL,
3582,371,"Amazon Online Sales","No GST Number",NULL,"shankaraiah shankaraiah",BANGALORE,501,Karnataka,IN,560056,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Jitendra,NULL,,NULL,NULL,
3583,371,"Amazon Online Sales","No GST Number",NULL,"103 Aradhana Ambikanagar 103 Aradhana Ambikanagar","DOMBIVLI West",505,Maharashtra,IN,421202,NULL,NULL,NULL,NULL,NULL,NULL,NULL,P.m.gandhi,NULL,,NULL,NULL,
3584,371,"Amazon Online Sales","No GST Number",NULL,"1608 E BLOCK PURVA SKYWOOD APARTMENTS 1608 E BLOCK PURVA SKYWOOD APARTMENTS",BENGALURU,501,Karnataka,IN,560068,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pradeep,Dsouza,,NULL,NULL,
3585,371,"Amazon Online Sales","No GST Number",NULL,"KARMANGHAT, H-NO-8-1-208 KARMANGHAT, H-NO-8-1-208",HYDERABAD,870,Telangana,IN,500079,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Shravanth,NULL,,NULL,NULL,
3586,371,"Amazon Online Sales","No GST Number",NULL,"Flat no 5 ,ishit park Flat no 5 ,ishit park",JALGAON,505,Maharashtra,IN,425001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sunil,Chaudhari,,NULL,NULL,
