Chapter,Heading,Subheading,Description,Code,Internal Key,Is Service
7217,90,99,WIRE OF IRON OR NON-ALLOY STEEL - OTHER : OTHER : OTHER,72179099,20926,FALSE
7218,,,STAINLESS STEEL IN INGOTS OR OTHER PRIMARY FORMS; SEMI-FINISHED PRODUCTS OF STAINLESS STEEL,7218,20927,FALSE
7218,99,,OTHER,721899,20930,FALSE
7218,99,10,STAINLESS STEEL IN INGOTS OR OTHER PRIMARY FORMS; SEMIFINISHED PRODUCTS OF STAINLESS STEEL - OTHER : OTHER : BILLETS,72189910,20931,FALSE
7219,,,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, IN COILS",7219,20932,FALSE
7219,11,,OF A THICKNESS EXCEEDING 10 MM,721911,20933,FALSE
7219,11,11,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, IN COILS :",72191111,20934,FALSE
7219,11,12,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, IN COILS :",72191112,20935,FALSE
7219,11,90,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, IN COILS :",72191190,20936,FALSE
7219,21,,OF A THICKNESS EXCEEDING 10 MM,721921,20940,FALSE
7219,21,11,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COIL",72192111,20941,FALSE
7219,21,12,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COIL",72192112,20942,FALSE
7219,21,21,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COIL",72192121,20943,FALSE
7219,21,22,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COIL",72192122,20944,FALSE
7219,21,31,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COIL",72192131,20945,FALSE
7219,21,32,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COIL",72192132,20946,FALSE
7219,21,41,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COIL",72192141,20947,FALSE
7219,21,42,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COIL",72192142,20948,FALSE
7219,21,90,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COIL",72192190,20949,FALSE
7219,22,,OF A THICKNESS OF 4.75 MM OR MORE BUT NOT EXCEEDING 10 MM,721922,20950,FALSE
7219,22,11,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COIL",72192211,20951,FALSE
7219,22,12,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COIL",72192212,20952,FALSE
7219,22,19,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COIL",72192219,20953,FALSE
7219,22,91,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COIL",72192291,20954,FALSE
7219,22,92,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COIL",72192292,20955,FALSE
7219,22,99,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COIL",72192299,20956,FALSE
7219,23,,OF A THICKNESS OF 3 MM OR MORE BUT LESS THAN 4.75 MM,721923,20957,FALSE
7219,23,10,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COIL",72192310,20958,FALSE
7219,23,20,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COIL",72192320,20959,FALSE
7219,23,90,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COIL",72192390,20960,FALSE
7219,24,,OF A THICKNESS OF LESS THAN 3 MM,721924,20961,FALSE
7219,24,11,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COIL",72192411,20962,FALSE
7219,24,12,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COIL",72192412,20963,FALSE
7219,24,13,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COIL",72192413,20964,FALSE
7219,24,19,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COIL",72192419,20965,FALSE
7219,24,21,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COIL",72192421,20966,FALSE
7219,24,22,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COIL",72192422,20967,FALSE
7219,24,23,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COIL",72192423,20968,FALSE
7219,24,29,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COIL",72192429,20969,FALSE
7219,24,90,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COIL",72192490,20970,FALSE
7219,31,,OF A THICKNESS OF 4.75 MM OR MORE,721931,20971,FALSE
7219,31,11,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUC",72193111,20972,FALSE
7219,31,12,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUC",72193112,20973,FALSE
7219,31,21,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUC",72193121,20974,FALSE
7219,31,22,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUC",72193122,20975,FALSE
7219,31,90,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUC",72193190,20976,FALSE
7219,32,,OF A THICKNESS OF 3 MM OR MORE BUT LESS THAN 4.75 MM,721932,20977,FALSE
7219,32,10,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUC",72193210,20978,FALSE
7219,32,20,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUC",72193220,20979,FALSE
7219,32,90,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUC",72193290,20980,FALSE
7219,33,,OF A THICKNESS EXCEEDING 1 MM BUT LESS THAN 3 MM,721933,20981,FALSE
7219,33,10,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUC",72193310,20982,FALSE
7219,33,20,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUC",72193320,20983,FALSE
7219,33,90,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUC",72193390,20984,FALSE
7219,34,,OF A THICKNESS OF 0.5 MM OR MORE BUT NOT EXCEEDING 1 MM,721934,20985,FALSE
7219,34,10,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUC",72193410,20986,FALSE
7219,34,20,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUC",72193420,20987,FALSE
7219,34,90,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUC",72193490,20988,FALSE
7219,35,,OF A THICKNESS OF LESS THAN 0.5 MM,721935,20989,FALSE
7219,35,10,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUC",72193510,20990,FALSE
7219,35,20,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUC",72193520,20991,FALSE
7219,35,90,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - NOT FURTHER WORKED THAN COLD-ROLLED (COLD REDUC",72193590,20992,FALSE
7219,90,,OTHER,721990,20993,FALSE
7219,90,11,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER : SHEETS AND PLATES : THICKNESS MORE THAN",72199011,20994,FALSE
7219,90,12,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER : SHEETS AND PLATES : THICKNESS 3 MM TO 4",72199012,20995,FALSE
7219,90,13,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER : SHEETS AND PLATES : THICKNESS LESS THAN",72199013,20996,FALSE
7219,90,90,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER : OTHER",72199090,20997,FALSE
7220,,,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN HOT-ROLLED",7220,20998,FALSE
7220,11,,OF A THICKNESS OF 4.75 MM OR MORE,722011,20999,FALSE
7220,11,10,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN HOT-ROLLED : OF A THI",72201110,21000,FALSE
7220,11,21,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN HOT-ROLLED : OF A THI",72201121,21001,FALSE
7220,11,22,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN HOT-ROLLED : OF A THI",72201122,21002,FALSE
7220,11,29,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN HOT-ROLLED : OF A THI",72201129,21003,FALSE
7220,12,,OF A THICKNESS OF LESS THAN 4.75 MM,722012,21004,FALSE
7220,12,10,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN HOT-ROLLED : OF A THI",72201210,21005,FALSE
7220,12,21,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN HOT-ROLLED : OF A THI",72201221,21006,FALSE
7220,12,22,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN HOT-ROLLED : OF A THI",72201222,21007,FALSE
7220,12,29,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN HOT-ROLLED : OF A THI",72201229,21008,FALSE
7220,12,90,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN HOT-ROLLED : OF A THI",72201290,21009,FALSE
7220,20,,NOT FURTHER WORKED THAN COLD-ROLLED (COLD- REDUCED),722020,21010,FALSE
7220,20,10,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN COLD-ROLLED (COLD RED",72202010,21011,FALSE
7220,20,21,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN COLD-ROLLED (COLD RED",72202021,21012,FALSE
7220,20,22,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN COLD-ROLLED (COLD RED",72202022,21013,FALSE
7220,20,29,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN COLD-ROLLED (COLD RED",72202029,21014,FALSE
7220,20,90,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - NOT FURTHER WORKED THAN COLD-ROLLED (COLD RED",72202090,21015,FALSE
7220,90,,OTHER,722090,21016,FALSE
7220,90,10,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - OTHER : SKELP (STRIPS FOR PIPES AND TUBES)",72209010,21017,FALSE
7220,90,21,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - OTHER : STRIPS FOR PIPES AND TUBES (OTHER THA",72209021,21018,FALSE
7220,90,22,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - OTHER : STRIPS FOR PIPES AND TUBES (OTHER THA",72209022,21019,FALSE
7220,90,29,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - OTHER : STRIPS FOR PIPES AND TUBES (OTHER THA",72209029,21020,FALSE
7220,90,90,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, OF A WIDTH OF LESS THAN 600 MM - OTHER :OTHER",72209090,21021,FALSE
7221,,,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF STAINLESS STEEL",7221,21022,FALSE
7222,,,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WOR",7222,21028,FALSE
7222,11,,OF CIRCULAR CROSS SECTION,722211,21029,FALSE
7222,11,11,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WOR",72221111,21030,FALSE
7222,11,12,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WOR",72221112,21031,FALSE
7222,11,19,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WOR",72221119,21032,FALSE
7222,11,91,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WOR",72221191,21033,FALSE
7222,11,92,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WOR",72221192,21034,FALSE
7222,11,99,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WOR",72221199,21035,FALSE
7222,19,,OTHER,722219,21036,FALSE
7222,19,11,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WOR",72221911,21037,FALSE
7222,19,12,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WOR",72221912,21038,FALSE
7222,19,19,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WOR",72221919,21039,FALSE
7222,19,91,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WOR",72221991,21040,FALSE
7222,19,92,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WOR",72221992,21041,FALSE
7222,19,99,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WOR",72221999,21042,FALSE
7222,20,,"BARS AND RODS, NOT FURTHER WORKED THAN COLD-FORMED OR COLD-FINISHED",722220,21043,FALSE
7222,20,11,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WOR",72222011,21044,FALSE
7222,20,12,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WOR",72222012,21045,FALSE
7222,20,19,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WOR",72222019,21046,FALSE
7222,20,91,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WOR",72222091,21047,FALSE
7222,20,92,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WOR",72222092,21048,FALSE
7222,20,99,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WOR",72222099,21049,FALSE
7222,30,,OTHER BARS AND RODS,722230,21050,FALSE
7222,30,11,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - OTHER BARS AND RODS : BRIGHT B",72223011,21051,FALSE
7222,30,12,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - OTHER BARS AND RODS : BRIGHT B",72223012,21052,FALSE
7222,30,19,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - OTHER BARS AND RODS : BRIGHT B",72223019,21053,FALSE
7222,30,91,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - OTHER BARS AND RODS : OTHER :",72223091,21054,FALSE
7222,30,92,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - OTHER BARS AND RODS : OTHER :",72223092,21055,FALSE
7222,30,99,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - OTHER BARS AND RODS : OTHER :",72223099,21056,FALSE
7222,40,,"ANGLES, SHAPES AND SECTIONS",722240,21057,FALSE
7222,40,10,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - ANGLES, SHAPES AND SECTIONS :",72224010,21058,FALSE
7222,40,20,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - ANGLES, SHAPES AND SECTIONS :",72224020,21059,FALSE
7223,,,WIRE OF STAINLESS STEEL,7223,21060,FALSE
7224,,,OTHER ALLOY STEEL IN INGOTS OR OTHER PRIMARY FORMS; SEMI-FINISHED PRODUCTS OF OTHER ALLOY STEEL,7224,21066,FALSE
7224,90,,OTHER,722490,21068,FALSE
7224,90,10,OTHER ALLOY STEEL IN INGOTS OR OTHER PRIMARY FORMS; SEMI-FINISHED PRODUCTS OF OTHER ALLOY STEEL - OTHER : OF TOOL STEEL,72249010,21069,FALSE
7224,90,20,OTHER ALLOY STEEL IN INGOTS OR OTHER PRIMARY FORMS; SEMI-FINISHED PRODUCTS OF OTHER ALLOY STEEL - OTHER : OF DIE STEEL,72249020,21070,FALSE
7224,90,30,OTHER ALLOY STEEL IN INGOTS OR OTHER PRIMARY FORMS; SEMI-FINISHED PRODUCTS OF OTHER ALLOY STEEL - OTHER : OF COBALT BEA,72249030,21071,FALSE
7224,90,40,OTHER ALLOY STEEL IN INGOTS OR OTHER PRIMARY FORMS; SEMI-FINISHED PRODUCTS OF OTHER ALLOY STEEL - OTHER : FORGED BLANKS,72249040,21072,FALSE
7224,90,91,OTHER ALLOY STEEL IN INGOTS OR OTHER PRIMARY FORMS; SEMI-FINISHED PRODUCTS OF OTHER ALLOY STEEL - OTHER : OTHER : BILLE,72249091,21073,FALSE
7224,90,99,OTHER ALLOY STEEL IN INGOTS OR OTHER PRIMARY FORMS; SEMI-FINISHED PRODUCTS OF OTHER ALLOY STEEL - OTHER : OTHER : OTHER,72249099,21074,FALSE
7225,,,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OF SILICON-ELECTRICAL STEEL",7225,21075,FALSE
7225,19,,OTHER,722519,21077,FALSE
7225,19,10,"FLAT ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OF SILICON-ELECTRICAL STEEL - OTHER THAN GRAI",72251910,21078,FALSE
7225,19,20,"FLAT ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OF SILICON-ELECTRICAL STEEL - OTHER THAN GRAI",72251920,21079,FALSE
7225,19,90,"FLAT ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OF SILICON-ELECTRICAL STEEL - OTHER THAN GRAI",72251990,21080,FALSE
7225,20,11,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OF HIGH SPEED STEEL : HOT-ROLLED : IN COILS",72252011,21081,FALSE
7225,20,19,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OF HIGH SPEED STEEL : HOT-ROLLED : NOT IN COI",72252019,21082,FALSE
7225,20,21,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OF HIGH SPEED STEEL : COLD-ROLLED : IN COILS",72252021,21083,FALSE
7225,20,29,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OF HIGH SPEED STEEL : COLD-ROLLED : NOT IN CO",72252029,21084,FALSE
7225,30,,"OTHER, NOT FURTHER WORKED THAN HOT-ROLLED, IN COILS",722530,21085,FALSE
7225,30,10,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER, NOT FURTHER WORKED THAN HOT-ROLLED, IN",72253010,21086,FALSE
7225,30,90,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER, NOT FURTHER WORKED THAN HOT-ROLLED, IN",72253090,21087,FALSE
7225,40,,"OTHER, NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS",722540,21088,FALSE
7225,40,11,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER, NOT FURTHER WORKED THAN HOT-ROLLED, NO",72254011,21089,FALSE
7225,40,12,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER, NOT FURTHER WORKED THAN HOT-ROLLED, NO",72254012,21090,FALSE
7225,40,13,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER, NOT FURTHER WORKED THAN HOT-ROLLED, NO",72254013,21091,FALSE
7225,40,19,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER, NOT FURTHER WORKED THAN HOT-ROLLED, NO",72254019,21092,FALSE
7225,40,20,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER, NOT FURTHER WORKED THAN HOT-ROLLED, NO",72254020,21093,FALSE
7225,40,30,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER, NOT FURTHER WORKED THAN HOT-ROLLED, NO",72254030,21094,FALSE
7225,50,,"OTHER, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED)",722550,21095,FALSE
