#,Date,Customer,Due Date,Document Status,Branch,Document Total,Canceled,Document Type,Inside Sales Owner,Order Number,Project,Document Total (FC),Document Total (SC),Tax Amount (SC)
20210681,06-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,06-Aug-2018,Closed,Maharashtra,435524.92,No,I,Sheeba Shaikh,,19523,0,435524.92,66436
20210682,06-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,06-Aug-2018,Open,Maharashtra,73257.19,No,I,Sheeba Shaikh,,26072,0,73257.19,11174.82
20210683,06-Aug-2018,Oerlikon Balzers Coating India Pvt. Ltd.,06-Aug-2018,Closed,Maharashtra,9476.96,No,I,Supriya Govalkar,,25854,0,9476.96,1445.64
20210684,06-Aug-2018,Cummins Generator Technologies India Pvt. Ltd.,06-Aug-2018,Closed,Maharashtra,362614,No,I,Sajida Sayyed,,19838,0,362614,55314
20210685,07-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,07-Aug-2018,Closed,Maharashtra,7400.96,No,I,Aditya Andankar,,19968,0,7400.96,792.96
20210686,07-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,07-Aug-2018,Open,Maharashtra,16048,No,I,Apeksha Khambe,,,0,16048,2448
20210687,07-Aug-2018,Applied Materials India Pvt. Ltd.,07-Aug-2018,Closed,Maharashtra,8787.46,No,I,Supriya Govalkar,,25965,0,8787.46,1340.46
20210688,07-Aug-2018,Applied Materials India Pvt. Ltd.,07-Aug-2018,Open,Maharashtra,14272.48,No,I,Swati Bhosale,,25266,0,14272.48,2177.16
20210689,07-Aug-2018,Applied Materials India Pvt. Ltd.,07-Aug-2018,Closed,Maharashtra,9177.78,No,I,Swati Bhosale,,25474,0,9177.78,1400
20210690,07-Aug-2018,Applied Materials India Pvt. Ltd.,07-Aug-2018,Closed,Maharashtra,8787.22,No,I,Swati Bhosale,,25914,0,8787.22,1340.42
20210691,07-Aug-2018,BEL Optronic Devices Ltd.,07-Aug-2018,Closed,Maharashtra,34595.48,No,I,Sajida Sayyed,,25380,0,34595.48,5277.28
20210692,07-Aug-2018,Cummins Generator Technologies India Pvt. Ltd.,07-Aug-2018,Closed,Maharashtra,133856.97,No,I,Pravin Shinde,,20975,0,133856.97,20418.86
20210693,07-Aug-2018,Cummins Technologies India Pvt. Ltd.,07-Aug-2018,Closed,Maharashtra,19234,Yes,I,Sajida Sayyed,,19715,0,19234,2934
20210694,07-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,07-Aug-2018,Open,Maharashtra,7536.28,No,I,Husna Khan,,25628,0,7536.28,1149.6
20210695,07-Aug-2018,Parveen Industries Pvt. Ltd.,07-Aug-2018,Open,Maharashtra,116360,No,I,Rajani Kyatham,,25216,0,116360,17610
20210696,08-Aug-2018,Applied Materials India Pvt. Ltd.,08-Aug-2018,Closed,Maharashtra,72204.2,No,I,Swati Bhosale,,25012,0,72204.2,11014.2
20210697,08-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,08-Aug-2018,Closed,Maharashtra,119489.86,No,I,Aditya Andankar,,25711,0,119489.86,18227.26
20210698,08-Aug-2018,Covestro India Pvt. Ltd.,08-Aug-2018,Closed,Maharashtra,72008.5,No,I,Kartik Pai,,21099,0,72008.5,14808.5
20210699,08-Aug-2018,Covestro India Pvt. Ltd.,08-Aug-2018,Closed,Maharashtra,32144,No,I,Kartik Pai,,21099,0,32144,3444
20210700,08-Aug-2018,Survival Systems India,08-Aug-2018,Closed,Maharashtra,204473.68,No,I,Sarika Tanawade,,21295,0,204473.68,9736.84
20210701,09-Aug-2018,Applied Materials India Pvt. Ltd.,09-Aug-2018,Closed,Maharashtra,12390,No,I,Neha Mundhe,,25971,0,12390,1890
20210702,09-Aug-2018,Piramal Enterprises Ltd.,09-Aug-2018,Closed,Maharashtra,148276.44,No,I,Dipali Ghanvat,,26037,0,148276.44,22618.44
20210703,09-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,09-Aug-2018,Closed,Maharashtra,5854.24,No,I,Sheeba Shaikh,,20983,0,5854.24,636.24
20210704,09-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,09-Aug-2018,Open,Maharashtra,5962.6,No,I,Sheeba Shaikh,,25918,0,5962.6,747.6
20210705,09-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,09-Aug-2018,Closed,Maharashtra,1258.88,No,I,Sheeba Shaikh,,25924,0,1258.88,134.88
20210706,09-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,09-Aug-2018,Closed,Maharashtra,4633.44,No,I,Sheeba Shaikh,,25925,0,4633.44,547.44
20210707,09-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,09-Aug-2018,Open,Maharashtra,1019.2,No,I,Sheeba Shaikh,,25945,0,1019.2,109.2
20210708,09-Aug-2018,Beckman Coulter India Pvt. Ltd.,09-Aug-2018,Closed,Maharashtra,113093.12,No,I,Puja Pawar,,25525,0,113093.12,24739.12
20210709,09-Aug-2018,GAIL India Ltd.,09-Aug-2018,Open,Maharashtra,108542.3,No,I,Mithun Trisule,,25014,0,108542.3,16557.3
20210710,09-Aug-2018,Adino Telecom Ltd.,09-Aug-2018,Open,Maharashtra,2873.34,No,I,Sheeba Shaikh,,25331,0,2873.34,438.3
20210711,09-Aug-2018,Beckman Coulter India Pvt. Ltd.,09-Aug-2018,Closed,Maharashtra,6832.78,No,I,Puja Pawar,,25254,0,6832.78,1461.78
20210712,09-Aug-2018,Cummins India Ltd.,09-Aug-2018,Closed,Maharashtra,147255.24,No,I,Husna Khan,,21037,0,147255.24,22462.66
20210713,09-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,09-Aug-2018,Open,Maharashtra,21140.44,No,I,Rajani Kyatham,,21005,0,21140.44,3224.82
20210714,09-Aug-2018,Maschio Gaspardo India Pvt. Ltd.,09-Aug-2018,Closed,Maharashtra,574.9,No,I,Nisha Patil,,,0,574.9,87.7
20210715,09-Aug-2018,Piramal Enterprises Ltd.,09-Aug-2018,Closed,Maharashtra,7328.38,No,I,Puja Pawar,,26002,0,7328.38,1117.88
20210716,09-Aug-2018,ZF India Pvt. Ltd.,09-Aug-2018,Closed,Maharashtra,5758.4,No,I,Pravin Shinde,,25551,0,5758.4,878.4
20210717,10-Aug-2018,GE Power Conversion India Pvt. Ltd.,10-Aug-2018,Closed,Maharashtra,283200,No,I,Neha Mundhe,,19793,0,283200,43200
20210718,10-Aug-2018,VVF India Ltd.,10-Aug-2018,Closed,Maharashtra,6844,Yes,I,Poonam Mohite,,25502,0,6844,1044
20210719,10-Aug-2018,Applied Materials India Pvt. Ltd.,10-Aug-2018,Closed,Maharashtra,15104.01,No,I,Supriya Govalkar,,25610,0,15104.01,2304
20210720,11-Aug-2018,GE Diesel Locomotive Pvt. Ltd.,11-Aug-2018,Closed,Maharashtra,454300,No,I,Swati Bhosale,,20813,0,454300,69300
20210721,13-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,13-Aug-2018,Open,Maharashtra,5457.5,No,I,Sheeba Shaikh,,25431,0,5457.5,832.5
20210722,13-Aug-2018,GE Diesel Locomotive Pvt. Ltd.,13-Aug-2018,Closed,Maharashtra,75520,No,I,Neha Mundhe,,20937,0,75520,11520
20210723,13-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,13-Aug-2018,Closed,Maharashtra,424800,No,I,Aditya Andankar,,25480,0,424800,64800
20210724,13-Aug-2018,Piramal Enterprises Ltd.,13-Aug-2018,Closed,Maharashtra,1276052,No,I,Dipali Ghanvat,,25855,0,1276052,194652
20210725,14-Aug-2018,Maschio Gaspardo India Pvt. Ltd.,14-Aug-2018,Closed,Maharashtra,156294.54,No,I,Nisha Patil,,,0,156294.54,23841.54
20210726,14-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,14-Aug-2018,Open,Maharashtra,1947,No,I,Sheeba Shaikh,,26229,0,1947,297
20210727,14-Aug-2018,Reliance Industries Ltd.,14-Aug-2018,Closed,Maharashtra,13824.85,Yes,I,Husna Khan,,25944,0,13824.85,3024.18
20210728,14-Aug-2018,Piramal Enterprises Ltd.,14-Aug-2018,Closed,Maharashtra,149306.94,No,I,Dipali Ghanvat,,25613,0,149306.94,22775.64
20210729,14-Aug-2018,VVF India Ltd.,14-Aug-2018,Closed,Maharashtra,4543,No,I,Poonam Mohite,,25502,0,4543,693
20210730,14-Aug-2018,Nhava Sheva International Container Terminal Pvt. Ltd.,14-Aug-2018,Closed,Maharashtra,14127.22,No,I,Rahul Sonawane,,25119,0,14127.22,2155
20210731,14-Aug-2018,Applied Materials India Pvt. Ltd.,14-Aug-2018,Closed,Maharashtra,347158.34,No,I,Swati Bhosale,,21350,0,347158.34,52956.36
20210732,14-Aug-2018,Duroshox Pvt. Ltd.,14-Aug-2018,Closed,Maharashtra,48970,No,I,Pravin Shinde,,21226,0,48970,7470
20210733,14-Aug-2018,BEL Optronic Devices Ltd.,14-Aug-2018,Open,Maharashtra,4652.19,No,I,Pravin Shinde,,25629,0,4652.19,709.66
20210734,14-Aug-2018,APM Terminals India Pvt. Ltd.,14-Aug-2018,Closed,Maharashtra,25583.58,Yes,I,Sandeep Pal,,26308,0,25583.58,3902.58
20210735,14-Aug-2018,APM Terminals India Pvt. Ltd.,14-Aug-2018,Closed,Maharashtra,30417.34,Yes,I,Sandeep Pal,,26248,0,30417.34,4639.94
20210736,14-Aug-2018,Reliance Industries Ltd.,14-Aug-2018,Closed,Maharashtra,13824.85,No,I,Husna Khan,,25944,0,13824.85,3024.18
20210737,14-Aug-2018,IndiaFIRST Robotics,14-Aug-2018,Open,Maharashtra,10864.5,No,I,Pravin Shinde,,25548,0,10864.5,1657.3
20210738,14-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,14-Aug-2018,Closed,Maharashtra,250750,No,I,Sheeba Shaikh,,19477,0,250750,38250
20210739,14-Aug-2018,Cummins Generator Technologies India Pvt. Ltd.,14-Aug-2018,Closed,Maharashtra,2984.7,No,I,Pravin Shinde,,21390,0,2984.7,455.3
20210740,14-Aug-2018,Applied Materials India Pvt. Ltd.,14-Aug-2018,Closed,Maharashtra,36564.94,No,I,Swati Bhosale,,26104,0,36564.94,5577.7
20210741,16-Aug-2018,Cummins Technologies India Pvt. Ltd.,16-Aug-2018,Closed,Maharashtra,1923.4,No,I,Sajida Sayyed,,19715,0,1923.4,293.4
20210742,16-Aug-2018,APM Terminals India Pvt. Ltd.,16-Aug-2018,Closed,Maharashtra,25583.58,No,I,Sandeep Pal,,26308,0,25583.58,3902.58
20210743,16-Aug-2018,APM Terminals India Pvt. Ltd.,16-Aug-2018,Closed,Maharashtra,30417.34,No,I,Sandeep Pal,,26248,0,30417.34,4639.94
20210744,16-Aug-2018,Applied Materials India Pvt. Ltd.,16-Aug-2018,Closed,Maharashtra,3953,No,I,Supriya Govalkar,,26143,0,3953,603
20210745,16-Aug-2018,Applied Materials India Pvt. Ltd.,16-Aug-2018,Closed,Maharashtra,1258.67,No,I,Supriya Govalkar,,25610,0,1258.67,192
20210746,16-Aug-2018,Johnson Matthey Chemicals India Pvt. Ltd.,16-Aug-2018,Closed,Maharashtra,41300,No,I,Neha Mundhe,,19448,0,41300,6300
20210747,16-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,16-Aug-2018,Closed,Maharashtra,166008.3,No,I,Sheeba Shaikh,,25666,0,166008.3,25323.3
20210748,16-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,16-Aug-2018,Open,Maharashtra,24842.12,No,I,Rajani Kyatham,,,0,24842.12,3789.48
20210749,16-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,16-Aug-2018,Open,Maharashtra,111510,No,I,Neha Mundhe,,26058,0,111510,17010
20210750,16-Aug-2018,GE India Industrial Pvt. Ltd. (Division: Wind Energy) (Wind India BID code 285005),16-Aug-2018,Closed,Maharashtra,8830.8,No,I,Neha Mundhe,,19825,0,8830.8,1330.8
20210751,16-Aug-2018,Applied Materials India Pvt. Ltd.,16-Aug-2018,Closed,Maharashtra,8372.97,No,I,Neha Mundhe,,25641,0,8372.97,1277.23
20210752,16-Aug-2018,Beckman Coulter India Pvt. Ltd.,16-Aug-2018,Closed,Maharashtra,33547.2,No,I,Puja Pawar,,26131,0,33547.2,7338.45
20210753,16-Aug-2018,Beckman Coulter India Pvt. Ltd.,16-Aug-2018,Closed,Maharashtra,12980,No,I,Puja Pawar,,26153,0,12980,1980
20210754,17-Aug-2018,Covestro India Pvt. Ltd.,17-Aug-2018,Closed,Maharashtra,5698.5,No,I,Sandeep Pal,,25185,0,5698.5,373.5
20210755,17-Aug-2018,Duroshox Pvt. Ltd.,17-Aug-2018,Closed,Maharashtra,8531.4,No,I,Pravin Shinde,,26121,0,8531.4,1301.4
20210756,17-Aug-2018,Piramal Enterprises Ltd.,17-Aug-2018,Closed,Maharashtra,154422.59,No,I,Dipali Ghanvat,,26142,0,154422.59,23555.99
20210757,17-Aug-2018,Nhava Sheva (India) Gateway Terminal Pvt. Ltd.,17-Aug-2018,Closed,Maharashtra,11488.9,No,I,Rahul Sonawane,,20121,0,11488.9,1752.54
20210758,17-Aug-2018,Duroshox Pvt. Ltd.,17-Aug-2018,Closed,Maharashtra,2183,No,I,Pravin Shinde,,25780,0,2183,333
20210759,17-Aug-2018,Cummins Technologies India Pvt. Ltd.,17-Aug-2018,Closed,Maharashtra,7774.12,No,I,Sarika Tanawade,,26228,0,7774.12,1185.88
20210760,17-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,17-Aug-2018,Closed,Maharashtra,3058.56,No,I,Nisha Patil,,25129,0,3058.56,466.56
20210761,17-Aug-2018,IndiaFIRST Robotics,17-Aug-2018,Closed,Maharashtra,35838.92,No,I,Pravin Shinde,,25548,0,35838.92,5466.96
20210762,18-Aug-2018,GE India Industrial Pvt. Ltd. (Division: Wind Energy) (Wind India BID code 285005),18-Aug-2018,Closed,Maharashtra,81561.6,No,I,Supriya Govalkar,,25838,0,81561.6,12441.6
20210763,18-Aug-2018,McNally Bharat Engineering Co. Ltd.,18-Aug-2018,Open,Maharashtra,42098.13,No,I,Nisha Patil,,,0,42098.13,6421.74
20210764,18-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,18-Aug-2018,Closed,Maharashtra,133401.36,No,I,Aditya Andankar,,26252,0,133401.36,20349.36
20210765,18-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,18-Aug-2018,Closed,Maharashtra,207763.86,Yes,I,Rajani Kyatham,,21455,0,207763.86,31692.8
20210766,18-Aug-2018,Cummins Technologies India Pvt. Ltd.,18-Aug-2018,Closed,Maharashtra,10178.55,No,I,Sarika Tanawade,,19350,0,10178.55,1552.66
20210767,20-Aug-2018,IndiaFIRST Robotics,20-Aug-2018,Open,Maharashtra,6330.23,No,I,Pravin Shinde,,25548,0,6330.23,965.64
20210768,20-Aug-2018,Applied Materials India Pvt. Ltd.,20-Aug-2018,Closed,Maharashtra,177202.12,No,I,Swati Bhosale,,25643,0,177202.12,24542.55
20210769,20-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,20-Aug-2018,Open,Maharashtra,115521.01,No,I,Rajani Kyatham,,26357,0,115521.01,5501
20210770,20-Aug-2018,Applied Materials India Pvt. Ltd.,20-Aug-2018,Closed,Maharashtra,9296.04,No,I,Swati Bhosale,,26285,0,9296.04,1418.04
20210771,20-Aug-2018,Cummins Generator Technologies India Pvt. Ltd.,20-Aug-2018,Closed,Maharashtra,38198.96,No,I,Pravin Shinde,,21163,0,38198.96,5826.96
20210772,20-Aug-2018,Truevalue Marketing Services Pvt. Ltd.,20-Aug-2018,Closed,Maharashtra,1349.97,No,I,Rahul Sonawane,,26289,0,1349.97,205.92
20210773,20-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,20-Aug-2018,Closed,Maharashtra,207763.86,No,I,Rajani Kyatham,,21455,0,207763.86,31692.8
20210774,20-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,20-Aug-2018,Closed,Maharashtra,209673.54,No,I,Rajani Kyatham,,25388,0,209673.54,42603.36
20210775,20-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,20-Aug-2018,Open,Maharashtra,24910.29,No,I,Rajani Kyatham,,21492,0,24910.29,3799.88
20210776,20-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,20-Aug-2018,Closed,Maharashtra,3882.2,No,I,Husna Khan,,26287,0,3882.2,592.2
20210777,20-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,20-Aug-2018,Open,Maharashtra,7764.4,No,I,Husna Khan,,26160,0,7764.4,1184.4
20210778,20-Aug-2018,IndiaFIRST Robotics,20-Aug-2018,Open,Maharashtra,2104.18,No,I,Pravin Shinde,,25548,0,2104.18,320.98
20210779,20-Aug-2018,Stanley Engineered Fastening India Pvt. Ltd.,20-Aug-2018,Open,Maharashtra,54103,No,I,Nisha Patil,,,0,54103,8253
20210780,20-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,20-Aug-2018,Open,Maharashtra,3487.11,No,I,Husna Khan,,25905,0,3487.11,166.06
20210781,21-Aug-2018,AIC Lab Equipments Pvt. Ltd.,21-Aug-2018,Closed,Maharashtra,11901.9,No,I,Supriya Govalkar,,25679,0,11901.9,1815.54
20210782,21-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,21-Aug-2018,Closed,Maharashtra,63000,No,I,Swati Bhosale,,20001,0,63000,6750
20210783,22-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,22-Aug-2018,Open,Maharashtra,50421.4,No,I,Aditya Andankar,,25329,0,50421.4,7691.4
20210784,22-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,22-Aug-2018,Open,Maharashtra,44305.46,No,I,Sheeba Shaikh,,25815,0,44305.46,6758.46
20210785,22-Aug-2018,Applied Materials India Pvt. Ltd.,22-Aug-2018,Closed,Maharashtra,17257.5,No,I,Swati Bhosale,,26152,0,17257.5,2632.5
20210786,22-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,22-Aug-2018,Open,Maharashtra,15091.72,No,I,Aditya Andankar,,26117,0,15091.72,2302.12
20210787,22-Aug-2018,Trident Computer Resources Inc.,22-Aug-2018,Closed,Maharashtra,257343.84,No,I,Rajani Kyatham,,,"3,681.60",257343.84,39255.84
20210788,22-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,22-Aug-2018,Open,Maharashtra,4140.62,No,I,Sheeba Shaikh,,25815,0,4140.62,631.62
20210789,23-Aug-2018,Applied Materials India Pvt. Ltd.,23-Aug-2018,Closed,Maharashtra,8614,No,I,Supriya Govalkar,,25610,0,8614,1314
20210790,23-Aug-2018,VVF India Ltd.,23-Aug-2018,Closed,Maharashtra,5192,No,I,Poonam Mohite,,25502,0,5192,792
20210791,23-Aug-2018,Applied Materials India Pvt. Ltd.,23-Aug-2018,Closed,Maharashtra,64523.37,No,I,Neha Mundhe,,25641,0,64523.37,9842.54
20210792,24-Aug-2018,Adino Telecom Ltd.,24-Aug-2018,Open,Maharashtra,8024,No,I,Sheeba Shaikh,,26214,0,8024,1224
20210793,24-Aug-2018,BEL Optronic Devices Ltd.,24-Aug-2018,Open,Maharashtra,5029.42,No,I,Sajida Sayyed,,25528,0,5029.42,767.2
20210794,24-Aug-2018,Cummins Generator Technologies India Pvt. Ltd.,24-Aug-2018,Closed,Maharashtra,72925.29,No,I,Sajida Sayyed,,19911,0,72925.29,11124.2
20210795,24-Aug-2018,GIA India Laboratory Pvt. Ltd.,24-Aug-2018,Closed,Maharashtra,39954.8,No,I,Sandeep Pal,,26175,0,39954.8,6094.8
20210796,24-Aug-2018,Jones Lang Lasalle Property Consultants India Pvt. Ltd.,24-Aug-2018,Open,Maharashtra,164741.05,No,I,Mayur Salunke,,25876,0,164741.05,25129.99
20210797,24-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,24-Aug-2018,Closed,Maharashtra,35164,No,I,Aditya Andankar,,25654,0,35164,5364
20210798,24-Aug-2018,GTC Oil Field Services Pvt. Ltd.,24-Aug-2018,Closed,Maharashtra,2872.67,No,I,Mithun Trisule,,21481,0,2872.67,438.2
20210799,24-Aug-2018,GE Diesel Locomotive Pvt. Ltd.,24-Aug-2018,Closed,Maharashtra,42480,No,I,Swati Bhosale,,19826,0,42480,6480
20210800,24-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,24-Aug-2018,Closed,Maharashtra,38940,No,I,Apeksha Khambe,,20037,0,38940,5940
20210801,27-Aug-2018,Applied Materials India Pvt. Ltd.,27-Aug-2018,Closed,Maharashtra,3370.73,No,I,Mayur Salunke,,25995,0,3370.73,514.19
20210802,27-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,27-Aug-2018,Closed,Maharashtra,48473.22,No,I,Aditya Andankar,,26117,0,48473.22,7394.22
20210803,27-Aug-2018,Piramal Enterprises Ltd.,27-Aug-2018,Closed,Maharashtra,15446.44,No,I,Dipali Ghanvat,,26339,0,15446.44,2356.24
20210804,27-Aug-2018,Beckman Coulter India Pvt. Ltd.,27-Aug-2018,Closed,Maharashtra,34778.94,No,I,Sandeep Pal,,25888,0,34778.94,5305.26
20210805,27-Aug-2018,Duroshox Pvt. Ltd.,27-Aug-2018,Closed,Maharashtra,5605,No,I,Pravin Shinde,,25780,0,5605,855
20210806,27-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,27-Aug-2018,Closed,Maharashtra,41936.24,No,I,Rajani Kyatham,,25170,0,41936.24,6063.08
20210807,27-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,27-Aug-2018,Closed,Maharashtra,10868.38,No,I,Rajani Kyatham,,26542,0,10868.38,1657.88
20210808,27-Aug-2018,Beckman Coulter India Pvt. Ltd.,27-Aug-2018,Closed,Maharashtra,202347.62,No,I,Puja Pawar,,25975,0,202347.62,30866.57
20210809,27-Aug-2018,Duroshox Pvt. Ltd.,27-Aug-2018,Closed,Maharashtra,8779.54,No,I,Supriya Govalkar,,20887,0,8779.54,1339.24
20210810,27-Aug-2018,Stanley Engineered Fastening India Pvt. Ltd.,27-Aug-2018,Closed,Maharashtra,21732.4,No,I,Sandeep Pal,,20707,0,21732.4,0
20210811,28-Aug-2018,GE India Industrial Pvt. Ltd.,28-Aug-2018,Closed,Maharashtra,1175982.1,Yes,I,Supriya Govalkar,,20973,0,1175982.1,179387.1
20210812,28-Aug-2018,J S Equipments,28-Aug-2018,Closed,Maharashtra,2361476.07,No,I,Rajani Kyatham,,26667,0,2361476.07,360225.16
20210813,28-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,28-Aug-2018,Open,Maharashtra,5900,No,I,Sheeba Shaikh,,25236,0,5900,900
20210814,28-Aug-2018,Cummins Technologies India Pvt. Ltd.,28-Aug-2018,Closed,Maharashtra,68809.59,No,I,Sarika Tanawade,,20672,0,68809.59,0
20210815,28-Aug-2018,Covestro India Pvt. Ltd.,28-Aug-2018,Closed,Maharashtra,3584,No,I,Sandeep Pal,,26200,0,3584,384
20210816,28-Aug-2018,GE Diesel Locomotive Pvt. Ltd.,28-Aug-2018,Closed,Maharashtra,14160,No,I,Swati Bhosale,,21297,0,14160,2160
20210817,28-Aug-2018,GE Diesel Locomotive Pvt. Ltd.,28-Aug-2018,Open,Maharashtra,10313.2,No,I,Swati Bhosale,,20029,0,10313.2,1573.2
20210818,28-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,28-Aug-2018,Closed,Maharashtra,840,No,I,Husna Khan,,25879,0,840,40
20210819,28-Aug-2018,GE India Industrial Pvt. Ltd. (Division: Wind Energy) (Wind India BID code 285005),28-Aug-2018,Closed,Maharashtra,132588.58,No,I,Supriya Govalkar,,25297,0,132588.58,20225.38
20210820,28-Aug-2018,GE India Industrial Pvt. Ltd. (Division: Wind Energy) (Wind India BID code 285005),28-Aug-2018,Closed,Maharashtra,11800,No,I,Supriya Govalkar,,25297,0,11800,1800
20210821,28-Aug-2018,Applied Materials India Pvt. Ltd.,28-Aug-2018,Closed,Maharashtra,37741.64,No,I,Swati Bhosale,,26025,0,37741.64,5757.2
20210822,28-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,28-Aug-2018,Closed,Maharashtra,18171.3,No,I,Sheeba Shaikh,,26178,0,18171.3,1931.3
20210823,28-Aug-2018,VVF India Ltd.,27-Sep-2018,Closed,Maharashtra,1652,No,I,Poonam Mohite,,26637,0,1652,252
20210824,29-Aug-2018,IndiaFIRST Robotics,29-Aug-2018,Closed,Maharashtra,354,No,I,Pravin Shinde,,25548,0,354,54
20210825,29-Aug-2018,Cummins India Ltd.,29-Aug-2018,Closed,Maharashtra,59118,No,I,Pravin Shinde,,25839,0,59118,9018
20210826,29-Aug-2018,Applied Materials India Pvt. Ltd.,29-Aug-2018,Closed,Maharashtra,7215.7,No,I,Kartik Pai,,26368,0,7215.7,1100.7
20210827,29-Aug-2018,Applied Materials India Pvt. Ltd.,29-Aug-2018,Closed,Maharashtra,19706,No,I,Kartik Pai,,25878,0,19706,3006
20210828,29-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,29-Aug-2018,Closed,Maharashtra,36021.06,No,I,Rajani Kyatham,,26551,0,36021.06,5494.74
20210829,29-Aug-2018,Piramal Enterprises Ltd.,29-Aug-2018,Closed,Maharashtra,24687.25,No,I,Dipali Ghanvat,,26342,0,24687.25,3765.85
20210830,29-Aug-2018,Applied Materials India Pvt. Ltd.,29-Aug-2018,Closed,Maharashtra,460.2,No,I,Kartik Pai,,26711,0,460.2,70.2
20210831,29-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,29-Aug-2018,Open,Maharashtra,4130,No,I,Husna Khan,,26511,0,4130,630
20210832,29-Aug-2018,GE Diesel Locomotive Pvt. Ltd.,29-Aug-2018,Closed,Maharashtra,16548,No,I,Swati Bhosale,,20636,0,16548,1698
20210833,29-Aug-2018,Oerlikon Balzers Coating India Pvt. Ltd.,29-Aug-2018,Closed,Maharashtra,8276.87,No,I,Supriya Govalkar,,26012,0,8276.87,1262.58
20210834,30-Aug-2018,J S Equipments,30-Aug-2018,Open,Maharashtra,2141090.96,No,I,Rajani Kyatham,,26738,0,2141090.96,326607.1
20210835,30-Aug-2018,PNP Maritime Services Pvt. Ltd.,30-Aug-2018,Open,Maharashtra,1104.91,No,I,Sandeep Pal,,26724,0,1104.91,168.54
20210836,30-Aug-2018,GE Diesel Locomotive Pvt. Ltd.,30-Aug-2018,Closed,Maharashtra,413000,No,I,Swati Bhosale,,20813,0,413000,63000
20210837,30-Aug-2018,GE Diesel Locomotive Pvt. Ltd.,30-Aug-2018,Closed,Maharashtra,19588,No,I,Swati Bhosale,,20636,0,19588,2988
20210838,30-Aug-2018,J S Equipments,30-Aug-2018,Open,Maharashtra,2178639.22,No,I,Mithun Trisule,,26778,0,2178639.22,332334.82
20210839,30-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,30-Aug-2018,Open,Maharashtra,10557.88,No,I,Rajani Kyatham,,26293,0,10557.88,1610.52
20210840,31-Aug-2018,Duroshox Pvt. Ltd.,30-Sep-2018,Closed,Maharashtra,11375.2,No,I,Pravin Shinde,,26121,0,11375.2,1735.2
20210841,31-Aug-2018,Henkel Adhesive Technologies India Pvt. Ltd.,31-Aug-2018,Closed,Maharashtra,3304,No,I,Neha Mundhe,,26281,0,3304,504
20210842,31-Aug-2018,Cummins Generator Technologies India Pvt. Ltd.,31-Aug-2018,Closed,Maharashtra,19838.76,No,I,Sajida Sayyed,,26405,0,19838.76,3026.26
