Chapter,Heading,Subheading,Description,,Internal Key,Code,,,,,,,,,,,,,,
8413,20,0,"PUMPS FOR LIQUIDS, WHETHER OR NOT FITTED WITH A MEASURING DEVICE  LIQUID ELEVATORS - HAND PUMPS, OTHER THAN THOSE OF SU",8413.20.00,27465,84132000,,,,,,,,,,,,,,
8413,40,0,"PUMPS FOR LIQUIDS, WHETHER OR NOT FITTED WITH A MEASURING DEVICE  LIQUID ELEVATORS CONCRETE PUMPS",8413.40.00,27466,84134000,,,,,,,,,,,,,,
8413,82,0,"PUMPS FOR LIQUIDS, WHETHER OR NOT FITTED WITH A MEASURING DEVICE  LIQUID ELEVATORS - OTHER PUMPS-LIQUID ELEVATORS: 8413",8413.82.00,27467,84138200,,,,,,,,,,,,,,
8413,92,0,"PUMPS FOR LIQUIDS, WHETHER OR NOT FITTED WITH A MEASURING DEVICE  LIQUID ELEVATORS - PARTS: OF LIQUID ELEVATORS",8413.92.00,27468,84139200,,,,,,,,,,,,,,
8414,30,0,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS  VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER",8414.30.00,27469,84143000,,,,,,,,,,,,,,
8414,60,0,"AIR OR VACUUM PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS  VENTILATING OR RECYCLING HOODS INCORPORATING A FAN, WHETHER",8414.60.00,27470,84146000,,,,,,,,,,,,,,
8415,90,0,"AIR CONDITIONING MACHINES, COMPRISING A MOTORDRIVEN FAN AND ELEMENTS FOR CHANGING THE TEMPERATURE AND HUMIDITY, INCLUDI",8415.90.00,27471,84159000,,,,,,,,,,,,,,
8416,10,0,"FURNACE BURNERS FOR LIQUID FUEL, FOR PULVERISED SOLID FUEL OR FOR GAS  MECHANICAL STOKERS, INCLUDING THEIR MECHANICAL G",8416.10.00,27472,84161000,,,,,,,,,,,,,,
8416,20,0,"FURNACE BURNERS FOR LIQUID FUEL, FOR PULVERISED SOLID FUEL OR FOR GAS  MECHANICAL STOKERS, INCLUDING THEIR MECHANICAL G",8416.20.00,27473,84162000,,,,,,,,,,,,,,
8416,30,0,"FURNACE BURNERS FOR LIQUID FUEL, FOR PULVERISED SOLID FUEL OR FOR GAS  MECHANICAL STOKERS, INCLUDING THEIR MECHANICAL G",8416.30.00,27474,84163000,,,,,,,,,,,,,,
8416,90,0,"FURNACE BURNERS FOR LIQUID FUEL, FOR PULVERISED SOLID FUEL OR FOR GAS  MECHANICAL STOKERS, INCLUDING THEIR MECHANICAL G",8416.90.00,27475,84169000,,,,,,,,,,,,,,
8417,10,0,"INDUSTRIAL OR LABORATORY FURNACES AND OVENS, INCLUDING INCINERATORS, NON-ELECTRIC - FURNACES AND OVENS FOR THE ROASTING",8417.10.00,27476,84171000,,,,,,,,,,,,,,
8417,20,0,"INDUSTRIAL OR LABORATORY FURNACES AND OVENS, INCLUDING INCINERATORS, NON-ELECTRIC - BAKERY OVENS, INCLUDING BISCUIT OVE",8417.20.00,27477,84172000,,,,,,,,,,,,,,
8417,90,0,"INDUSTRIAL OR LABORATORY FURNACES AND OVENS, INCLUDING INCINERATORS, NON-ELECTRIC - PARTS",8417.90.00,27478,84179000,,,,,,,,,,,,,,
8418,21,0,"REFRIGERATORS, FREEZERS AND OTHER REFRIGERATING OR FREEZING EQUIPMENT, ELECTRIC OR OTHER  HEAT PUMPS OTHER THAN AIR CON",8418.21.00,27479,84182100,,,,,,,,,,,,,,
8418,22,0,"REFRIGERATORS, FREEZERS AND OTHER REFRIGERATING OR FREEZING EQUIPMENT, ELECTRIC OR OTHER  HEAT PUMPS OTHER THAN AIR CON",8418.22.00,27480,84182200,,,,,,,,,,,,,,
8418,29,0,"REFRIGERATORS, FREEZERS AND OTHER REFRIGERATING OR FREEZING EQUIPMENT, ELECTRIC OR OTHER  HEAT PUMPS OTHER THAN AIR CON",8418.29.00,27481,84182900,,,,,,,,,,,,,,
8418,50,0,"REFRIGERATORS, FREEZERS AND OTHER REFRIGERATING OR FREEZING EQUIPMENT, ELECTRIC OR OTHER  HEAT PUMPS OTHER THAN AIR CON",8418.50.00,27482,84185000,,,,,,,,,,,,,,
8418,61,0,"REFRIGERATORS, FREEZERS AND OTHER REFRIGERATING OR FREEZING EQUIPMENT, ELECTRIC OR OTHER  HEAT PUMPS OTHER THAN AIR CON",8418.61.00,27483,84186100,,,,,,,,,,,,,,
8418,91,0,"REFRIGERATORS, FREEZERS AND OTHER REFRIGERATING OR FREEZING EQUIPMENT, ELECTRIC OR OTHER  HEAT PUMPS OTHER THAN AIR CON",8418.91.00,27484,84189100,,,,,,,,,,,,,,
8418,99,0,"REFRIGERATORS, FREEZERS AND OTHER REFRIGERATING OR FREEZING EQUIPMENT, ELECTRIC OR OTHER  HEAT PUMPS OTHER THAN AIR CON",8418.99.00,27485,84189900,,,,,,,,,,,,,,
8419,31,0,"MACHINERY, PLANT OR LABORATORY EQUIPMENT, WHETHER OR NOT ELECTRICALLY HEATED (EXCLUDING FURNACES, OVENS AND OTHER EQUIP",8419.31.00,27486,84193100,,,,,,,,,,,,,,
8419,32,0,"MACHINERY, PLANT OR LABORATORY EQUIPMENT, WHETHER OR NOT ELECTRICALLY HEATED (EXCLUDING FURNACES, OVENS AND OTHER EQUIP",8419.32.00,27487,84193200,,,,,,,,,,,,,,
8419,39,0,"MACHINERY, PLANT OR LABORATORY EQUIPMENT, WHETHER OR NOT ELECTRICALLY HEATED (EXCLUDING FURNACES, OVENS AND OTHER EQUIP",8419.39.00,27488,84193900,,,,,,,,,,,,,,
8419,60,0,"MACHINERY, PLANT OR LABORATORY EQUIPMENT, WHETHER OR NOT ELECTRICALLY HEATED (EXCLUDING FURNACES, OVENS AND OTHER EQUIP",8419.60.00,27489,84196000,,,,,,,,,,,,,,
8420,10,0,"CALENDERING OR OTHER ROLLING MACHINES, OTHER THAN FOR METALS OR GLASS, AND CYLINDERS THEREFOR CALENDERING OR OTHER ROLL",8420.10.00,27490,84201000,,,,,,,,,,,,,,
8420,91,0,"CALENDERING OR OTHER ROLLING MACHINES, OTHER THAN FOR METALS OR GLASS, AND CYLINDERS THEREFOR - PARTS: CYLINDERS",8420.91.00,27491,84209100,,,,,,,,,,,,,,
8420,99,0,"CALENDERING OR OTHER ROLLING MACHINES, OTHER THAN FOR METALS OR GLASS, AND CYLINDERS THEREFOR - PARTS: OTHER",8420.99.00,27492,84209900,,,,,,,,,15846,,,,,
8421,12,0,"CENTRIFUGES, INCLUDING CENTRIFUGAL DRYERS  FILTERING OR PURIFYING MACHINERY AND APPARATUS, FOR LIQUIDS OR GASES - CENTR",8421.12.00,27493,84211200,,,,,,,,,,,,,,
8421,22,0,"CENTRIFUGES, INCLUDING CENTRIFUGAL DRYERS  FILTERING OR PURIFYING MACHINERY AND APPARATUS, FOR LIQUIDS OR GASES FILTERI",8421.22.00,27494,84212200,,,,,,,,,,,,,,
8421,29,0,"CENTRIFUGES, INCLUDING CENTRIFUGAL DRYERS  FILTERING OR PURIFYING MACHINERY AND APPARATUS, FOR LIQUIDS OR GASES FILTERI",8421.29.00,27495,84212900,,,,,,,,,,,,,,
8421,31,0,"CENTRIFUGES, INCLUDING CENTRIFUGAL DRYERS  FILTERING OR PURIFYING MACHINERY AND APPARATUS, FOR LIQUIDS OR GASES FILTERI",8421.31.00,27496,84213100,,,,,,,,,,,,,,
8421,91,0,"CENTRIFUGES, INCLUDING CENTRIFUGAL DRYERS  FILTERING OR PURIFYING MACHINERY AND APPARATUS, FOR LIQUIDS OR GASES - PARTS",8421.91.00,27497,84219100,,,,,,,,,,,,,,
8422,19,0,"DISH WASHING MACHINES  MACHINERY FOR CLEANING OR DRYING BOTTLES OR OTHER CONTAINERS  MACHINERY FOR FILLING, CLOSING, SE",8422.19.00,27498,84221900,,,,,,,,,,,,,,
8422,20,0,"DISH WASHING MACHINES  MACHINERY FOR CLEANING OR DRYING BOTTLES OR OTHER CONTAINERS  MACHINERY FOR FILLING, CLOSING, SE",8422.20.00,27499,84222000,,,,,,,,,,,,,,
8422,30,0,"DISH WASHING MACHINES  MACHINERY FOR CLEANING OR DRYING BOTTLES OR OTHER CONTAINERS  MACHINERY FOR FILLING, CLOSING, SE",8422.30.00,27500,84223000,,,,,,,,,,,,,,
8422,40,0,"DISH WASHING MACHINES  MACHINERY FOR CLEANING OR DRYING BOTTLES OR OTHER CONTAINERS  MACHINERY FOR FILLING, CLOSING, SE",8422.40.00,27501,84224000,,,,,,,,,,,,,,
8423,10,0,"WEIGHING MACHINERY (EXCLUDING BALANCES OF A SENSITIVITY OF 5 CENTIGRAMS OR BETTER), INCLUDING WEIGHT OPERATED COUNTING ",8423.10.00,27502,84231000,,,,,,,,,,,,,,
8423,20,0,"WEIGHING MACHINERY (EXCLUDING BALANCES OF A SENSITIVITY OF 5 CENTIGRAMS OR BETTER), INCLUDING WEIGHT OPERATED COUNTING ",8423.20.00,27503,84232000,,,,,,,,,,,,,,
8423,89,0,"WEIGHING MACHINERY (EXCLUDING BALANCES OF A SENSITIVITY OF 5 CENTIGRAMS OR BETTER), INCLUDING WEIGHT OPERATED COUNTING ",8423.89.00,27504,84238900,,,,,,,,,,,,,,
8424,10,0,"MECHANICAL APPLIANCES (WHETHER OR NOT HANDOPERATED) FOR PROJECTING, DISPERSING OR SPRAYING LIQUIDS OR POWDERS  FIRE EXT",8424.10.00,27505,84241000,,,,,,,,,,,,,,
8424,20,0,"MECHANICAL APPLIANCES (WHETHER OR NOT HANDOPERATED) FOR PROJECTING, DISPERSING OR SPRAYING LIQUIDS OR POWDERS  FIRE EXT",8424.20.00,27506,84242000,,,,,,,,,,,,,,
8424,30,0,"MECHANICAL APPLIANCES (WHETHER OR NOT HANDOPERATED) FOR PROJECTING, DISPERSING OR SPRAYING LIQUIDS OR POWDERS  FIRE EXT",8424.30.00,27507,84243000,,,,,,,,,,,,,,
8424,81,0,"MECHANICAL APPLIANCES (WHETHER OR NOT HANDOPERATED) FOR PROJECTING, DISPERSING OR SPRAYING LIQUIDS OR POWDERS  FIRE EXT",8424.81.00,27508,84248100,,,,,,,,,,,,,,
8424,82,0,AGRICULTURAL OR HORTICULTURAL,8424.82.00,27509,84248200,,,,,,,,,16114,,,,,
8424,90,0,"MECHANICAL APPLIANCES (WHETHER OR NOT HANDOPERATED) FOR PROJECTING, DISPERSING OR SPRAYING LIQUIDS OR POWDERS  FIRE EXT",8424.90.00,27510,84249000,,,,,,,,,,,,,,
8425,20,0,PULLEY TACKLE AND HOISTS OTHER THAN SKIP HOISTS  WINCHES AND CAPSTANS  JACKS PIT HEAD WINDING GEAR  WINCHES SPECIALLY D,8425.20.00,27511,84252000,,,,,,,,,,,,,,
8425,31,0,PULLEY TACKLE AND HOISTS OTHER THAN SKIP HOISTS  WINCHES AND CAPSTANS  JACKS - OTHER WINCHES  CAPSTANS: POWERED BY ELEC,8425.31.00,27512,84253100,,,,,,,,,,,,,,
8425,39,0,PULLEY TACKLE AND HOISTS OTHER THAN SKIP HOISTS  WINCHES AND CAPSTANS  JACKS - OTHER WINCHES  CAPSTANS: OTHER,8425.39.00,27513,84253900,,,,,,,,,,,,,,
8425,41,0,PULLEY TACKLE AND HOISTS OTHER THAN SKIP HOISTS  WINCHES AND CAPSTANS  JACKS - JACKS  HOISTS OF A KIND USED FOR RAISING,8425.41.00,27514,84254100,,,,,,,,,,,,,,
8425,42,0,PULLEY TACKLE AND HOISTS OTHER THAN SKIP HOISTS  WINCHES AND CAPSTANS  JACKS - JACKS  HOISTS OF A KIND USED FOR RAISING,8425.42.00,27515,84254200,,,,,,,,,,,,,,
8425,49,0,PULLEY TACKLE AND HOISTS OTHER THAN SKIP HOISTS  WINCHES AND CAPSTANS  JACKS - JACKS  HOISTS OF A KIND USED FOR RAISING,8425.49.00,27516,84254900,,,,,,,,,,,,,,
8426,11,0,"SHIPRRICKS CRANESINCLUDINGCABLECRANES MOBILELIFTINGFRAMES,STRADDLECARRIERSANDWORKSTRUCKSFITTEDWITHACRANE-OVERHEADTRAVEL",8426.11.00,27517,84261100,,,,,,,,,,,,,,
8426,12,0,"SHIPS DERRICKS  CRANES INCLUDING CABLE CRANES  MOBILE LIFTING FRAMES, STRADDLE CARRIERS AND WORKS TRUCKS FITTED WITH A ",8426.12.00,27518,84261200,,,,,,,,,,,,,,
8426,19,0,"SHIPS DERRICKS  CRANES INCLUDING CABLE CRANES  MOBILE LIFTING FRAMES, STRADDLE CARRIERS AND WORKS TRUCKS FITTED WITH A ",8426.19.00,27519,84261900,,,,,,,,,,,,,,
8426,20,0,"SHIPS DERRICKS  CRANES INCLUDING CABLE CRANES  MOBILE LIFTING FRAMES, STRADDLE CARRIERS AND WORKS TRUCKS FITTED WITH A ",8426.20.00,27520,84262000,,,,,,,,,,,,,,
8426,30,0,"SHIPS DERRICKS  CRANES INCLUDING CABLE CRANES  MOBILE LIFTING FRAMES, STRADDLE CARRIERS AND WORKS TRUCKS FITTED WITH A ",8426.30.00,27521,84263000,,,,,,,,,,,,,,
8426,41,0,"SHIPS DERRICKS  CRANES INCLUDING CABLE CRANES  MOBILE LIFTING FRAMES, STRADDLE CARRIERS AND WORKS TRUCKS FITTED WITH A ",8426.41.00,27522,84264100,,,,,,,,,,,,,,
8426,49,0,"SHIPS DERRICKS  CRANES INCLUDING CABLE CRANES  MOBILE LIFTING FRAMES, STRADDLE CARRIERS AND WORKS TRUCKS FITTED WITH A ",8426.49.00,27523,84264900,,,,,,,,,,,,,,
8426,91,0,"SHIPS DERRICKS  CRANES INCLUDING CABLE CRANES  MOBILE LIFTING FRAMES, STRADDLE CARRIERS AND WORKS TRUCKS FITTED WITH A ",8426.91.00,27524,84269100,,,,,,,,,,,,,,
8427,10,0,FORK-LIFT TRUCKS  OTHER WORKS TRUCKS FITTED WITH LIFTING OR HANDLING EQUIPMENT SELF-PROPELLED TRUCKS POWERED BY AN ELEC,8427.10.00,27525,84271000,,,,,,,,,,,,,,
8427,20,0,8427 FORK-LIFT TRUCKS  OTHER WORKS TRUCKS FITTED WITH LIFTING OR HANDLING EQUIPMENT OTHER SELF-PROPELLED TRUCKS,8427.20.00,27526,84272000,,,,,,,,,,,,,,
8427,90,0,8427 FORK-LIFT TRUCKS  OTHER WORKS TRUCKS FITTED WITH LIFTING OR HANDLING EQUIPMENT OTHER TRUCKS,8427.90.00,27527,84279000,,,,,,,,,,,,,,
8428,31,0,"OTHER LIFTING, HANDLING, LOADING OR UNLOADING MACHINERY (FOR EXAMPLE, LIFTS, ESCALATORS, CONVEYORS, TELEFERICS) - OTHER",8428.31.00,27528,84283100,,,,,,,,,,,,,,
8428,32,0,"OTHER LIFTING, HANDLING, LOADING OR UNLOADING MACHINERY (FOR EXAMPLE, LIFTS, ESCALATORS, CONVEYORS, TELEFERICS) - OTHER",8428.32.00,27529,84283200,,,,,,,,,,,,,,
8428,33,0,"OTHER LIFTING, HANDLING, LOADING OR UNLOADING MACHINERY (FOR EXAMPLE, LIFTS, ESCALATORS, CONVEYORS, TELEFERICS) - OTHER",8428.33.00,27530,84283300,,,,,,,,,,,,,,
8428,39,0,"OTHER LIFTING, HANDLING, LOADING OR UNLOADING MACHINERY (FOR EXAMPLE, LIFTS, ESCALATORS, CONVEYORS, TELEFERICS) - OTHER",8428.39.00,27531,84283900,,,,,,,,,,,,,,
8428,40,0,"OTHER LIFTING, HANDLING, LOADING OR UNLOADING MACHINERY (FOR EXAMPLE, LIFTS, ESCALATORS, CONVEYORS, TELEFERICS) - ESCAL",8428.40.00,27532,84284000,,,,,,,,,,,,,,
8428,60,0,"OTHER LIFTING, HANDLING, LOADING OR UNLOADING MACHINERY (FOR EXAMPLE, LIFTS, ESCALATORS, CONVEYORS, TELEFERICS) - TELEF",8428.60.00,27533,84286000,,,,,,,,,,,,,,
8429,20,0,"SELF-PROPELLED BULLDOZERS, ANGLEDOZERS, GRADERS, LEVELLERS, SCRAPERS, MECHANICAL SHOVELS, EXCAVATORS, SHOVEL LOADERS, T",8429.20.00,27534,84292000,,,,,,,,,,,,,,
8429,30,0,"SELF-PROPELLED BULLDOZERS, ANGLEDOZERS, GRADERS, LEVELLERS, SCRAPERS, MECHANICAL SHOVELS, EXCAVATORS, SHOVEL LOADERS, T",8429.30.00,27535,84293000,,,,,,,,,,,,,,
8429,51,0,"SELF-PROPELLED BULLDOZERS, ANGLEDOZERS, GRADERS, LEVELLERS, SCRAPERS, MECHANICAL SHOVELS, EXCAVATORS, SHOVEL LOADERS, T",8429.51.00,27536,84295100,,,,,,,,,,,,,,
8429,52,0,"SELF-PROPELLED BULLDOZERS, ANGLEDOZERS, GRADERS, LEVELLERS, SCRAPERS, MECHANICAL SHOVELS, EXCAVATORS, SHOVEL LOADERS, T",8429.52.00,27537,84295200,,,,,,,,,,,,,,
8429,59,0,"SELF-PROPELLED BULLDOZERS, ANGLEDOZERS, GRADERS, LEVELLERS, SCRAPERS, MECHANICAL SHOVELS, EXCAVATORS, SHOVEL LOADERS, T",8429.59.00,27538,84295900,,,,,,,,,,,,,,
8430,20,0,"OTHER MOVING, GRADING, LEVELLING, SCRAPING, EXCAVATING, TAMPING, COMPACTING, EXTRACTING OR BORING MACHINERY, FOR EARTH,",8430.20.00,27539,84302000,,,,,,,,,,,,,,
8430,39,0,"OTHER MOVING, GRADING, LEVELLING, SCRAPING, EXCAVATING, TAMPING, COMPACTING, EXTRACTING OR BORING MACHINERY, FOR EARTH,",8430.39.00,27540,84303900,,,,,,,,,,,,,,
8430,49,0,"OTHER MOVING, GRADING, LEVELLING, SCRAPING, EXCAVATING, TAMPING, COMPACTING, EXTRACTING OR BORING MACHINERY, FOR EARTH,",8430.49.00,27541,84304900,,,,,,,,,,,,,,
8430,61,0,"OTHER MOVING, GRADING, LEVELLING, SCRAPING, EXCAVATING, TAMPING, COMPACTING, EXTRACTING OR BORING MACHINERY, FOR EARTH,",8430.61.00,27542,84306100,,,,,,,,,,,,,,
8430,69,0,"OTHER MOVING, GRADING, LEVELLING, SCRAPING, EXCAVATING, TAMPING, COMPACTING, EXTRACTING OR BORING MACHINERY, FOR EARTH,",8430.69.00,27543,84306900,,,,,,,,,,,,,,
8431,31,0,PARTS SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH THE MACHINERY OF HEADINGS 8425 TO 8430 - OF MACHINERY OF HEADING 8428,8431.31.00,27544,84313100,,,,,,,,,,,,,,
8431,41,0,PARTS SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH THE MACHINERY OF HEADINGS 8425 TO 8430 - OF MACHINERY OF HEADING 8426,8431.41.00,27545,84314100,,,,,,,,,,,,,,
8431,42,0,PARTS SUITABLE FOR USE SOLELY OR PRINCIPALLY WITH THE MACHINERY OF HEADINGS 8425 TO 8430 - OF MACHINERY OF HEADING 8426,8431.42.00,27546,84314200,,,,,,,,,,,,,,
8432,21,0,"AGRICULTURAL, HORTICULTURAL OR FORESTRY MACHINERY FOR SOIL PREPARATION OR CULTIVATION  LAWN OR SPORTSGROUND ROLLERS - H",8432.21.00,27547,84322100,,,,,,,,,,,,,,
8432,30,0,"AGRICULTURAL, HORTICULTURAL OR FORESTRY MACHINERY FOR SOIL PREPARATION OR CULTIVATION  LAWN OR SPORTSGROUND ROLLERS SEE",8432.30.00,27548,84323000,,,,,,,,,,,,,,
8432,31,0,"NO-TILL DIRECT SEEDERS, PLANTERS AND TRANSPLANTERS",8432.31.00,27549,84323100,,,,,,,,,,,,,,
8432,39,0,OTHER,8432.39.00,27550,84323900,,,,,,,,,,,,,,
8432,40,0,"AGRICULTURAL, HORTICULTURAL OR FORESTRY MACHINERY FOR SOIL PREPARATION OR CULTIVATION  LAWN OR SPORTSGROUND ROLLERS MAN",8432.40.00,27551,84324000,,,,,,,,,,,,,,
8432,41,0,MANURE SPREADERS,8432.41.00,27552,84324100,,,,,,,,,,,,,,
8432,42,0,FERTILISER DISTRIBUTORS,8432.42.00,27553,84324200,,,,,,,,,,,,,,
8433,20,0,"HARVESTING OR THRESHING MACHINERY, INCLUDING STRAW OR FODDER BALERS  GRASS OR HAY MOWERS  MACHINES FOR CLEANING, SORTIN",8433.20.00,27554,84332000,,,,,,,,,,,,,,
8433,30,0,"HARVESTING OR THRESHING MACHINERY, INCLUDING STRAW OR FODDER BALERS  GRASS OR HAY MOWERS  MACHINES FOR CLEANING, SORTIN",8433.30.00,27555,84333000,,,,,,,,,,,,,,
8433,40,0,"HARVESTING OR THRESHING MACHINERY, INCLUDING STRAW OR FODDER BALERS  GRASS OR HAY MOWERS  MACHINES FOR CLEANING, SORTIN",8433.40.00,27556,84334000,,,,,,,,,,,,,,
8433,51,0,"HARVESTING OR THRESHING MACHINERY, INCLUDING STRAW OR FODDER BALERS  GRASS OR HAY MOWERS  MACHINES FOR CLEANING, SORTIN",8433.51.00,27557,84335100,,,,,,,,,,,,,,
8433,52,0,"HARVESTING OR THRESHING MACHINERY, INCLUDING STRAW OR FODDER BALERS  GRASS OR HAY MOWERS  MACHINES FOR CLEANING, SORTIN",8433.52.00,27558,84335200,,,,,,,,,,,,,,
8433,53,0,"HARVESTING OR THRESHING MACHINERY, INCLUDING STRAW OR FODDER BALERS  GRASS OR HAY MOWERS  MACHINES FOR CLEANING, SORTIN",8433.53.00,27559,84335300,,,,,,,,,,,,,,
8433,59,0,"HARVESTING OR THRESHING MACHINERY, INCLUDING STRAW OR FODDER BALERS  GRASS OR HAY MOWERS  MACHINES FOR CLEANING, SORTIN",8433.59.00,27560,84335900,,,,,,,,,,,,,,
8433,90,0,"60 HARVESTING OR THRESHING MACHINERY, INCLUDING STRAW OR FODDER BALERS  GRASS OR HAY MOWERS  MACHINES FOR CLEANING, SOR",8433.90.00,27561,84339000,,,,,,,,,,,,,,
8434,10,0,MILKING MACHINES AND DAIRY MACHINERY MILKING MACHINES,8434.10.00,27562,84341000,,,,,,,,,,,,,,
8434,20,0,MILKING MACHINES AND DAIRY MACHINERY DAIRY MACHINERY,8434.20.00,27563,84342000,,,,,,,,,,,,,,
8435,10,0,"PRESSES, CRUSHERS AND SIMILAR MACHINERY USED IN THE MANUFACTURE OF WINE, CIDER, FRUIT JUICES OR SIMILAR BEVERAGES -MACH",8435.10.00,27564,84351000,,,,,,,,,,,,,,
8435,90,0,"PRESSES, CRUSHERS AND SIMILAR MACHINERY USED IN THE MANUFACTURE OF WINE, CIDER, FRUIT JUICES OR SIMILAR BEVERAGES - PAR",8435.90.00,27565,84359000,,,,,,,,,,,,,,
8436,10,0,"OTHER AGRICULTURAL, HORTICULTURAL, FORESTRY, POULTRY-KEEPING OR BEE-KEEPING MACHINERY, INCLUDING GERMINATION PLANT FITT",8436.10.00,27566,84361000,,,,,,,,,,,,,,
8436,29,0,"OTHER AGRICULTURAL, HORTICULTURAL, FORESTRY, POULTRY-KEEPING OR BEE-KEEPING MACHINERY, INCLUDING GERMINATION PLANT FITT",8436.29.00,27567,84362900,,,,,,,,,,,,,,
8436,91,0,"OTHER AGRICULTURAL, HORTICULTURAL, FORESTRY, POULTRY-KEEPING OR BEE-KEEPING MACHINERY, INCLUDING GERMINATION PLANT FITT",8436.91.00,27568,84369100,,,,,,,,,,,,,,
8436,99,0,"OTHER AGRICULTURAL, HORTICULTURAL, FORESTRY, POULTRY-KEEPING OR BEE-KEEPING MACHINERY, INCLUDING GERMINATION PLANT FITT",8436.99.00,27569,84369900,,,,,,,,,,,,,,
8437,10,0,"MACHINES FOR CLEANING, SORTING OR GRADING SEED, GRAIN OR DRIED LEGUMINOUS VEGETABLES  MACHINERY USED IN THE MILLING IND",8437.10.00,27570,84371000,,,,,,,,,,,,,,
8438,20,0,"MACHINERY, NOT SPECIFIED OR INCLUDED ELSEWHERE IN THIS CHAPTER, FOR THE INDUSTRIAL PREPARATION OR MANUFACTURE OF FOOD O",8438.20.00,27571,84382000,,,,,,,,,,,,,,
8438,40,0,"MACHINERY, NOT SPECIFIED OR INCLUDED ELSEWHERE IN THIS CHAPTER, FOR THE INDUSTRIAL PREPARATION OR MANUFACTURE OF FOOD O",8438.40.00,27572,84384000,,,,,,,,,,,,,,
8438,50,0,"MACHINERY, NOT SPECIFIED OR INCLUDED ELSEWHERE IN THIS CHAPTER, FOR THE INDUSTRIAL PREPARATION OR MANUFACTURE OF FOOD O",8438.50.00,27573,84385000,,,,,,,,,,,,,,
8438,60,0,"MACHINERY, NOT SPECIFIED OR INCLUDED ELSEWHERE IN THIS CHAPTER, FOR THE INDUSTRIAL PREPARATION OR MANUFACTURE OF FOOD O",8438.60.00,27574,84386000,,,,,,,,,,,,,,
8439,10,0,MACHINERY FOR MAKING PULP OF FIBROUS CELLULOSIC MATERIAL OR FOR MAKING OR FINISHING PAPER OR PAPERBOARD MACHINERY FOR M,8439.10.00,27575,84391000,,,,,,,,,,,,,,
8439,20,0,MACHINERY FOR MAKING PULP OF FIBROUS CELLULOSIC MATERIAL OR FOR MAKING OR FINISHING PAPER OR PAPERBOARD MACHINERY FOR M,8439.20.00,27576,84392000,,,,,,,,,,,,,,
8439,99,0,MACHINERY FOR MAKING PULP OF FIBROUS CELLULOSIC MATERIAL OR FOR MAKING OR FINISHING PAPER OR PAPERBOARD - PARTS: OTHER,8439.99.00,27577,84399900,,,,,,,,,,,,,,
8440,90,0,"BOOK-BINDING MACHINERY, INCLUDING BOOK-SEWING MACHINES - PARTS",8440.90.00,27578,84409000,,,,,,,,,,,,,,
8441,20,0,"OTHER MACHINERY FOR MAKING UP PAPER PULP, PAPER OR PAPERBOARD, INCLUDING CUTTING MACHINES OF ALL KINDS - MACHINES FOR M",8441.20.00,27579,84412000,,,,,,,,,,,,,,
8441,30,0,"OTHER MACHINERY FOR MAKING UP PAPER PULP, PAPER OR PAPERBOARD, INCLUDING CUTTING MACHINES OF ALL KINDS - MACHINES FOR M",8441.30.00,27580,84413000,,,,,,,,,,,,,,
8441,40,0,"OTHER MACHINERY FOR MAKING UP PAPER PULP, PAPER OR PAPERBOARD, INCLUDING CUTTING MACHINES OF ALL KINDS - MACHINES FOR M",8441.40.00,27581,84414000,,,,,,,,,,,,,,
8441,80,0,"OTHER MACHINERY FOR MAKING UP PAPER PULP, PAPER OR PAPERBOARD, INCLUDING CUTTING MACHINES OF ALL KINDS - OTHER MACHINER",8441.80.00,27582,84418000,,,,,,,,,,,,,,
8441,90,0,"OTHER MACHINERY FOR MAKING UP PAPER PULP, PAPER OR PAPERBOARD, INCLUDING CUTTING MACHINES OF ALL KINDS - PARTS",8441.90.00,27583,84419000,,,,,,,,,,,,,,
8442,10,0,"MACHINERY, APPARATUS AND EQUIPMENT (OTHER THAN THE MACHINE-TOOLS OF HEADINGS 8456 TO 8465), FOR TYPE-FOUNDING OR TYPE-S",8442.10.00,27584,84421000,,,,,,,,,,,,,,
8442,40,0,"MACHINERY, APPARATUS AND EQUIPMENT (OTHER THAN THE MACHINE TOOLS OF HEADINGS 8456 TO 8465) FOR PREPARING OR MAKING PLAT",8442.40.00,27585,84424000,,,,,,,,,,,,,,
8443,11,0,"PRINTING MACHINERY USED FOR PRINTING BY MEANS OF PLATES, CYLINDERS AND OTHERPRINTING COMPONENTS OF HEADING 8442  OTHER ",8443.11.00,27586,84431100,,,,,,,,,,,,,,
8443,12,0,"PRINTING MACHINERY USED FOR PRINTING BY MEANS OF PLATES, CYLINDERS AND OTHERPRINTING COMPONENTS OF HEADING 8442  OTHER ",8443.12.00,27587,84431200,,,,,,,,,,,,,,
8443,13,0,"PRINTING MACHINERY USED FOR PRINTING BY MEANS OF PLATES, CYLINDERS AND OTHERPRINTING COMPONENTS OF HEADING 8442  OTHER ",8443.13.00,27588,84431300,,,,,,,,,,,,,,
